          X           Y               RA              DEC         m_B       err_B         m_V       err_V         m_R       err_R 
   2823.620    1925.260      308.8769611       60.1349585      27.602       0.270      27.385       0.126      26.567       0.164 
   1724.470    4338.590      308.8364209       60.1138906      27.712       0.246      26.648       0.070      26.276       0.134 
   2211.860    4532.460      308.8451616       60.1101118      27.362       0.188      26.708       0.069      26.376       0.125 
   3188.510    2962.510      308.8769812       60.1228674      27.605       0.265      27.274       0.123      27.042       0.226 
   2205.980    1324.150      308.8684796       60.1434394      27.149       0.175      26.859       0.081      26.637       0.178 
   1896.540    1320.800      308.8620509       60.1445966      27.499       0.245      27.409       0.141      26.820       0.211 
   1049.430    1618.770      308.8422057       60.1445743      27.239       0.179      26.857       0.128      26.426       0.213 
   2340.970    3832.510      308.8529620       60.1169104      26.917       0.149      26.719       0.073      26.774       0.179 
   1020.960    1957.280      308.8391393       60.1411630      27.221       0.225      26.990       0.096      26.456       0.159 
   1047.410    1514.510      308.8429253       60.1456640      27.189       0.202      26.770       0.104      26.634       0.239 
   1009.020    2015.180      308.8384674       60.1406051      27.334       0.234      26.730       0.082      26.894       0.231 
   1055.780    1833.880      308.8407668       60.1423180      26.778       0.141      26.681       0.075      26.785       0.207 
   1027.990    1776.760      308.8406044       60.1430117      27.636       0.259      27.268       0.186      26.715       0.271 
   1115.290    4483.030      308.8226723       60.1145973      27.025       0.147      26.537       0.111      26.302       0.176 
   1395.250    2040.060      308.8463401       60.1389472      27.296       0.202      26.751       0.089      26.575       0.172 
    970.180    1846.150      308.8388919       60.1425007      26.915       0.199      26.898       0.094      26.596       0.180 
   3123.070    2298.230      308.8804753       60.1300002      27.295       0.216      26.845       0.101      26.945       0.225 
   2142.100    1718.260      308.8642656       60.1395800      27.105       0.170      26.911       0.089      26.577       0.170 
   4079.070    4248.660      308.8861316       60.1062847      26.877       0.132      26.729       0.066      27.166       0.248 
   4523.170    3145.870      308.9034489       60.1161177      27.313       0.246      26.703       0.077      26.866       0.205 
   1352.960    4637.740      308.8264969       60.1121303      27.043       0.159      26.553       0.076      26.290       0.165 
   1124.360    1705.380      308.8431358       60.1434035      26.803       0.126      26.784       0.087      27.085       0.269 
   3648.780    4226.640      308.8773300       60.1080752      26.935       0.132      26.692       0.063      26.490       0.152 
   1779.710    1148.660      308.8608730       60.1468073      26.770       0.127      26.747       0.075      26.658       0.182 
   2963.120    2945.520      308.8724083       60.1238617      27.049       0.173      26.745       0.075      26.847       0.215 
   1302.010    4717.410      308.8248541       60.1114876      26.892       0.133      26.616       0.081      26.255       0.179 
   2811.290    2453.730      308.8728393       60.1295176      27.099       0.212      26.821       0.092      26.801       0.223 
   2239.340    1942.000      308.8646573       60.1369046      27.138       0.160      27.005       0.099      26.828       0.251 
   3829.120    4632.810      308.8781179       60.1032046      27.005       0.156      26.720       0.068      26.722       0.185 
   3821.720    4866.230      308.8762582       60.1008085      27.388       0.182      26.615       0.096      26.075       0.167 
   1142.940     953.380      308.8490185       60.1511433      27.341       0.188      26.669       0.097      25.849       0.131 
   2081.180    1252.610      308.8664002       60.1446348      26.790       0.152      26.810       0.084      26.505       0.159 
   2339.710    2860.380      308.8600372       60.1270070      26.840       0.160      26.913       0.094      26.727       0.192 
   1215.860    4101.370      308.8275521       60.1181959      27.154       0.159      26.560       0.078      26.684       0.227 
   2406.090    4125.970      308.8521761       60.1136278      27.563       0.239      26.790       0.081      26.295       0.139 
   2410.330    4846.200      308.8470066       60.1061353      27.007       0.136      26.643       0.065      26.846       0.192 
   2594.620    4165.110      308.8558185       60.1125379      27.403       0.215      26.663       0.076      26.774       0.172 
   1852.820    3955.920      308.8418883       60.1173986      27.376       0.202      26.741       0.077      26.238       0.122 
   2294.290    4698.660      308.8456660       60.1080876      27.287       0.165      26.718       0.067      26.389       0.135 
   4809.150    3781.770      308.9047524       60.1084789      27.517       0.206      26.797       0.080      26.011       0.104 
   1601.160    1276.110      308.8562172       60.1461317      27.239       0.193      26.876       0.101      26.309       0.184 
    958.050    2614.470      308.8330285       60.1345677      27.216       0.181      26.708       0.083      26.622       0.178 
   1328.700    1904.660      308.8459415       60.1405941      27.284       0.205      26.940       0.096      26.224       0.136 
   5016.130    2745.730      308.9166478       60.1184789      26.790       0.190      26.850       0.120      26.450       0.245 
   2085.740    3380.950      308.8509407       60.1225236      27.732       0.263      26.959       0.093      27.047       0.236 
   1225.220    4676.440      308.8235527       60.1121910      27.338       0.183      26.740       0.087      25.651       0.114 
   3825.510    1340.890      308.9021239       60.1373859      26.936       0.145      26.754       0.083      27.047       0.251 
   4377.770    3207.540      308.8999686       60.1160059      27.405       0.207      26.700       0.073      26.661       0.163 
   2324.750    4677.060      308.8464582       60.1082014      27.297       0.161      26.658       0.077      26.566       0.170 
   4294.120    3909.160      308.8930933       60.1090276      27.271       0.240      26.684       0.081      26.492       0.136 
   3948.360    3006.600      308.8924923       60.1196512      27.436       0.200      26.785       0.083      26.298       0.136 
   2284.670    1058.620      308.8720628       60.1459102      27.146       0.170      26.732       0.070      26.663       0.186 
   1225.310    3448.860      308.8325101       60.1249365      27.280       0.185      26.696       0.073      26.724       0.194 
   1879.710    1325.160      308.8616680       60.1446124      27.390       0.205      26.870       0.083      26.756       0.191 
   2090.150    2468.040      308.8577019       60.1319849      27.338       0.231      26.842       0.088      26.736       0.206 
   3004.490    3857.570      308.8666047       60.1142440      27.490       0.211      26.731       0.075      26.934       0.213 
   1800.340     888.930      308.8632026       60.1494287      27.210       0.164      26.920       0.125      26.363       0.197 
   4394.370    4643.410      308.8898122       60.1010425      26.881       0.133      26.543       0.075      26.363       0.181 
   2120.880     821.280      308.8703830       60.1489682      26.701       0.116      26.726       0.091      26.395       0.209 
   1453.520    2144.790      308.8467901       60.1376487      27.698       0.263      26.971       0.095      26.519       0.168 
   1020.680    1479.550      308.8426232       60.1461238      26.832       0.143      26.583       0.087      26.736       0.262 
   2969.570    1780.380      308.8810636       60.1359326      27.119       0.208      26.872       0.093      26.873       0.192 
   3630.960    2901.990      308.8866439       60.1218895      27.353       0.254      27.022       0.092      27.033       0.256 
   1032.580    1806.340      308.8404841       60.1426880      26.884       0.169      26.734       0.085      27.054       0.275 
   3819.930    4868.130      308.8762070       60.1007953      27.225       0.176      26.596       0.113      26.123       0.157 
   2062.410    3150.070      308.8521408       60.1250051      27.136       0.159      26.706       0.081      27.082       0.238 
   2687.130     880.750      308.8817572       60.1462959      27.273       0.174      26.830       0.079      26.522       0.166 
   1279.150    4531.430      308.8257341       60.1135014      26.836       0.143      26.575       0.083      26.556       0.199 
   4347.140    3872.330      308.8944671       60.1092173      27.463       0.197      26.696       0.076      26.494       0.171 
   1914.530    1142.950      308.8637266       60.1463776      27.538       0.248      27.592       0.165      26.526       0.176 
   1194.790    1899.030      308.8431900       60.1411378      27.253       0.183      27.127       0.097      26.601       0.173 
   2468.020    4533.630      308.8504900       60.1091712      27.032       0.149      26.709       0.065      26.796       0.201 
   4493.250    2121.440      308.9103252       60.1268585      27.561       0.240      26.771       0.082      26.491       0.153 
   3513.300    2829.800      308.8847201       60.1230660      27.281       0.179      26.751       0.077      27.196       0.271 
   1061.600    1851.460      308.8407598       60.1421143      26.992       0.196      26.808       0.102      26.594       0.175 
   3627.630    4584.780      308.8742723       60.1044344      27.256       0.192      26.757       0.071      26.660       0.171 
   3744.890    3114.550      308.8874632       60.1192696      27.118       0.184      26.733       0.074      26.966       0.232 
   2106.820    2015.490      308.8613570       60.1366224      26.974       0.141      26.905       0.098      26.875       0.212 
   4741.910    3398.750      308.9061548       60.1126984      27.681       0.263      26.735       0.069      27.156       0.241 
   4661.480    3304.230      308.9051712       60.1139716      26.888       0.124      26.700       0.069      26.711       0.168 
   2634.520    1441.300      308.8765587       60.1406684      27.170       0.193      26.891       0.081      26.725       0.182 
   4360.080    3348.680      308.8985673       60.1146053      27.418       0.187      26.803       0.078      26.485       0.151 
   2479.970    2561.640      308.8651442       60.1295994      27.148       0.158      26.889       0.097      26.691       0.181 
   2170.710     949.550      308.8704839       60.1474559      27.280       0.196      26.724       0.070      26.627       0.167 
   2623.950    3365.670      308.8622692       60.1207307      27.424       0.208      26.904       0.089      26.667       0.166 
   1321.720    3907.510      308.8311728       60.1198253      27.246       0.188      26.808       0.079      26.317       0.138 
   4501.740    3429.420      308.9009275       60.1132527      26.769       0.113      26.790       0.071      26.383       0.128 
   2382.990     749.190      308.8763771       60.1487654      27.116       0.160      26.849       0.082      26.611       0.176 
   1458.130    2018.430      308.8478094       60.1389438      27.236       0.197      26.795       0.083      26.540       0.174 
   1233.400    4664.070      308.8238134       60.1122899      27.842       0.271      26.714       0.083      26.003       0.129 
   4797.630    1694.250      308.9197973       60.1301854      26.979       0.158      26.758       0.081      26.542       0.168 
   2069.460    4725.720      308.8407844       60.1086214      27.340       0.192      26.804       0.078      26.372       0.137 
   4308.960    3748.850      308.8945750       60.1106376      26.852       0.158      26.797       0.071      26.560       0.148 
   2572.130    1149.120      308.8773953       60.1439277      27.440       0.210      27.211       0.102      26.126       0.110 
   4513.340    3888.130      308.8978132       60.1084496      26.712       0.118      26.761       0.069      26.897       0.196 
   2286.420    3458.530      308.8545566       60.1209907      27.562       0.250      26.879       0.083      26.745       0.199 
   1006.740    4483.830      308.8204042       60.1149820      27.182       0.171      26.687       0.093      26.285       0.162 
   3269.890    1341.850      308.8905337       60.1393941      26.956       0.130      26.821       0.078      26.679       0.177 
   2275.260     781.390      308.8738947       60.1488221      27.098       0.143      26.790       0.077      26.623       0.164 
   3914.350    4486.210      308.8809644       60.1044169      27.409       0.187      26.811       0.072      26.330       0.133 
   2424.540    2349.800      308.8655372       60.1319996      26.687       0.144      26.762       0.092      26.729       0.196 
   2205.870    2135.800      308.8625427       60.1350142      27.031       0.160      26.879       0.077      26.901       0.227 
   4743.360    3393.570      308.9062229       60.1127469      27.280       0.194      26.695       0.065      26.820       0.191 
   4505.170    3381.750      308.9013478       60.1137350      27.086       0.163      26.702       0.074      26.855       0.189 
   4705.730    2994.090      308.9083630       60.1170296      27.450       0.271      26.791       0.075      26.366       0.144 
   2994.900    3632.120      308.8680522       60.1166191      27.349       0.189      27.001       0.101      26.552       0.159 
   4113.040    4065.940      308.8881751       60.1080579      27.499       0.241      26.763       0.071      26.622       0.159 
   2224.780    3813.590      308.8506789       60.1175281      26.816       0.129      26.813       0.088      26.999       0.241 
   3231.170    3921.360      308.8708613       60.1127595      27.826       0.252      26.900       0.097      25.977       0.101 
   3301.830    1715.120      308.8884677       60.1354038      27.594       0.233      26.879       0.082      27.016       0.255 
   2793.480    4266.220      308.8592232       60.1107672      27.526       0.213      26.752       0.092      26.329       0.141 
   2610.940    1890.990      308.8727778       60.1360860      27.210       0.202      26.891       0.086      27.100       0.269 
   1076.210    1570.180      308.8431193       60.1449817      27.723       0.266      27.105       0.127      26.574       0.255 
   1912.570    3702.330      308.8449848       60.1198148      27.673       0.236      28.284       0.248      26.861       0.191 
   2156.670    1781.080      308.8641101       60.1388750      27.624       0.260      26.767       0.080      26.924       0.230 
   4422.420    2995.670      308.9024492       60.1180427      27.109       0.190      26.703       0.075      26.569       0.149 
   1645.340    1002.040      308.8591425       60.1488167      27.027       0.164      26.743       0.090      26.612       0.230 
   2383.590    3965.340      308.8528802       60.1153770      27.198       0.165      26.751       0.082      26.660       0.169 
   1929.140    1612.650      308.8605970       60.1414487      27.316       0.191      27.126       0.095      26.623       0.173 
   4572.220    3414.880      308.9025021       60.1131476      27.420       0.199      26.777       0.081      26.547       0.158 
   2257.680    3426.910      308.8541886       60.1214231      26.855       0.129      26.592       0.098      26.531       0.202 
   3968.450    3644.430      308.8882455       60.1129580      27.717       0.257      26.769       0.068      26.365       0.130 
   5047.690    1959.340      308.9230658       60.1265251      26.909       0.143      26.730       0.080      26.645       0.160 
   1008.660    1910.710      308.8392229       60.1416910      27.209       0.189      26.841       0.087      26.950       0.232 
   2254.690    1985.420      308.8646599       60.1363982      26.823       0.126      26.709       0.081      26.852       0.230 
   3519.690    3907.110      308.8769763       60.1118604      27.591       0.223      26.826       0.071      26.144       0.112 
   1324.680     859.140      308.8534985       60.1514629      27.386       0.238      26.632       0.089      25.957       0.164 
   1732.830    2463.680      308.8502843       60.1333257      27.194       0.175      26.729       0.087      26.697       0.187 
   1911.470    3028.430      308.8498830       60.1268151      27.127       0.168      26.809       0.106      26.891       0.237 
    979.660    1418.160      308.8422161       60.1469098      27.705       0.257      26.759       0.097      26.616       0.242 
   3681.760    2040.800      308.8940036       60.1306437      26.905       0.129      26.806       0.076      26.636       0.180 
   4697.990    3530.980      308.9042723       60.1114856      27.308       0.212      26.741       0.078      26.309       0.124 
   4634.160    3304.000      308.9046038       60.1140733      26.836       0.146      26.831       0.079      26.976       0.239 
   1758.490    1241.080      308.8597547       60.1459249      27.107       0.148      26.900       0.083      27.076       0.251 
   2865.800    3939.870      308.8631138       60.1138928      27.004       0.159      26.877       0.078      27.137       0.262 
   5012.370    1031.840      308.9291274       60.1362787      27.255       0.162      26.668       0.083      26.182       0.145 
   2546.230    4568.580      308.8518643       60.1085248      27.517       0.252      26.828       0.073      26.618       0.156 
   4479.360    4524.510      308.8924514       60.1019680      27.571       0.207      26.657       0.090      26.003       0.141 
   2131.870    3523.050      308.8508644       60.1208812      27.285       0.256      27.098       0.130      26.728       0.236 
   1739.320    1652.420      308.8563478       60.1417242      27.248       0.193      26.975       0.094      26.844       0.241 
   3272.900    1286.460      308.8910019       60.1399581      27.599       0.249      27.042       0.091      26.837       0.201 
   3173.020    1894.980      308.8844664       60.1340046      27.144       0.181      26.882       0.091      26.557       0.166 
   2123.410    2621.460      308.8572742       60.1302716      27.533       0.243      27.504       0.136      27.149       0.262 
   3685.340     911.060      308.9023495       60.1423563      27.268       0.169      26.929       0.084      27.179       0.259 
   2731.820    1378.890      308.8790441       60.1409631      27.335       0.210      26.983       0.094      26.736       0.201 
    948.050    1778.370      308.8389254       60.1432846      27.477       0.228      26.616       0.089      26.647       0.243 
   2510.650    3620.570      308.8580459       60.1184954      27.294       0.211      27.132       0.101      27.089       0.248 
   2422.670     923.820      308.8759269       60.1468087      26.657       0.113      26.975       0.089      26.580       0.170 
   4260.300    3710.350      308.8938430       60.1112139      27.031       0.145      26.692       0.069      26.638       0.164 
   4890.900    4189.580      308.9034712       60.1039493      26.962       0.144      26.776       0.099      26.319       0.171 
   2589.100     931.080      308.8793446       60.1461293      27.262       0.170      26.974       0.082      26.937       0.216 
   1213.240    1673.040      308.8452258       60.1434172      27.698       0.248      26.823       0.084      26.606       0.179 
   2777.790    4308.070      308.8585907       60.1103897      27.053       0.149      26.632       0.076      26.797       0.195 
   3843.620    1396.920      308.9020911       60.1367386      27.061       0.167      26.878       0.096      26.434       0.153 
   3825.160    4863.100      308.8763527       60.1008285      27.371       0.208      26.580       0.092      26.210       0.182 
   2345.740    1800.020      308.8679138       60.1379925      27.568       0.244      27.021       0.097      26.969       0.232 
   4544.280    3120.920      308.9040713       60.1163000      27.763       0.270      26.807       0.075      26.919       0.221 
   4665.600    4587.920      308.8958660       60.1006334      27.726       0.245      26.746       0.102      25.922       0.127 
   1084.920    1407.340      308.8444907       60.1466407      27.531       0.234      26.751       0.107      26.231       0.206 
   3755.640    2233.660      308.8941320       60.1283737      27.286       0.197      26.830       0.086      26.792       0.203 
   4024.490    3296.550      308.8919574       60.1163653      27.096       0.164      26.709       0.084      26.766       0.205 
   1893.370    1755.910      308.8588038       60.1400912      27.276       0.188      26.891       0.085      26.264       0.130 
   1031.850    1934.230      308.8395347       60.1413628      27.473       0.250      27.389       0.141      27.094       0.267 
   4817.360    4190.660      308.9019318       60.1042053      26.893       0.140      26.630       0.075      26.693       0.228 
   1765.620    1888.160      308.8551733       60.1391815      27.373       0.190      27.045       0.095      27.042       0.256 
   2250.470    1187.910      308.8704038       60.1446922      27.480       0.222      26.958       0.089      26.971       0.232 
    953.620    1304.950      308.8425001       60.1481796      27.016       0.194      26.669       0.124      26.320       0.231 
   4583.760    3222.350      308.9041514       60.1151038      27.217       0.193      26.763       0.079      26.381       0.133 
   4060.520    3600.590      308.8904841       60.1130787      27.457       0.211      26.819       0.083      26.605       0.149 
   4362.620    4629.390      308.8892535       60.1013033      26.848       0.137      26.684       0.079      26.771       0.226 
   4581.060    3121.550      308.9048329       60.1161598      27.206       0.176      26.838       0.088      26.891       0.232 
   2390.350    2121.890      308.8664905       60.1344895      27.230       0.179      26.831       0.077      26.870       0.216 
   1413.090    2020.530      308.8468548       60.1390853      27.175       0.177      26.974       0.089      26.681       0.199 
   1684.930    2172.620      308.8514121       60.1365209      27.492       0.238      26.771       0.080      26.515       0.157 
   2348.900    2314.940      308.8642151       60.1326358      27.092       0.199      26.704       0.085      26.783       0.197 
   1015.210    1901.690      308.8394254       60.1417609      27.160       0.176      26.846       0.083      26.740       0.214 
   3815.050    1414.950      308.9013635       60.1366552      27.158       0.165      26.968       0.113      27.154       0.255 
   4525.660    3455.770      308.9012330       60.1128923      26.933       0.146      26.804       0.073      26.584       0.170 
   3718.750     886.530      308.9032257       60.1424895      27.009       0.133      26.938       0.088      27.014       0.216 
   2266.240    1006.580      308.8720591       60.1465173      27.674       0.248      27.117       0.096      27.013       0.228 
   1526.720     866.160      308.8576617       60.1506574      27.560       0.245      27.015       0.115      26.674       0.254 
   2454.440     921.220      308.8766085       60.1467204      27.696       0.250      27.509       0.134      26.862       0.204 
   3196.680    2331.560      308.8817657       60.1293870      27.325       0.174      26.955       0.098      26.395       0.142 
   2117.460    2424.500      308.8585895       60.1323378      27.450       0.229      26.818       0.083      26.534       0.166 
   1796.640    1703.010      308.8571734       60.1409911      27.216       0.206      26.777       0.088      26.799       0.214 
   3186.720    1081.700      308.8907039       60.1423963      26.849       0.158      26.908       0.091      26.754       0.200 
   2132.520    4781.660      308.8416900       60.1078121      27.889       0.266      26.862       0.086      26.485       0.154 
   2489.000    3248.030      308.8603163       60.1224413      27.339       0.199      26.999       0.120      26.395       0.180 
   1485.460    1028.000      308.8556178       60.1491269      27.107       0.164      26.768       0.097      26.284       0.177 
   2128.690    2037.460      308.8616524       60.1363150      27.026       0.149      26.863       0.083      27.099       0.260 
   2200.380    1898.130      308.8641657       60.1375014      27.346       0.222      26.936       0.104      26.571       0.166 
   1885.120    1222.530      308.8625313       60.1456582      27.293       0.224      27.048       0.092      27.084       0.246 
   1981.310    4447.070      308.8409811       60.1118338      27.401       0.208      26.792       0.080      26.659       0.172 
   2101.110    1119.310      308.8677907       60.1459462      27.509       0.260      26.995       0.092      26.801       0.191 
   1261.290    1940.630      308.8442729       60.1404650      27.488       0.224      26.800       0.083      26.748       0.215 
   2803.960    1401.910      308.8803798       60.1404623      27.497       0.250      27.228       0.102      27.116       0.251 
   2863.560    4422.920      308.8595388       60.1088863      27.214       0.187      26.824       0.080      26.977       0.226 
   4539.240    3440.960      308.9016242       60.1129967      27.045       0.145      26.793       0.076      26.764       0.179 
   4254.190    3631.510      308.8942924       60.1120544      27.425       0.185      26.781       0.071      26.797       0.183 
   2288.600    3334.640      308.8555070       60.1222689      27.253       0.216      27.120       0.101      26.587       0.183 
   2460.440    2323.680      308.8664765       60.1321405      27.354       0.204      26.843       0.085      26.572       0.158 
   1527.740    1964.040      308.8496584       60.1392562      27.687       0.251      27.215       0.116      26.679       0.188 
   3781.180     819.910      308.9050153       60.1429541      26.815       0.129      26.826       0.073      26.733       0.181 
   2956.220    1079.370      308.8859149       60.1432574      27.135       0.176      26.996       0.089      27.039       0.232 
   4525.030    2783.200      308.9061422       60.1198750      27.444       0.223      26.759       0.081      26.778       0.180 
   2060.270    4665.970      308.8410289       60.1092750      27.436       0.209      26.898       0.081      26.309       0.151 
    971.070    1306.320      308.8428541       60.1481021      27.653       0.267      26.670       0.097      26.168       0.185 
   4872.920    1068.510      308.9259521       60.1364053      27.116       0.197      26.660       0.086      26.340       0.188 
   3823.590    4864.760      308.8763079       60.1008170      27.339       0.194      26.727       0.098      26.073       0.164 
   2682.040    1134.700      308.8797927       60.1436784      27.014       0.176      26.995       0.088      26.699       0.182 
   4653.250    4213.570      308.8983466       60.1045637      27.169       0.266      26.595       0.184      25.654       0.194 
   4611.360    3305.850      308.9041153       60.1141369      27.679       0.260      26.811       0.076      27.009       0.232 
   3963.090    4391.630      308.8826709       60.1052217      27.478       0.272      26.846       0.073      27.291       0.274 
   2455.760    1496.550      308.8724272       60.1407435      27.190       0.265      26.833       0.085      26.899       0.236 
   4361.830    1905.610      308.9091670       60.1295761      27.159       0.167      26.932       0.089      27.105       0.270 
   4543.120    3213.330      308.9033708       60.1153451      27.167       0.179      26.740       0.079      26.917       0.222 
   1726.270    4067.180      308.8384390       60.1167020      27.154       0.173      26.810       0.083      26.690       0.172 
   2830.760    3862.010      308.8629525       60.1148281      27.800       0.262      27.127       0.098      27.195       0.260 
   2928.710    1920.640      308.8791857       60.1346250      27.117       0.167      26.948       0.093      26.876       0.214 
   4112.660    3051.460      308.8955874       60.1185889      27.178       0.169      26.808       0.087      26.777       0.212 
   2694.780    4009.670      308.8590406       60.1137884      27.486       0.217      26.842       0.088      26.727       0.202 
   4050.420    4658.550      308.8825387       60.1021341      27.128       0.173      26.714       0.081      26.254       0.151 
   1442.720     814.770      308.8562853       60.1514955      26.981       0.180      26.723       0.131      26.165       0.202 
   4292.050    3080.030      308.8991158       60.1176407      27.777       0.260      26.932       0.090      26.158       0.121 
   2077.450    2015.440      308.8607450       60.1367294      27.207       0.188      26.876       0.083      26.678       0.189 
   1802.800    1916.910      308.8557384       60.1387482      27.838       0.259      27.437       0.140      26.884       0.210 
   2241.450    1941.500      308.8647049       60.1369022      27.160       0.172      26.821       0.096      26.883       0.253 
   1974.770    2966.210      308.8516570       60.1272315      27.664       0.273      27.098       0.108      26.955       0.238 
   1165.540    1789.800      308.8433779       60.1423779      27.454       0.250      26.884       0.088      26.625       0.181 
   1388.620    1788.940      308.8480366       60.1415783      27.454       0.261      26.816       0.084      26.693       0.208 
   1071.860    1842.570      308.8410387       60.1421695      27.313       0.181      26.864       0.089      26.979       0.236 
   2228.390    4243.330      308.8476166       60.1130536      27.294       0.190      26.830       0.083      26.724       0.184 
   2798.360    1716.200      308.8779637       60.1372202      27.493       0.210      26.948       0.089      26.701       0.185 
   1293.790    2943.800      308.8376244       60.1299322      27.362       0.208      26.997       0.106      26.988       0.248 
   4862.920    3436.840      308.9083966       60.1118633      27.446       0.227      26.905       0.083      26.909       0.209 
    985.030    1465.050      308.8419855       60.1464036      27.231       0.178      26.991       0.149      26.693       0.269 
   2364.150    4451.550      308.8489252       60.1103998      27.000       0.134      26.913       0.080      27.040       0.232 
   2098.040    2610.890      308.8568226       60.1304733      27.463       0.216      26.866       0.092      26.916       0.219 
   4793.400    4017.110      308.9027025       60.1060936      27.456       0.223      26.753       0.114      26.177       0.176 
   4168.450    2869.420      308.8980818       60.1202756      27.398       0.204      26.836       0.083      27.013       0.220 
   1476.780    1512.120      308.8518981       60.1441326      27.103       0.154      26.834       0.083      26.707       0.190 
   4082.450    1432.090      308.9068120       60.1355058      27.252       0.172      26.818       0.074      26.603       0.171 
   3673.160    4244.780      308.8777053       60.1077984      27.364       0.192      26.920       0.082      26.458       0.138 
   3566.130    4768.290      308.8716507       60.1027526      27.431       0.194      27.022       0.086      25.953       0.093 
   1146.460    1918.770      308.8420379       60.1411080      27.541       0.212      27.127       0.104      26.866       0.216 
   2524.250    3186.200      308.8615027       60.1229553      27.721       0.269      26.740       0.096      26.328       0.170 
   3641.800    3191.250      308.8847542       60.1188478      27.193       0.176      26.866       0.084      26.717       0.176 
   4778.430    4793.920      308.8967090       60.0980855      26.932       0.127      26.712       0.081      26.739       0.234 
   2646.180    1084.700      308.8794108       60.1443276      27.327       0.182      27.505       0.135      26.866       0.213 
   2255.690    4279.950      308.8479181       60.1125744      27.602       0.255      26.889       0.080      26.364       0.128 
   3575.350    3055.950      308.8843591       60.1204934      27.359       0.271      27.045       0.102      27.176       0.267 
   2847.920    3966.840      308.8625442       60.1136776      27.378       0.228      26.901       0.084      27.118       0.225 
   2291.080    2001.970      308.8652976       60.1360944      27.519       0.211      27.004       0.101      26.772       0.190 
   3526.840    1120.090      308.8975142       60.1407626      27.003       0.161      26.873       0.084      27.060       0.251 
   1165.720    4559.950      308.8231623       60.1136160      27.390       0.182      26.765       0.092      26.205       0.167 
   4976.830    4948.220      308.8997115       60.0957634      27.130       0.152      26.700       0.081      26.498       0.187 
   1270.680    4301.380      308.8272356       60.1159207      27.304       0.168      27.027       0.115      25.646       0.121 
   4723.700    3089.650      308.9080379       60.1159726      27.126       0.176      26.781       0.084      26.381       0.135 
   1157.950    1677.140      308.8440427       60.1435750      27.525       0.255      27.394       0.151      26.647       0.183 
   2234.240    1797.500      308.8656074       60.1384232      27.471       0.230      26.889       0.102      26.743       0.204 
   1071.020    1215.350      308.8456037       60.1486843      26.937       0.135      26.784       0.123      26.208       0.160 
   1465.020    3961.030      308.8337690       60.1187505      27.597       0.261      26.909       0.086      26.334       0.164 
   2758.480    2967.180      308.8679850       60.1243793      26.938       0.144      26.860       0.091      27.086       0.264 
   1805.270    1660.300      308.8576655       60.1414032      27.448       0.243      27.170       0.108      26.907       0.219 
   1098.950    1898.480      308.8411952       60.1414908      27.292       0.197      26.863       0.091      26.828       0.205 
   2127.050     857.670      308.8702455       60.1485681      27.758       0.239      27.215       0.117      27.045       0.258 
   3958.170    3849.190      308.8865341       60.1108700      27.070       0.135      26.789       0.094      26.693       0.165 
   1172.310    2081.850      308.8413858       60.1393213      27.230       0.180      26.973       0.103      26.998       0.248 
   3543.070    2773.680      308.8857510       60.1235405      27.227       0.165      26.915       0.085      27.012       0.249 
   2290.590    3981.870      308.8508216       60.1155425      26.806       0.116      26.915       0.083      26.945       0.204 
   2914.850    1566.130      308.8814903       60.1383552      27.616       0.236      27.061       0.099      26.757       0.193 
   2348.420    4323.040      308.8495356       60.1117910      27.599       0.204      26.829       0.075      27.249       0.274 
   3664.730    3093.660      308.8859457       60.1197775      26.914       0.134      26.838       0.087      26.692       0.203 
   2340.470    1860.730      308.8673600       60.1373814      27.131       0.194      26.893       0.094      26.892       0.237 
    990.010    1830.100      308.8394227       60.1425955      27.502       0.208      27.457       0.148      26.657       0.216 
   2076.270    1664.410      308.8632866       60.1403777      27.657       0.267      27.110       0.098      27.066       0.261 
   3415.180    2834.140      308.8826436       60.1233772      27.247       0.187      26.973       0.087      26.677       0.174 
   1018.280    1094.630      308.8453857       60.1501288      27.305       0.188      26.710       0.101      26.515       0.221 
   1085.200    1833.470      308.8413834       60.1422156      27.158       0.190      26.989       0.104      26.866       0.220 
   2316.340    3977.870      308.8513873       60.1154907      27.704       0.227      27.000       0.094      26.871       0.221 
   3826.340    1448.990      308.9013496       60.1362609      27.671       0.245      26.865       0.086      26.899       0.215 
   2451.950    1007.680      308.8759240       60.1458320      26.940       0.160      26.952       0.085      27.069       0.244 
   2349.770    3904.990      308.8526161       60.1161261      26.905       0.188      27.230       0.119      27.136       0.260 
   3960.000    2353.700      308.8975124       60.1263855      27.629       0.269      26.928       0.103      26.800       0.209 
   2993.270    3537.910      308.8687067       60.1176030      27.625       0.248      27.173       0.102      26.999       0.260 
    984.170    3610.340      308.8263050       60.1241332      27.491       0.200      26.765       0.082      26.886       0.228 
   4786.490    4010.250      308.9026088       60.1061899      27.804       0.244      26.781       0.107      26.024       0.147 
   4740.630    1563.770      308.9195654       60.1317468      26.979       0.145      26.731       0.085      26.590       0.219 
   3850.850    1391.190      308.9022838       60.1367718      27.528       0.232      26.849       0.087      27.001       0.233 
   2149.100    4638.300      308.8430816       60.1092404      27.453       0.246      26.965       0.080      26.157       0.118 
   4051.040    3588.000      308.8903787       60.1132438      27.425       0.262      26.815       0.084      26.735       0.178 
