         id               ra              dec             flux      type           n               re              phi            ratio     notes 
      16934       53.1655647      -27.7697908       10.1808813    sersic       3.104       30.5110000      -55.8780000        0.4937000   comment 
      16935       53.1369131      -27.7669478        0.3646542    sersic       0.318        1.9280000       46.2140000        0.4744000   comment 
      16936       53.1082904      -27.7678076       12.6452551    sersic       1.679        2.6890000       37.8800000        0.4670000   comment 
      16938       53.0921451      -27.7669185        0.8857410    sersic       6.041       15.7060000       88.1980000        0.0528000   comment 
      16939       53.1578364      -27.7669415        0.1176855    sersic       1.428        1.0110000       45.8030000        0.7472000   comment 
      16940       53.0885845      -27.7673675        3.7640345    sersic       0.220        2.3970000       -0.3320000        0.9058000   comment 
      16941       53.1251322      -27.7669357        0.6202291    sersic       0.551        1.6590000      -64.2160000        0.3710000   comment 
      16942       53.0797245      -27.7668664        0.2030320    sersic       4.198        0.5230000      -80.4080000        0.0494000   comment 
      16945       53.1760160      -27.7668304        0.5044927    sersic       3.224        3.8560000       35.9760000        0.8919000   comment 
      16946       53.1541559      -27.7670390        0.5321143    sersic       0.241       51.1300000       -6.1800000        0.1371000   comment 
      16947       53.0623440      -27.7676046        8.6989966    sersic       2.221        3.6480000       47.0940000        0.2676000   comment 
      16948       53.0961111      -27.7669438        1.4143722    sersic       2.533        9.9180000      -70.9620000        0.1339000   comment 
      16949       53.1942532      -27.7668799        0.7389478    sersic       0.415        1.1710000      -82.4990000        0.6584000   comment 
      16952       53.1375689      -27.7691022       67.2909532    sersic       3.379        4.1970000       -5.3740000        0.5063000   comment 
      16953       53.1431760      -27.7672852        2.2990514    sersic       0.406        4.1990000       36.2700000        0.2575000   comment 
      16954       53.0631670      -27.7667646        0.6428902    sersic       0.960        4.1290000        1.4750000        0.3510000   comment 
      16955       53.1673967      -27.7668092        0.3739351    sersic       5.754        0.7750000       72.4230000        0.0380000   comment 
      16956       53.1636418      -27.7674555        2.7006720    sersic       1.047        0.6080000       47.9950000        0.0364000   comment 
      16957       53.1717031      -27.7669481        0.2459310    sersic       0.572        2.2920000      -41.9730000        0.3237000   comment 
      16958       53.1307764      -27.7678620        2.0350102    sersic       8.000        1.1200000      -44.5270000        0.6013000   comment 
      16959       53.1310771      -27.7667066        0.2718379    sersic       3.753        0.1860000      -78.2550000        0.0608000   comment 
      16962       53.1964833      -27.7666745        0.7859943    sersic       0.200        0.5390000      -82.4650000        0.4017000   comment 
      16963       53.1674900      -27.7674567        2.5451360    sersic       0.495        3.4970000      -87.4900000        0.1776000   comment 
      16964       53.1507761      -27.7666844        0.2389512    sersic       2.156      140.5550000       21.6250000        0.0406000   comment 
      16965       53.1071233      -27.7671006        4.7240959    sersic       0.938        3.3770000       77.8250000        0.8076000   comment 
      16966       53.1658938      -27.7666358        0.0816928    sersic       0.598        1.6150000       19.7210000        0.0875000   comment 
      16968       53.1339037      -27.7666541        0.5091494    sersic       0.200        2.1540000       12.5260000        0.3332000   comment 
      16969       53.1004643      -27.7675939       11.9278809    sersic       0.976        4.4570000      -20.6960000        0.5650000   comment 
      16970       53.1117888      -27.7671805        4.4591331    sersic       1.663        1.3230000       24.0810000        0.5128000   comment 
      16972       53.0819572      -27.7672022        0.4869122    sersic       1.744       15.8120000       86.8860000        0.6031000   comment 
      16973       53.1211464      -27.7666075        0.7972086    sersic       2.394        0.8710000       38.0510000        0.2377000   comment 
      16974       53.1245815      -27.7665889        0.3399649    sersic       3.223        0.2160000       32.8560000        0.0459000   comment 
      16976       53.1717323      -27.7666644        0.4855777    sersic       0.512        1.5340000       75.3330000        0.1005000   comment 
      16978       53.1608631      -27.7665377        0.0835420    sersic       1.168        0.4100000       76.2220000        0.7140000   comment 
      16979       53.0680691      -27.7665456        1.2728199    sersic       0.533        1.7600000       57.9890000        0.7927000   comment 
      16980       53.0926570      -27.7669840       11.3616940     point       1.048        0.2360000       78.2030000        0.0364000   comment 
      16982       53.0631580      -27.7669795        2.4184656    sersic       3.817        1.2460000      -41.4360000        0.0623000   comment 
      16983       53.1375369      -27.7665376        0.2005125    sersic       1.100        1.0640000       77.7400000        0.0548000   comment 
      16984       53.0684354      -27.7667688        3.8527566    sersic       0.559        2.8370000       68.3100000        0.2642000   comment 
      16985       53.0939231      -27.7677224        6.0217507    sersic       5.858        1.5840000       19.8960000        0.7913000   comment 
      16987       53.1670059      -27.7667445        0.6079857    sersic       0.677        1.4190000      -80.5350000        0.4989000   comment 
      16989       53.0831298      -27.7665445        0.5740804    sersic       3.599        1.6840000        8.2430000        0.5140000   comment 
      16990       53.1454485      -27.7667451        1.9923720    sersic       0.828        2.7840000       86.4740000        0.6491000   comment 
      16991       53.0715101      -27.7664671        0.3109965    sersic       0.211        1.8150000       25.1740000        0.6077000   comment 
      16992       53.0806857      -27.7666452        1.8818826    sersic       0.760        2.6570000      -67.6580000        0.3178000   comment 
      16994       53.1558771      -27.7664802        0.1160061    sersic       2.680        1.3920000       17.5360000        0.0501000   comment 
      16995       53.1593703      -27.7667133        0.8610799    sersic       0.310        2.2800000       72.7630000        0.3941000   comment 
      16996       53.1713508      -27.7665232        0.1483154    sersic       2.015        1.9830000       32.5650000        0.1270000   comment 
      16999       53.1691079      -27.7664639        0.1879744    sersic       6.056        1.5420000       -8.2660000        0.7200000   comment 
      17000       53.1576865      -27.7678789        1.1235009    sersic       8.000        6.2130000      -30.3110000        0.1474000   comment 
      17001       53.1502512      -27.7664302        0.1754138    sersic       2.293        3.2080000      -46.2270000        0.0874000   comment 
      17002       53.1824834      -27.7664063        0.6283131    sersic       0.213        1.2970000      -80.9470000        0.0701000   comment 
      17003       53.1393800      -27.7673618       14.5433774    sersic       0.822        5.0560000       81.6210000        0.6349000   comment 
      17005       53.1321149      -27.7663852        0.5901413    sersic       3.765        0.9860000       23.0490000        0.0155000   comment 
      17006       53.1006443      -27.7667229       15.1655934    sersic       0.314        6.3740000       88.8550000        0.1375000   comment 
      17007       53.1922010      -27.7663627        0.4453718    sersic       0.405        1.1100000       88.0810000        0.6182000   comment 
      17009       53.1594528      -27.7677769        3.5962009    sersic       2.370        2.3270000       56.3230000        0.3729000   comment 
      17010       53.1181693      -27.7667304        2.7212055    sersic       0.726        1.7070000        7.6470000        0.3448000   comment 
      17013       53.1044629      -27.7682774       48.9544539    sersic       1.615        6.6590000       43.2250000        0.5791000   comment 
      17014       53.0790546      -27.7663322        0.8391553    sersic       2.927        0.4230000      -89.4790000        0.6770000   comment 
      17017       53.1558803      -27.7666928        0.4396754    sersic       0.200        2.1670000      -33.9070000        0.5005000   comment 
      17019       53.1684334      -27.7663174        0.2840651    sersic       2.911        0.9900000      -28.0320000        0.2247000   comment 
      17022       53.1041522      -27.7663676        1.2483180    sersic       0.376        1.7040000       74.0870000        0.2618000   comment 
      17023       53.1631552      -27.7665000        0.3852667    sersic       1.064        2.1150000      -82.2710000        0.9900000   comment 
      17024       53.1082416      -27.7663514        1.0899559    sersic       2.372        2.1760000      -58.2940000        0.0743000   comment 
      17025       53.0890642      -27.7663114        0.6797073    sersic       0.460        1.4620000       15.0140000        0.5029000   comment 
      17026       53.1573748      -27.7682814        4.8857430    sersic       0.696        4.2370000      -12.2180000        0.3452000   comment 
      17027       53.1538150      -27.7673086        6.9199836    sersic       2.914        1.6740000      -42.6530000        0.6087000   comment 
      17028       53.1875195      -27.7662256        0.7748332    sersic       0.200        0.9290000      -52.1670000        0.2915000   comment 
      17029       53.1052009      -27.7663454        1.3752685    sersic       0.561        2.0510000       -2.6970000        0.4668000   comment 
      17030       53.1138944      -27.7675512       34.9317368    sersic       2.654        1.5850000      -69.0550000        0.5328000   comment 
      17031       53.1663281      -27.7685840       20.5995506    sersic       0.769        6.0600000        3.2680000        0.5214000   comment 
      17032       53.1638409      -27.7666868        1.0555780    sersic       8.000       25.1110000       10.8670000        0.4350000   comment 
      17034       53.1858360      -27.7661927        0.4603175    sersic       1.666        2.1810000       -2.5160000        0.3227000   comment 
      17035       53.0736489      -27.7663072        1.3394673    sersic       1.147        2.1510000      -65.9620000        0.5119000   comment 
      17037       53.1617907      -27.7672579        1.7067844    sersic       0.704       21.6530000      -89.8440000        0.3538000   comment 
      17038       53.1842022      -27.7661719        1.2612881    sersic       1.017        2.5240000       81.8080000        0.3957000   comment 
      17040       53.1896962      -27.7662387        0.6916943    sersic       7.486        0.2980000       36.1250000        0.0456000   comment 
      17041       53.1545484      -27.7661665        0.0996999    sersic       5.771        2.0540000      -63.1620000        0.0198000   comment 
      17046       53.0731926      -27.7661719        1.3710354    sersic       1.112        4.0190000      -40.9940000        0.4284000   comment 
      17047       53.1638519      -27.7671344       12.1820301     point       4.459        0.1740000       63.7940000        0.1210000   comment 
      17048       53.0683369      -27.7662346        0.9025108    sersic       0.427        1.8610000        2.6170000        0.2784000   comment 
      17049       53.1517437      -27.7666466        1.6302199    sersic       0.748        1.9390000       20.2810000        0.8245000   comment 
      17050       53.1713382      -27.7663256        0.3637729    sersic       2.798        4.2630000       55.0120000        0.2371000   comment 
      17051       53.1535411      -27.7664283        1.4147647    sersic       0.200        0.5050000       84.7000000        0.7309000   comment 
      17052       53.0616916      -27.7666711        4.2039740    sersic       1.782        2.3840000       10.0360000        0.3141000   comment 
      17053       53.1091303      -27.7662003        1.6627456    sersic       0.733        1.7610000      -73.4560000        0.5567000   comment 
      17054       53.1576826      -27.7660453        0.2685730    sersic       7.949        0.1640000        2.2130000        0.2930000   comment 
      17055       53.0850792      -27.7660908        0.9593620    sersic       5.888        6.2050000       71.4610000        0.0284000   comment 
      17058       53.1699250      -27.7710243      243.6369860    sersic       1.376       12.1760000      -34.5800000        0.8826000   comment 
      17059       53.0895983      -27.7663570        1.4544428    sersic       0.342        3.1850000       -2.3860000        0.3983000   comment 
      17060       53.1294966      -27.7660063        0.2159009    sersic       8.000        0.5490000       50.8280000        0.1524000   comment 
      17061       53.1580322      -27.7692108      291.9075407    sersic       4.894        0.1650000      -18.3820000        0.0317000   comment 
      17063       53.1540494      -27.7659980        0.1073463    sersic       1.092        1.1210000      -77.4810000        0.4675000   comment 
      17064       53.1205926      -27.7668372        6.5418880    sersic       3.522        1.6470000      -80.8410000        0.4519000   comment 
      17068       53.1175938      -27.7661980        1.7169339    sersic       0.736        1.4220000       81.0640000        0.5992000   comment 
      17069       53.1356185      -27.7666262       12.4432909    sersic       1.083        1.6840000      -23.3070000        0.6828000   comment 
      17070       53.0993616      -27.7659891        0.5701704    sersic       8.000        4.0490000      -89.1210000        0.0096000   comment 
      17074       53.1320143      -27.7659141        0.6301099    sersic       2.096        1.3020000        9.9460000        0.3375000   comment 
      17075       53.1646510      -27.7666064        1.1027190    sersic       3.107        5.6150000       34.3770000        0.2448000   comment 
      17079       53.1795351      -27.7661710        2.5893778    sersic       0.976        2.0210000      -16.7310000        0.2740000   comment 
      17080       53.0844027      -27.7660142        1.4789238    sersic       5.006        0.3410000      -63.4330000        0.0056000   comment 
      17081       53.0640591      -27.7658567        1.0399607    sersic       3.401        0.9810000       39.0800000        0.4044000   comment 
      17082       53.1604594      -27.7659089        0.2997921    sersic       4.319        0.8710000       -7.1510000        0.2068000   comment 
      17083       53.1525533      -27.7695078       32.2881051    sersic       1.291       10.7090000      -38.1050000        0.5398000   comment 
      17084       53.1495044      -27.7658261        0.2019313    sersic       1.388        3.1380000       70.4790000        0.1899000   comment 
      17086       53.1273334      -27.7658171        0.1443417    sersic       5.353        8.0270000        1.7840000        0.0744000   comment 
      17087       53.1667343      -27.7658619        0.2599289    sersic       0.334        1.1600000       32.1480000        0.3830000   comment 
      17090       53.1649354      -27.7658402        0.2516287    sersic       0.200       13.3090000       43.5660000        0.8154000   comment 
      17091       53.0902481      -27.7660645        1.1897472    sersic       0.263        4.5280000       46.5260000        0.2255000   comment 
      17092       53.0785389      -27.7657724        0.2611533    sersic       5.400        1.4590000       34.7390000        0.0652000   comment 
      17093       53.1164241      -27.7663668        4.4543668    sersic       2.329        2.4130000      -49.9070000        0.5553000   comment 
      17094       53.1784647      -27.7665469        7.5063797    sersic       0.618        4.1520000      -43.6860000        0.2981000   comment 
      17095       53.1460790      -27.7665700       11.5937428    sersic       1.355        5.2470000       44.3770000        0.4239000   comment 
      17096       53.1301483      -27.7657413        0.6388312    sersic       0.287        0.7590000       72.2440000        0.1130000   comment 
      17098       53.1598673      -27.7668402        8.1192680    sersic       1.084        3.3130000      -30.1670000        0.6295000   comment 
      17099       53.1235514      -27.7658054        1.8972190    sersic       1.377        1.4260000       50.2970000        0.6042000   comment 
      17100       53.0620967      -27.7657054        0.8219247    sersic       0.552        1.1780000       71.0230000        0.5802000   comment 
      17101       53.1131985      -27.7671215        5.5608192    sersic       4.053       10.5320000       17.5970000        0.7608000   comment 
      17102       53.1395065      -27.7659434        3.6743290    sersic       2.713        1.8530000      -56.3550000        0.2752000   comment 
      17103       53.1220512      -27.7659547        1.6285227    sersic       0.733        1.3750000      -38.8410000        0.4193000   comment 
      17105       53.1536273      -27.7678157        5.2995876    sersic       1.314        3.1330000       -5.8650000        0.4880000   comment 
      17106       53.0589984      -27.7656245        0.4144213    sersic       1.208        0.1640000       17.9920000        0.0499000   comment 
      17108       53.1231491      -27.7667072       39.0652082    sersic       0.759        6.8870000      -70.6350000        0.1385000   comment 
      17109       53.1598848      -27.7656174        0.1028016    sersic       0.200        0.7720000      -13.6330000        0.2737000   comment 
      17110       53.1306732      -27.7656229        0.2366835    sersic       0.573        0.9960000       82.3530000        0.3368000   comment 
      17111       53.1717594      -27.7658499        1.4035843    sersic       1.207        0.6640000       36.6510000        0.0428000   comment 
      17113       53.1144622      -27.7658333        1.1050288    sersic       6.822        6.9260000       55.3230000        0.1999000   comment 
      17115       53.1605014      -27.7660629        0.5689385    sersic       1.950        2.1070000       61.9370000        0.0988000   comment 
      17116       53.1407047      -27.7658975        2.8079734    sersic       0.744        3.1160000      -44.9170000        0.2094000   comment 
      17117       53.1694577      -27.7655824        0.2625885    sersic       6.333        0.5730000       49.2390000        0.0480000   comment 
      17118       53.0711751      -27.7659197        3.5507242    sersic       1.935        2.1180000       87.5790000        0.5941000   comment 
      17120       53.0744680      -27.7655697        0.1871813    sersic       7.011        0.1640000       16.5720000        0.0395000   comment 
      17121       53.0809082      -27.7655698        0.5959109    sersic       0.200        0.8300000      -55.5870000        0.5733000   comment 
      17123       53.1579459      -27.7655986        0.1774246    sersic       8.000        8.5550000       -2.5940000        0.2209000   comment 
      17124       53.0608648      -27.7659174        4.2532872    sersic       1.099        3.7760000       40.5440000        0.4956000   comment 
      17125       53.1120791      -27.7655328        0.5363622    sersic       0.273        2.2420000       62.3680000        0.4774000   comment 
      17126       53.1280955      -27.7655249        0.6721335    sersic       0.315        0.6590000       77.0190000        0.2299000   comment 
      17127       53.1480929      -27.7657497        2.1071139    sersic       5.907        1.3120000       31.8940000        0.2811000   comment 
      17128       53.0653570      -27.7656383        1.1828512    sersic       0.200        2.5720000       61.3750000        0.2362000   comment 
      17129       53.1136758      -27.7655074        0.6412757    sersic       0.200        0.6910000      -63.2690000        0.7408000   comment 
      17130       53.0672240      -27.7656167        1.3077799    sersic       3.560        0.9950000      -55.8360000        0.2953000   comment 
      17131       53.1953856      -27.7654649        0.4494100    sersic       1.166        1.5010000       15.3430000        0.2985000   comment 
      17133       53.1651118      -27.7654777        0.2595194    sersic       0.200       37.4840000      -86.8620000        0.1704000   comment 
      17135       53.1047019      -27.7658887        5.3137307    sersic       0.200        2.6720000       39.8230000        0.3557000   comment 
      17136       53.1383245      -27.7663369       28.7986477     point       0.200        0.5190000       65.1660000        0.2442000   comment 
      17137       53.1672798      -27.7654614        0.1391243    sersic       8.000        0.2660000       37.9940000        0.6079000   comment 
      17138       53.0732182      -27.7656268        0.9260996    sersic       1.770        3.6560000      -39.8350000        0.2466000   comment 
      17139       53.1897971      -27.7657035        2.7791303    sersic       6.595        0.4550000      -72.4430000        0.0510000   comment 
      17140       53.1783803      -27.7682272      182.6591154    sersic       1.625        7.3510000       50.8840000        0.5865000   comment 
      17141       53.1508892      -27.7658290        1.2426941    sersic       1.779        3.1950000      -80.7710000        0.5316000   comment 
      17143       53.1533963      -27.7661227        5.0572756    sersic       7.469        1.9270000       48.2780000        0.3246000   comment 
      17144       53.1227326      -27.7654074        0.1929010    sersic       4.359        1.6730000      -73.9490000        0.3211000   comment 
      17146       53.1678275      -27.7653957        0.0870535    sersic       2.396        2.4670000       60.6010000        0.4639000   comment 
      17147       53.1191579      -27.7657618        0.9073345    sersic       2.673        0.7430000      -82.5730000        0.6013000   comment 
      17148       53.0931785      -27.7657836        3.1974688    sersic       0.200        3.7780000       45.5790000        0.2300000   comment 
      17152       53.1692045      -27.7653066        0.0695893    sersic       1.257        0.7620000      -82.7760000        0.3911000   comment 
      17153       53.1148873      -27.7656553        3.3156154    sersic       1.618        1.4150000       52.3360000        0.4652000   comment 
      17154       53.0649662      -27.7657067        2.7732361    sersic       1.281        2.8380000       27.1010000        0.4421000   comment 
      17155       53.1056602      -27.7652773        0.5800179    sersic       0.462        2.7140000       87.8340000        0.3886000   comment 
      17157       53.0599699      -27.7660082        1.2019924    sersic       0.484        5.1980000       36.6450000        0.2824000   comment 
      17158       53.0962201      -27.7661370       19.4081315    sersic       0.784        6.2960000       89.7020000        0.3660000   comment 
      17159       53.1797756      -27.7656599        1.9955689    sersic       1.395        3.8650000       20.8280000        0.7302000   comment 
      17160       53.1669211      -27.7653025        0.4708278    sersic       3.186        6.2690000       16.0430000        0.4932000   comment 
      17161       53.1476187      -27.7652216        0.5686135    sersic       4.244        2.0360000      -58.1370000        0.3150000   comment 
      17162       53.0636800      -27.7656317        2.0174398    sersic       1.653        3.1990000       25.4960000        0.2189000   comment 
      17163       53.0870034      -27.7652808        1.1199515    sersic       0.487        0.8510000      -85.1710000        0.0554000   comment 
      17164       53.1306651      -27.7653056        0.7449101    sersic       2.278        1.5720000      -52.0070000        0.1438000   comment 
      17165       53.1513689      -27.7666860       14.3072060    sersic       1.732        1.7260000       58.7490000        0.5333000   comment 
      17167       53.1318409      -27.7652844        0.8620348    sersic       1.081        1.0030000      -48.4990000        0.3780000   comment 
      17168       53.0617291      -27.7651916        0.5630893    sersic       6.718       36.6680000       26.5490000        0.0805000   comment 
      17170       53.1219622      -27.7651761        0.8841477    sersic       0.200        1.5410000       82.4600000        0.5061000   comment 
      17172       53.1477776      -27.7656201        4.6668399    sersic       1.419        1.5870000       11.1290000        0.6465000   comment 
      17173       53.0608885      -27.7651441        0.9008012    sersic       0.783        1.7550000       80.8940000        0.4022000   comment 
      17176       53.1241973      -27.7651271        0.2785774    sersic       0.513        1.4930000      -60.1630000        0.4199000   comment 
      17178       53.1687180      -27.7653223        0.2851506    sersic       0.608        1.4350000      -25.0330000        0.3022000   comment 
      17180       53.1614986      -27.7676155       10.4949504    sersic       2.445        1.4660000        2.5580000        0.9008000   comment 
      17181       53.1050810      -27.7650681        0.3156107    sersic       0.329        1.3930000      -56.8290000        0.0293000   comment 
      17182       53.0934955      -27.7653430        1.9304384    sersic       0.200        4.1830000      -57.3130000        0.2127000   comment 
      17183       53.1111681      -27.7652160        1.5852494    sersic       2.015        0.8590000       -4.6300000        0.4510000   comment 
      17184       53.1569351      -27.7650601        0.1328728    sersic       0.200        2.7400000       27.8080000        0.1601000   comment 
      17185       53.1644492      -27.7658499        6.1150862    sersic       0.359        3.3400000       68.2410000        0.5522000   comment 
      17187       53.0897169      -27.7658688        2.9336419    sersic       0.399        6.8180000      -36.4750000        0.2133000   comment 
      17188       53.0831906      -27.7649748        0.1952123    sersic       0.434        1.3540000       77.7930000        0.0545000   comment 
      17189       53.1667355      -27.7649770        0.1140061    sersic       0.244        0.5900000       41.7590000        0.0260000   comment 
      17191       53.0722704      -27.7650178        0.5944791    sersic       7.715       11.2420000       58.0740000        0.1744000   comment 
      17192       53.1597824      -27.7649624        0.1201785    sersic       7.358       39.2720000       15.6610000        0.6049000   comment 
      17193       53.1790473      -27.7650809        1.4362620    sersic       2.080        0.6060000      -83.6670000        0.0850000   comment 
      17196       53.0664251      -27.7654396        2.4965563    sersic       1.120        4.0980000       47.1500000        0.2570000   comment 
      17197       53.1966925      -27.7651915        2.9115536    sersic       0.686        2.1620000      -66.7340000        0.8212000   comment 
      17198       53.0619149      -27.7648831        0.6502463    sersic       0.200        0.8030000      -35.9970000        0.3377000   comment 
      17200       53.1156235      -27.7651786        6.2898780    sersic       1.059        1.2160000      -72.5270000        0.3610000   comment 
      17202       53.1469515      -27.7648846        0.3406829    sersic       5.091        1.4350000       68.9490000        0.7733000   comment 
      17205       53.1410169      -27.7667268        8.3929393    sersic       7.326        4.4950000       -8.4550000        0.7408000   comment 
      17207       53.0583001      -27.7647800        0.9346756    sersic       0.339        1.8320000      -84.7050000        0.2726000   comment 
      17210       53.1561442      -27.7648284        0.3034089    sersic       0.200        1.7710000       43.3370000        0.0618000   comment 
      17211       53.0983727      -27.7669402       20.1403944    sersic       0.786        8.0080000      -32.2340000        0.6390000   comment 
      17213       53.0884614      -27.7652284        7.9697478    sersic       1.713        1.5630000       77.1440000        0.5113000   comment 
      17214       53.1554132      -27.7660705       10.6772865    sersic       1.357        3.0540000       79.1910000        0.5878000   comment 
      17215       53.1631901      -27.7650628        0.7946162    sersic       0.200        2.1940000      -37.9810000        0.3880000   comment 
      17217       53.0987443      -27.7647883        1.2062109    sersic       1.030        1.1620000       42.4920000        0.4382000   comment 
      17218       53.0890776      -27.7649171        1.6717179    sersic       1.005        1.5250000       18.7190000        0.7692000   comment 
      17219       53.1245899      -27.7648669        1.5759013    sersic       0.600        0.8710000       73.6280000        0.3077000   comment 
      17221       53.0887932      -27.7651717        6.8984914    sersic       0.938        1.1340000      -15.2970000        0.8986000   comment 
      17222       53.0647216      -27.7646452        0.7726548    sersic       3.311        1.5550000      -74.4780000        0.4847000   comment 
      17223       53.1575750      -27.7647237        0.8202081    sersic       8.000        0.6450000      -84.6820000        0.0380000   comment 
      17224       53.0928562      -27.7646728        1.1723665    sersic       5.732        7.6750000      -35.5890000        0.2009000   comment 
      17226       53.1037866      -27.7646280        0.3126134    sersic       0.200        1.1060000        9.9570000        0.4897000   comment 
      17227       53.1638739      -27.7653182        3.2888030    sersic       0.616        4.6330000      -66.4610000        0.2460000   comment 
      17228       53.1442741      -27.7646238        0.5363627    sersic       8.000        2.8180000      -12.8430000        0.2346000   comment 
      17231       53.0930926      -27.7665832       39.8001560    sersic       0.635        7.0490000       36.4660000        0.2899000   comment 
      17232       53.1138927      -27.7648164        2.4521792    sersic       1.754        3.5490000       86.9000000        0.3065000   comment 
      17233       53.1069312      -27.7654406       16.4278118    sersic       0.483        2.7200000      -31.1510000        0.3697000   comment 
      17234       53.1430272      -27.7646037        1.1500443    sersic       0.200        5.0730000        3.0220000        0.1391000   comment 
      17238       53.1162373      -27.7645510        0.4953051    sersic       0.200        0.8390000      -84.7680000        0.7312000   comment 
      17240       53.0662603      -27.7645760        1.6246117    sersic       1.892        2.9350000       88.5400000        0.4452000   comment 
      17241       53.1686387      -27.7645942        0.4931319    sersic       0.806        0.6190000       54.5250000        0.1020000   comment 
      17242       53.1643768      -27.7648147        0.6700785    sersic       8.000        0.1640000      -46.0960000        0.1502000   comment 
      17243       53.1572386      -27.7646009        0.1733014    sersic       8.000        0.4440000      -86.4280000        0.0113000   comment 
      17244       53.0945995      -27.7651779       13.5575033    sersic       1.339        3.1510000      -67.3110000        0.4837000   comment 
      17245       53.1946223      -27.7655528        9.1689396    sersic       0.430        5.7920000      -45.4950000        0.2896000   comment 
      17246       53.1820268      -27.7644622        0.3948065    sersic       0.769        2.1260000       54.4700000        0.5445000   comment 
      17252       53.1255045      -27.7644341        0.4758636    sersic       3.620        1.1140000       16.2300000        0.5080000   comment 
      17253       53.1843451      -27.7644134        0.2270906    sersic       0.235        2.2070000      -38.9880000        0.6406000   comment 
      17255       53.1880661      -27.7646789        2.8467469    sersic       0.529        1.6770000       47.7220000        0.6962000   comment 
      17256       53.1672092      -27.7643718        0.1586736    sersic       2.009        2.7290000      -39.8960000        0.6421000   comment 
      17257       53.1694872      -27.7643842        0.2816578    sersic       5.893        0.3500000      -28.9150000        0.7992000   comment 
      17258       53.1411257      -27.7643559        0.2677558    sersic       1.143        3.5820000      -10.5540000        0.2022000   comment 
      17260       53.1056983      -27.7643668        0.4956084    sersic       1.897        1.0190000       72.7080000        0.6565000   comment 
      17261       53.1825766      -27.7681710     2595.5784679     point       0.454        0.5050000       72.9610000        0.7655000   comment 
      17263       53.0757403      -27.7646785        3.5752125    sersic       1.353        1.5550000       28.4260000        0.5750000   comment 
      17268       53.0699391      -27.7643018        3.2111502    sersic       0.705        1.4360000       22.0870000        0.8630000   comment 
      17271       53.0685091      -27.7648097        1.5891555    sersic       0.723        1.6390000      -75.8990000        0.1714000   comment 
      17273       53.1971646      -27.7642805        0.9416698    sersic       1.736        2.3280000      -59.1000000        0.1689000   comment 
      17274       53.1627484      -27.7644098        0.2791300    sersic       0.921        0.6810000       74.5870000        0.2925000   comment 
      17277       53.0829278      -27.7642118        0.2990025    sersic       0.331        0.8320000      -36.7370000        0.2654000   comment 
      17284       53.1649178      -27.7651151        5.9538655    sersic       2.725        2.7200000      -32.6690000        0.3176000   comment 
      17286       53.0823967      -27.7641289        0.5069681    sersic       0.689        0.5370000       78.2620000        0.9096000   comment 
      17287       53.1264356      -27.7641372        0.3743571    sersic       1.636        3.2180000      -84.9460000        0.2210000   comment 
      17288       53.0939727      -27.7642005        0.9196316    sersic       0.440        2.8270000       12.4110000        0.8815000   comment 
      17289       53.1625765      -27.7643845        0.1216724    sersic       2.450        0.3020000      -51.7680000        0.6050000   comment 
      17290       53.0624970      -27.7648352       12.6148962    sersic       2.433        3.3360000       50.3430000        0.6199000   comment 
      17291       53.1744739      -27.7644051        2.1390344    sersic       2.372        0.6620000      -47.7430000        0.5718000   comment 
      17292       53.1549248      -27.7641050        0.1327588    sersic       1.577       13.9120000       31.8810000        0.4322000   comment 
      17293       53.0689168      -27.7640952        0.1845551    sersic       7.608        0.1640000       -0.5400000        0.1256000   comment 
      17295       53.1617161      -27.7641053        0.1472329    sersic       0.765        0.6560000       70.0260000        0.1628000   comment 
      17296       53.1668578      -27.7640653        0.1813939    sersic       0.200        1.5050000       18.9630000        0.3827000   comment 
      17297       53.0623334      -27.7651218       14.5186772    sersic       0.200        4.3200000      -22.7830000        0.2715000   comment 
      17299       53.1224654      -27.7641072        0.7701374    sersic       0.293        1.2880000       21.0450000        0.5245000   comment 
      17300       53.0674788      -27.7640069        0.4820091    sersic       1.784        2.3870000       79.6190000        0.2581000   comment 
      17301       53.0682159      -27.7644863        3.9696166    sersic       0.614        3.6840000       71.9440000        0.8033000   comment 
      17302       53.1656064      -27.7640125        0.1145657    sersic       4.071        2.8160000       76.3780000        0.4891000   comment 
      17303       53.1622470      -27.7640117        0.2136914    sersic       8.000        0.2030000       40.3630000        0.0289000   comment 
      17304       53.1546089      -27.7639921        0.2374365    sersic       0.211        1.8330000       81.6850000        0.1067000   comment 
      17305       53.0999870      -27.7639868        0.7401632    sersic       8.000        5.6450000      -10.2800000        0.0915000   comment 
      17306       53.1522007      -27.7639747        0.6816290    sersic       8.000       17.7870000       38.8330000        0.2293000   comment 
      17307       53.1220609      -27.7643696        3.5347516    sersic       0.916        3.0510000       40.4830000        0.4161000   comment 
      17310       53.1628578      -27.7671601      142.4262284    sersic       8.000        0.3280000      -61.9930000        0.9773000   comment 
      17313       53.1796497      -27.7639286        0.7574335    sersic       0.846        2.7880000      -48.1320000        0.6413000   comment 
      17314       53.1653825      -27.7641826        0.2458457    sersic       3.716        2.4990000      -60.9440000        0.0573000   comment 
      17315       53.1652876      -27.7639004        0.0121744    sersic       2.221        8.7580000       86.8820000        0.2305000   comment 
