         id               ra              dec             flux      type           n               re              phi            ratio     notes 
      14216       53.1529258      -27.7855183        0.1984147    sersic       1.185        4.1790000       55.5220000        0.5769000   comment 
      14217       53.1026605      -27.7859295        5.1809171    sersic       3.709        1.4800000       55.1040000        0.3376000   comment 
      14218       53.0729581      -27.7854923        0.4493838    sersic       0.539        1.3210000       56.5630000        0.4594000   comment 
      14219       53.0795458      -27.7857964        2.9259819    sersic       1.041        3.5660000       62.7150000        0.6060000   comment 
      14221       53.1921059      -27.7855550        1.1172823    sersic       0.484        2.5090000       39.3240000        0.1908000   comment 
      14222       53.1315160      -27.7864282        8.3916288    sersic       1.423        3.8530000      -29.2680000        0.7716000   comment 
      14223       53.0811548      -27.7855047        1.1773247    sersic       1.153        1.6430000       69.3280000        0.2330000   comment 
      14225       53.0584170      -27.7856516        2.2069435    sersic       1.107        1.3020000       34.9630000        0.7295000   comment 
      14226       53.1369155      -27.7857317        0.9616788    sersic       1.710        0.5110000      -28.2130000        0.2387000   comment 
      14227       53.0654058      -27.7854046        0.4154654    sersic       0.944        1.3110000       -6.0140000        0.5091000   comment 
      14228       53.0952389      -27.7855381        1.8061259    sersic       0.669        0.5830000      -49.7670000        0.9056000   comment 
      14229       53.1460743      -27.7854197        0.1847906    sersic       1.873        0.2130000        3.3630000        0.0501000   comment 
      14230       53.1464287      -27.7853790        0.1321666    sersic       5.815        1.1190000      -66.0290000        0.9501000   comment 
      14231       53.0731580      -27.7858752       16.8724686    sersic       1.393        0.4380000       40.4700000        0.7639000   comment 
      14232       53.1351732      -27.7856864        1.0537767    sersic       4.154        0.9530000       54.6990000        0.2492000   comment 
      14233       53.0581399      -27.7856678        1.6395668    sersic       1.984        5.0600000       83.4930000        0.9235000   comment 
      14234       53.0569273      -27.7853696        0.8032937    sersic       1.350        1.3220000        5.9220000        0.3132000   comment 
      14235       53.1459212      -27.7853696        0.2172423    sersic       1.578        1.0230000      -50.7860000        0.7660000   comment 
      14236       53.1630694      -27.7855983        0.7011265    sersic       0.302        1.8740000      -62.2080000        0.7805000   comment 
      14237       53.1492353      -27.7854830        0.3220451    sersic       1.434        0.6390000      -44.2790000        0.8431000   comment 
      14238       53.0931330      -27.7853328        0.6246733    sersic       0.304        1.0000000       66.9980000        0.6227000   comment 
      14240       53.1152773      -27.7853475        1.9437925    sersic       5.444        5.7250000       13.5720000        0.2844000   comment 
      14242       53.0632013      -27.7853849        1.3915412    sersic       1.335        1.3030000       39.4490000        0.4886000   comment 
      14244       53.1188376      -27.7853841        1.9208013    sersic       4.007        2.0590000      -65.5730000        0.3694000   comment 
      14247       53.1533580      -27.7852827        0.1166587    sersic       2.290        0.3810000       41.6240000        0.0835000   comment 
      14248       53.1236623      -27.7861928       24.6902851    sersic       0.776        2.9110000      -40.3880000        0.4901000   comment 
      14250       53.1562400      -27.7852625        0.1989995    sersic       8.000        0.3210000      -35.8760000        0.0542000   comment 
      14251       53.0596465      -27.7869878      212.2535543    sersic       1.687        5.3900000      -70.1170000        0.3169000   comment 
      14252       53.1723086      -27.7864651        3.1388889    sersic       1.003       21.2390000        6.1660000        0.2933000   comment 
      14253       53.1952667      -27.7852326        0.9030365    sersic       1.253        3.7380000       67.7090000        0.0016000   comment 
      14254       53.1139826      -27.7857969        3.6260109    sersic       4.531        8.3930000      -23.5140000        0.5000000   comment 
      14255       53.0584703      -27.7852217        0.7038630    sersic       1.255        0.8330000      -33.3400000        0.9760000   comment 
      14256       53.0843072      -27.7852315        0.4830744    sersic       4.358        1.0660000      -81.4310000        0.0432000   comment 
      14257       53.1367862      -27.7860909        3.5575342    sersic       1.251        1.8200000       12.8000000        0.6501000   comment 
      14258       53.1317111      -27.7855577        6.5360878    sersic       1.690        1.1360000       88.3290000        0.7449000   comment 
      14260       53.1735440      -27.7851954        0.3152327    sersic       1.460        1.2340000      -59.0610000        0.1476000   comment 
      14261       53.1684486      -27.7851871        0.1571573    sersic       3.271        0.2470000      -57.7030000        0.8530000   comment 
      14262       53.0562329      -27.7856069        5.0745965    sersic       1.039        1.4900000       -8.0110000        0.4970000   comment 
      14263       53.1616646      -27.7874301       26.4260677    sersic       0.620        3.4410000        4.0870000        0.7293000   comment 
      14265       53.1504857      -27.7851780        0.1634488    sersic       2.626        1.0130000      -75.0050000        0.1655000   comment 
      14267       53.1609549      -27.7865025       13.6870361    sersic       1.020        3.3480000       54.7860000        0.5656000   comment 
      14268       53.1892882      -27.7851568        1.2148259    sersic       1.537        1.2900000        9.6080000        0.6287000   comment 
      14269       53.1100616      -27.7852529        2.1803264    sersic       1.067        1.7620000       77.5500000        0.3399000   comment 
      14270       53.0733815      -27.7852070        1.1899231    sersic       0.554        5.2300000      -80.4690000        0.0977000   comment 
      14273       53.0852398      -27.7852346        1.0985981    sersic       1.891        3.0470000       57.7430000        0.4575000   comment 
      14274       53.1005852      -27.7854914        4.5522308    sersic       0.519        0.9860000      -40.7030000        0.4465000   comment 
      14276       53.1441683      -27.7851452        0.1521615    sersic       0.749        0.9050000       44.2390000        0.0134000   comment 
      14278       53.1515508      -27.7853428        0.6556253    sersic       0.907        0.9780000        0.1740000        0.5165000   comment 
      14280       53.1236407      -27.7852960        1.9515271    sersic       2.716        1.2620000       86.6680000        0.7100000   comment 
      14281       53.1593502      -27.7851642        0.2372425    sersic       1.780        0.6020000       60.0020000        0.0482000   comment 
      14282       53.1380913      -27.7851148        0.1866500    sersic       4.894        0.9470000      -85.5120000        0.1441000   comment 
      14283       53.0799565      -27.7850980        0.4096840    sersic       2.583        2.7440000      -37.9890000        0.0454000   comment 
      14285       53.1673700      -27.7852400        0.8419013    sersic       1.619        1.4470000      -69.1020000        0.2443000   comment 
      14286       53.1374353      -27.7852310        0.8678786    sersic       1.539        0.5220000       63.5300000        0.5563000   comment 
      14287       53.1453842      -27.7850591        0.1527691    sersic       1.454        0.9960000      -89.9420000        0.0327000   comment 
      14288       53.1811340      -27.7868914       10.0030695    sersic       1.987        6.1620000        2.4700000        0.6362000   comment 
      14290       53.0935848      -27.7850818        1.0916740    sersic       2.107        0.9110000      -70.0350000        0.4230000   comment 
      14292       53.0761648      -27.7851146        1.2470710    sersic       1.393        2.1600000       69.5640000        0.9538000   comment 
      14293       53.0942496      -27.7850320        0.4661086    sersic       1.550        0.2550000       83.6780000        0.9564000   comment 
      14294       53.0847876      -27.7850200        0.8361678    sersic       2.015        1.5830000      -83.0380000        0.5135000   comment 
      14297       53.0710504      -27.7850108        0.4418584    sersic       1.371        0.9770000       70.0690000        0.2029000   comment 
      14298       53.1794307      -27.7857608        2.4402222    sersic       4.346        1.6530000       55.1700000        0.5056000   comment 
      14299       53.1275056      -27.7849931        0.4468256    sersic       6.129        3.1090000       75.4730000        0.1522000   comment 
      14300       53.0598368      -27.7849810        1.7753134    sersic       1.543        2.9050000       36.6750000        0.4465000   comment 
      14301       53.0737914      -27.7856297        3.9618041    sersic       1.020        3.2650000       35.5220000        0.3439000   comment 
      14302       53.0661366      -27.7849780        0.9530292    sersic       2.376        1.0030000      -75.1350000        0.4444000   comment 
      14303       53.1385538      -27.7851552        0.7848908    sersic       1.593        0.9490000       44.7000000        0.6740000   comment 
      14304       53.0715384      -27.7849641        0.5348496    sersic       3.244        0.6580000       49.6260000        0.7767000   comment 
      14305       53.1341474      -27.7849666        0.1664159    sersic       2.947        0.2640000       44.5720000        0.0455000   comment 
      14306       53.0996598      -27.7862255       42.5462682    sersic       0.788        9.3070000       64.6470000        0.1284000   comment 
      14307       53.1389696      -27.7851906        0.6869084    sersic       6.707        0.3220000      -13.5800000        0.0603000   comment 
      14308       53.0618828      -27.7850707        1.9978428    sersic       7.012        1.1320000       83.7510000        0.6375000   comment 
      14310       53.1906989      -27.7849273        0.4468130    sersic       6.198       85.1250000       13.9780000        0.6915000   comment 
      14311       53.1622725      -27.7849408        0.1042295    sersic       3.569        1.3630000       89.0810000        0.0659000   comment 
      14312       53.1428392      -27.7849413        0.1447478    sersic       0.993        0.1860000      -78.1320000        0.9983000   comment 
      14314       53.1715716      -27.7850037        0.4308728    sersic       3.401        4.2340000       72.4910000        0.0788000   comment 
      14315       53.1662373      -27.7849063        0.0992824    sersic       6.103        0.3540000       45.4710000        0.0384000   comment 
      14316       53.1134172      -27.7849107        0.3866963    sersic       3.093        0.2600000      -56.8940000        0.9900000   comment 
      14317       53.1400832      -27.7848905        0.1480733    sersic       2.198        0.5920000       62.2700000        0.8758000   comment 
      14318       53.1244789      -27.7849933        1.4479092     point       0.668        0.1810000       72.0030000        0.1463000   comment 
      14319       53.1072086      -27.7848947        0.6748402    sersic       3.008        3.2730000      -19.1480000        0.0413000   comment 
      14322       53.1779750      -27.7849774        0.2444318    sersic       2.104        0.3270000      -62.1550000        0.7299000   comment 
      14324       53.1418839      -27.7850387        0.4687731    sersic       2.071        1.0390000       30.7840000        0.9148000   comment 
      14325       53.1722659      -27.7851906        1.2546111    sersic       3.937        0.3330000      -67.0720000        0.5858000   comment 
      14327       53.1505781      -27.7848261        0.1624892    sersic       0.320        1.1450000        0.7150000        0.9944000   comment 
      14328       53.1806483      -27.7849308        0.5757260    sersic       1.561        0.6690000       31.4660000        0.6015000   comment 
      14329       53.0565042      -27.7854489       10.4661049    sersic       1.028        2.4750000      -32.9830000        0.4468000   comment 
      14330       53.1817898      -27.7848026        0.1735788    sersic       2.132        1.5380000       41.8340000        0.2416000   comment 
      14331       53.1693473      -27.7849804        1.3175567    sersic       2.947        0.3640000       33.4200000        0.0363000   comment 
      14333       53.1780931      -27.7847782        0.1068476    sersic       1.423        0.8660000      -39.4780000        0.3033000   comment 
      14335       53.1018431      -27.7850964        2.7410078    sersic       1.368        1.7570000       21.7400000        0.6442000   comment 
      14336       53.1412537      -27.7851012        0.7233969    sersic       1.408        1.8330000       24.3260000        0.3387000   comment 
      14337       53.1474213      -27.7848095        0.2956492    sersic       2.155        0.1640000       60.2510000        0.3706000   comment 
      14338       53.1791223      -27.7850472        0.7228894    sersic       1.855        1.2360000      -30.7160000        0.6233000   comment 
      14339       53.1322664      -27.7847703        0.3821218    sersic       1.496        1.0950000      -65.1520000        0.5245000   comment 
      14341       53.0977018      -27.7858519       27.4502310    sersic       1.974        2.4410000       11.7860000        0.5365000   comment 
      14342       53.0747605      -27.7849228        2.8149850    sersic       1.295        0.8650000       89.4030000        0.4782000   comment 
      14343       53.1484064      -27.7848336        0.4797815    sersic       0.601        2.7360000      -34.0940000        0.1623000   comment 
      14344       53.1159417      -27.7847064        0.4392726    sersic       2.240        2.3330000      -88.8450000        0.6337000   comment 
      14346       53.1713973      -27.7848124        0.5113473    sersic       1.241        1.8540000      -39.9310000        0.2139000   comment 
      14348       53.0634321      -27.7855728        9.9714982    sersic       1.483        2.6940000       23.1430000        0.6009000   comment 
      14349       53.1657188      -27.7848529        0.7265873    sersic       2.748        5.5840000       50.6450000        0.4551000   comment 
      14350       53.1853505      -27.7846601        0.2405958    sersic       2.009        1.5290000       85.6490000        0.6101000   comment 
      14351       53.1790482      -27.7861119        6.9750350    sersic       1.308        4.6580000       80.5430000        0.7538000   comment 
      14352       53.1135719      -27.7846886        1.9566804    sersic       0.319        0.7850000      -54.3230000        0.0910000   comment 
      14353       53.0912467      -27.7856062        8.7625957    sersic       1.120        3.8690000        0.4840000        0.5139000   comment 
      14355       53.1497864      -27.7849926        1.8663586    sersic       1.518        1.7110000       54.5870000        0.3431000   comment 
      14356       53.1538159      -27.7848271        1.0408478    sersic       1.350        2.2420000      -19.1340000        0.7374000   comment 
      14357       53.1711440      -27.7845810        0.0832677    sersic       2.386        0.1640000       58.1800000        0.0843000   comment 
      14358       53.1660523      -27.7847237        0.3380068    sersic       2.458        0.8360000       20.3470000        0.9720000   comment 
      14363       53.1742984      -27.7847072        0.2792893    sersic       1.793        1.3630000       -0.4500000        0.1798000   comment 
      14364       53.1493459      -27.7848186        0.4759940    sersic       1.037        1.5560000       50.8310000        0.4842000   comment 
      14365       53.1508358      -27.7847057        0.3246555    sersic       3.961        0.3010000        5.4580000        0.9823000   comment 
      14367       53.1531978      -27.7845790        0.1288532    sersic       2.622        0.4970000      -51.7560000        0.6570000   comment 
      14368       53.1811595      -27.7850841        1.2607738    sersic       0.689        1.2390000      -39.9750000        0.4040000   comment 
      14370       53.1416747      -27.7845736        0.1733877    sersic       1.943        0.1640000       66.6420000        0.1053000   comment 
      14371       53.1967470      -27.7847470        1.9558644    sersic       0.464        2.4840000       18.8150000        0.2658000   comment 
      14372       53.1025946      -27.7845319        0.8740210    sersic       6.037        0.3540000        4.5860000        0.0283000   comment 
      14375       53.1349971      -27.7846279        1.0220001    sersic       1.566        2.1140000      -72.1770000        0.3178000   comment 
      14377       53.0607302      -27.7848890        2.2255204    sersic       0.656        3.9530000       45.3890000        0.4093000   comment 
      14378       53.1786763      -27.7849564        3.2743657    sersic       1.062        1.0970000      -51.3680000        0.6109000   comment 
      14379       53.1056460      -27.7845828        1.5359887    sersic       0.619        1.6720000      -82.7190000        0.0552000   comment 
      14383       53.1518601      -27.7847488        1.2485061    sersic       1.413        0.6030000       76.4040000        0.7260000   comment 
      14384       53.0620357      -27.7847769        6.5761171    sersic       2.194        1.0260000      -85.1530000        0.7135000   comment 
      14385       53.1779725      -27.7845723        0.4409308    sersic       3.101        0.5740000       82.3070000        0.4697000   comment 
      14386       53.1738288      -27.7844780        0.2865910    sersic       2.971        0.5440000      -21.9450000        0.0594000   comment 
      14387       53.1642423      -27.7845287        0.5950142    sersic       7.040        1.8550000       48.1140000        0.0745000   comment 
      14388       53.1772226      -27.7845579        0.2401889    sersic       5.857       85.7180000        7.3560000        0.0358000   comment 
      14391       53.1930803      -27.7843876        0.9518697    sersic       2.815        2.0880000       53.7790000        0.8829000   comment 
      14392       53.1385355      -27.7845702        0.4954935    sersic       1.635        1.5550000       49.8860000        0.5030000   comment 
      14394       53.1657849      -27.7846156        0.6379111    sersic       0.780        1.3540000       77.1190000        0.2977000   comment 
      14395       53.0809480      -27.7843743        0.8099604    sersic       1.013        1.0940000       36.0940000        0.2887000   comment 
      14398       53.0787087      -27.7843682        0.6563475    sersic       0.698        1.6250000       55.9190000        0.5279000   comment 
      14399       53.0647111      -27.7843585        1.8132603    sersic       0.376        1.0290000       15.5910000        0.5693000   comment 
      14400       53.0709811      -27.7858949       64.5181052    sersic       1.711        4.0940000       73.8920000        0.4931000   comment 
      14401       53.1833198      -27.7843301        0.1384684    sersic       0.992        0.1830000      -74.7750000        0.9002000   comment 
      14402       53.1356599      -27.7845145        1.3099364    sersic       3.648      104.8760000      -45.8930000        0.1371000   comment 
      14403       53.1844178      -27.7843707        0.2962500    sersic       3.812        1.6710000       20.7830000        0.4904000   comment 
      14404       53.0816776      -27.7848221       18.0196914    sersic       1.602        1.7970000       79.5110000        0.4271000   comment 
      14405       53.1270262      -27.7844628        1.2023955    sersic       1.014        1.1880000      -55.5390000        0.8655000   comment 
      14407       53.1518482      -27.7845386        0.9679836    sersic       0.507        2.0500000      -66.3820000        0.3807000   comment 
      14412       53.0602460      -27.7855792       97.7196612     point       1.285        0.1640000      -89.9400000        0.2400000   comment 
      14413       53.1442849      -27.7842828        0.1837400    sersic       3.398        0.3280000       55.2340000        0.3277000   comment 
      14414       53.1682104      -27.7843360        0.1991876    sersic       4.120        2.7320000       11.0860000        0.3049000   comment 
      14415       53.1536982      -27.7849320        1.5057863    sersic       2.564        1.4010000      -59.9010000        0.7524000   comment 
      14416       53.1749744      -27.7842351        0.1237283    sersic       5.426        1.3880000      -87.9510000        0.0493000   comment 
      14418       53.1427226      -27.7842018        0.1450671    sersic       4.333        0.2760000      -10.7980000        0.0484000   comment 
      14419       53.0859426      -27.7845711        4.5224778    sersic       1.560        2.3250000      -60.9920000        0.5438000   comment 
      14420       53.1753498      -27.7846936        1.2741209    sersic       1.401        2.3250000        3.4880000        0.2210000   comment 
      14421       53.0671137      -27.7842310        1.3328022    sersic       2.167        1.0180000      -72.4130000        0.5137000   comment 
      14423       53.1013545      -27.7841823        0.3596516    sersic       1.598        0.2840000      -56.6430000        0.9927000   comment 
      14424       53.1921752      -27.7845449        5.0480945    sersic       2.042        4.5840000      -60.7220000        0.2661000   comment 
      14425       53.1474337      -27.7845180        1.8559016    sersic       2.111        1.2220000      -87.2860000        0.3941000   comment 
      14426       53.0770757      -27.7841778        1.2710121    sersic       0.769        1.9360000       46.1990000        0.0498000   comment 
      14427       53.1448684      -27.7845481        1.3781430    sersic       3.642        1.0830000       53.6330000        0.2863000   comment 
      14428       53.1195860      -27.7843714        2.0063342    sersic       3.323        0.1640000       -0.3240000        0.0159000   comment 
      14430       53.1236715      -27.7843210        1.8636547    sersic       1.928        0.8750000       59.0350000        0.5685000   comment 
      14431       53.0595449      -27.7849845       24.2065514    sersic       1.188        4.7400000       71.9080000        0.6587000   comment 
      14433       53.1678645      -27.7841237        0.2336298    sersic       6.942        2.5060000      -69.7110000        0.7773000   comment 
      14434       53.0854474      -27.7841672        0.8646891    sersic       1.468        0.8740000      -10.6930000        0.2472000   comment 
      14435       53.1155843      -27.7841326        0.8129709    sersic       1.444        3.5810000       66.8970000        0.2212000   comment 
      14436       53.1330335      -27.7844659        2.3896164    sersic       0.707        2.5530000       14.2250000        0.4707000   comment 
      14437       53.1703299      -27.7852633        7.1555035    sersic       1.044        2.3050000       50.1130000        0.7184000   comment 
      14441       53.1926641      -27.7841464        0.6512523    sersic       2.553        1.3220000       -8.6520000        0.2832000   comment 
      14442       53.0853766      -27.7844206        1.3661886    sersic       2.706        2.8620000      -15.9880000        0.2949000   comment 
      14443       53.0661803      -27.7841345        0.8203205    sersic       1.276        0.8430000       77.6510000        0.5671000   comment 
      14444       53.1614072      -27.7842624        0.4479784    sersic       1.216        0.5440000       39.3930000        0.9874000   comment 
      14445       53.0645484      -27.7842585        4.5699142    sersic       5.874        2.2350000       69.4120000        0.3547000   comment 
      14446       53.1654550      -27.7842945        0.3238807    sersic       1.846        4.8840000        5.0020000        0.3587000   comment 
      14447       53.0720176      -27.7856684       28.3440117    sersic       0.694        9.4170000      -55.7570000        0.7834000   comment 
      14448       53.0658972      -27.7840533        0.7270791    sersic       0.436        2.1990000       84.1020000        0.3183000   comment 
      14450       53.0920656      -27.7840378        0.4787169    sersic       0.391        1.9610000       33.8480000        0.5100000   comment 
      14451       53.1623432      -27.7844412        2.2432639    sersic       3.321        0.6480000      -50.8940000        0.5477000   comment 
      14452       53.0877172      -27.7853641       54.2153765    sersic       1.613        3.3810000       75.8700000        0.8259000   comment 
      14453       53.1423201      -27.7843724        1.4358019    sersic       1.921        1.0310000       43.8160000        0.2679000   comment 
      14455       53.1537607      -27.7841553        0.3000658    sersic       1.649        0.1780000       88.4170000        0.0099000   comment 
      14456       53.1490505      -27.7850583        5.4757192    sersic       0.635        2.3090000       26.2010000        0.4840000   comment 
      14458       53.0759664      -27.7858298       40.7203513    sersic       0.482        8.3870000      -13.7700000        0.4107000   comment 
      14462       53.0980490      -27.7854329       13.8534196    sersic       2.067        4.1060000       -5.0490000        0.3821000   comment 
      14463       53.1481266      -27.7844048        1.7365221    sersic       2.364        2.4910000       64.8670000        0.6279000   comment 
      14464       53.0861159      -27.7857275       18.5058225    sersic       0.607        8.0030000      -10.9080000        0.4294000   comment 
      14466       53.0740226      -27.7874643      194.8288620    sersic       4.034        2.0160000       27.8900000        0.8404000   comment 
      14467       53.0838263      -27.7847167        3.5137583    sersic       1.239        4.3650000      -24.1120000        0.4100000   comment 
      14468       53.1328612      -27.7841219        1.4945033    sersic       4.740        2.4380000       19.7650000        0.2144000   comment 
      14470       53.0904024      -27.7839306        0.2310336    sersic       0.795        0.4190000       72.2120000        0.0488000   comment 
      14472       53.1733450      -27.7841663        0.6897674    sersic       1.786        1.2040000       51.0410000        0.7828000   comment 
      14473       53.1587859      -27.7845998        1.7723751    sersic       0.794        3.9720000       28.0540000        0.3705000   comment 
      14474       53.1238723      -27.7846359        3.0728141    sersic       2.345        4.2090000      -24.1540000        0.1337000   comment 
      14475       53.1473024      -27.7839060        0.1131517    sersic       2.835        0.4110000       17.6390000        0.0498000   comment 
      14476       53.0811181      -27.7845012        4.9677255    sersic       1.244        2.0490000       -1.2520000        0.6519000   comment 
      14477       53.0983552      -27.7840260        2.9860023    sersic       6.709        0.2190000      -53.6990000        0.7136000   comment 
      14478       53.1381018      -27.7840060        0.3102686    sersic       4.540        0.3390000      -68.6270000        0.4355000   comment 
      14479       53.1458986      -27.7846948        2.3661057    sersic       0.749        2.8790000        0.5720000        0.7313000   comment 
      14480       53.0618334      -27.7841962        2.1130065    sersic       1.004        2.6800000      -77.8150000        0.5599000   comment 
      14481       53.1091566      -27.7839732        1.6578229    sersic       1.346        1.1600000      -52.5460000        0.4935000   comment 
      14482       53.0572509      -27.7839148        0.7070598    sersic       0.557        1.3920000      -68.6660000        0.5193000   comment 
      14484       53.1239143      -27.7838632        0.5237751    sersic       1.221        0.7430000      -49.4990000        0.0312000   comment 
      14487       53.1846168      -27.7838340        0.1461171    sersic       5.490        0.6530000      -47.7850000        0.9481000   comment 
      14489       53.1685400      -27.7838227        0.1419212    sersic       0.848        1.2390000      -83.2660000        0.1863000   comment 
      14491       53.1223439      -27.7841703        3.1346233    sersic       0.915        1.6070000       33.1240000        0.6392000   comment 
      14492       53.1574288      -27.7838356        0.2665883    sersic       5.392        0.1640000       33.3410000        0.1003000   comment 
      14493       53.1797844      -27.7842719        1.0981426    sersic       0.888        1.6910000       19.2740000        0.5359000   comment 
      14494       53.1420702      -27.7838432        0.2558368    sersic       0.679        1.7600000       -1.6430000        0.0308000   comment 
      14495       53.1067218      -27.7838042        0.9882957    sersic       0.446        0.5980000       -6.8340000        0.8623000   comment 
      14496       53.1030104      -27.7837925        0.6073700    sersic       1.504        0.5010000        4.8160000        0.0904000   comment 
      14497       53.1304053      -27.7839772        2.1825731    sersic       0.618        1.5430000       56.4810000        0.3229000   comment 
      14498       53.1451947      -27.7838419        0.2770716    sersic       1.808        0.4970000       44.2410000        0.7111000   comment 
      14500       53.1325993      -27.7841454        3.1167712    sersic       0.808        2.5250000        0.2830000        0.4515000   comment 
      14501       53.1915242      -27.7838411        2.2621893    sersic       0.753        2.9170000      -71.4230000        0.3261000   comment 
      14503       53.1551547      -27.7837370        0.1154046    sersic       3.625        0.6880000        3.0230000        0.0327000   comment 
      14504       53.1955389      -27.7837382        1.0607985    sersic       0.830        2.2150000       69.3880000        0.2136000   comment 
      14505       53.0738287      -27.7841516        7.3180208    sersic       0.491        1.9450000      -72.2500000        0.5286000   comment 
      14506       53.1888670      -27.7837110        0.3589792    sersic       2.457        1.7350000       59.3190000        0.3282000   comment 
      14508       53.1347221      -27.7842702        1.0526145    sersic       2.593        0.8790000       65.4160000        0.5242000   comment 
      14510       53.1042563      -27.7837135        0.2791646    sersic       1.612        0.7000000      -63.4530000        0.0793000   comment 
      14513       53.1727032      -27.7837460        0.2067491    sersic       2.034        1.1800000        6.5220000        0.0295000   comment 
      14514       53.1699474      -27.7836855        0.0755297    sersic       0.633        1.2270000      -12.8290000        0.2287000   comment 
      14515       53.0775341      -27.7847390       29.0730267    sersic       3.690        5.0090000      -72.4560000        0.5038000   comment 
      14516       53.1444557      -27.7836899        0.0781082    sersic       0.698        1.3120000       89.9010000        0.4861000   comment 
      14517       53.1514358      -27.7839130        0.4114614    sersic       0.993        1.4200000        0.3420000        0.8037000   comment 
      14518       53.1482009      -27.7836902        0.1198376    sersic       3.239        0.3810000       55.3610000        0.2419000   comment 
      14519       53.0758293      -27.7840703        5.1160846    sersic       2.334        2.0200000       66.5830000        0.9134000   comment 
      14520       53.1661766      -27.7875152      108.7442797    sersic       1.087        5.9830000       12.3610000        0.7974000   comment 
      14521       53.0595522      -27.7845284        9.3564023    sersic       2.137        2.9110000      -80.6120000        0.2933000   comment 
      14522       53.0814908      -27.7837651        0.9102774    sersic       1.321        1.5070000       -0.8130000        0.7022000   comment 
      14523       53.1762233      -27.7836529        0.1426289    sersic       2.767        1.8150000       20.3350000        0.9713000   comment 
      14524       53.1297986      -27.7840843        5.3651165    sersic       0.902        2.1760000       57.0340000        0.7154000   comment 
      14525       53.1441056      -27.7838820        1.1927263    sersic       2.494        0.5770000       70.5270000        0.2055000   comment 
      14526       53.1720834      -27.7838099        0.4947224    sersic       0.321        1.3090000      -59.4940000        0.7273000   comment 
      14527       53.1288259      -27.7836543        0.3783854    sersic       0.438        1.5940000       82.3170000        0.5387000   comment 
      14528       53.1306668      -27.7851399       17.3657010    sersic       1.487       10.5590000      -71.5920000        0.6821000   comment 
      14530       53.1447167      -27.7854463       19.4705177    sersic       0.890        3.4310000       12.3320000        0.3387000   comment 
      14533       53.1669704      -27.7847073        7.5868282    sersic       1.334        3.5600000       44.7840000        0.3621000   comment 
      14534       53.1852047      -27.7835757        0.1008763    sersic       1.507        0.2840000       31.9360000        0.6216000   comment 
      14537       53.1733087      -27.7838210        0.3930978    sersic       2.414        0.8540000       35.0780000        0.1017000   comment 
      14539       53.1419174      -27.7835728        0.1669059    sersic       1.664        0.2520000       -3.2740000        0.0315000   comment 
      14540       53.0705386      -27.7837723        3.1955869    sersic       1.144        1.9850000       62.1840000        0.4651000   comment 
      14542       53.1729446      -27.7836903        0.3245407    sersic       1.614        0.9370000       10.9650000        0.3506000   comment 
      14545       53.1742490      -27.7835402        0.1986550    sersic       3.026        0.8470000       88.5870000        0.0280000   comment 
      14547       53.1746092      -27.7835455        0.1015854    sersic       3.037        0.6950000       24.3500000        0.9739000   comment 
      14548       53.1925696      -27.7837968        2.3876164    sersic       0.672        3.3440000      -72.2820000        0.4502000   comment 
      14549       53.1540110      -27.7841583        1.5388214    sersic       1.369        3.6490000      -15.9300000        0.7614000   comment 
      14550       53.1939267      -27.7857986      156.7104604    sersic       0.991       14.7030000       69.0520000        0.2219000   comment 
      14552       53.1766635      -27.7838059        1.0965231    sersic       2.234        1.6420000       62.9940000        0.2657000   comment 
      14553       53.1469228      -27.7834873        0.1269730    sersic       3.882        0.3470000       -5.2530000        0.0733000   comment 
      14554       53.1508840      -27.7837423        0.7462347    sersic       4.034        2.5790000      -54.1210000        0.1314000   comment 
      14555       53.1787800      -27.7838380        0.4042184    sersic       1.984        9.8660000       29.5270000        0.1055000   comment 
      14556       53.1927643      -27.7835270        1.6269785    sersic       2.283        1.2780000       83.0580000        0.3208000   comment 
      14557       53.1685373      -27.7834330        0.0988696    sersic       0.313        0.7280000       10.5970000        0.4438000   comment 
      14558       53.1585331      -27.7834453        0.1062130    sersic       0.365        0.1850000      -86.7730000        0.7451000   comment 
      14560       53.0833041      -27.7834299        0.7749741    sersic       0.564        0.7190000       49.7730000        0.0330000   comment 
      14564       53.1421196      -27.7866994      189.8187290    sersic       0.589        5.0930000       32.6030000        0.4370000   comment 
      14565       53.0658726      -27.7871088      393.1002018    sersic       3.728        4.1960000        1.5640000        0.8496000   comment 
      14567       53.1410426      -27.7833841        0.1410069    sersic       0.731        1.1350000      -43.8830000        0.5686000   comment 
      14568       53.1624352      -27.7833807        0.2080201    sersic       0.953        0.7970000       27.9790000        0.1173000   comment 
      14569       53.1455334      -27.7838007        0.6496206    sersic       1.215        3.0750000        3.8740000        0.2840000   comment 
      14571       53.0969179      -27.7833273        0.3602474    sersic       2.697        0.5520000       54.8330000        0.0823000   comment 
      14572       53.1750663      -27.7833163        0.1277008    sersic       0.453        0.9440000      -89.0570000        0.6856000   comment 
      14573       53.1616114      -27.7833335        1.0027588    sersic       0.441       13.8550000      -87.9400000        0.4766000   comment 
      14574       53.0575518      -27.7834355        3.2019627    sersic       1.123        2.0200000      -66.3190000        0.4483000   comment 
      14576       53.1372891      -27.7839467        0.9878234    sersic       5.256       46.3150000       -1.4160000        0.2456000   comment 
