x,y,mag,err,inputmag,Count,Crowding,Roundness,SNR,Sharpness
812.72,2636.86,28.148,0.272,27.9021320189,5.51e-12,0.036,3.276,4.0,0.032
4000.84,257.28,28.245,0.3,99.99,5.04e-12,0.084,3.313,3.6,-0.007
2071.22,1611.86,28.248,0.3,27.5635438195,5.02e-12,0.026,0.392,3.6,0.026
2177.73,2467.03,28.175,0.295,27.6648769194,5.37e-12,0.081,2.733,3.7,0.02
3467.74,3410.21,27.558,0.16,27.2264410852,9.48e-12,0.016,0.927,6.8,0.054
534.95,2923.27,27.525,0.163,27.8998160267,9.77e-12,0.015,-0.036,6.7,-0.141
709.29,2055.07,27.398,0.141,27.0023382812,1.1e-11,0.004,0.073,7.7,-0.05
168.58,3574.88,27.579,0.157,28.8006043106,9.3e-12,0.055,0.559,6.9,-0.039
3460.26,590.97,28.02,0.249,28.7672930256,6.19e-12,0.011,-0.063,4.4,-0.119
3155.9,2933.9,28.141,0.297,99.99,5.54e-12,0.017,0.038,3.7,0.025
2027.65,1833.27,26.926,0.085,26.9430870605,1.7e-11,0.014,0.879,12.8,0.032
3404.97,1834.89,26.459,0.184,27.5828046514,2.61e-11,0.022,1.912,5.9,0.078
1987.94,1747.14,27.96,0.256,99.99,6.55e-12,0.132,2.351,4.2,0.076
3017.89,2824.04,25.724,0.036,27.08189574,5.13e-11,0.128,0.103,30.5,0.003
1772.31,3132.84,27.071,0.198,27.6565734567,1.48e-11,0.012,0.073,5.5,-0.032
3127.5,3916.76,27.995,0.208,28.0423009737,6.34e-12,0.081,-1.151,5.2,0.081
3233.11,3273.82,27.998,0.247,27.6648389231,6.32e-12,0.003,2.136,4.4,0.104
1442.9,2812.99,23.682,0.007,22.4329663673,3.37e-10,0.049,0.041,148.9,-0.002
2387.38,1627.23,27.873,0.198,27.6592626645,7.09e-12,0.329,0.442,5.5,-0.427
1308.81,2819.64,27.434,0.137,27.1608133243,1.06e-11,0.125,1.129,7.9,0.004
2258.98,1821.56,26.008,0.041,25.713358697,3.95e-11,0.07,0.235,26.7,0.047
3723.36,1384.14,27.527,0.153,27.5875809445,9.75e-12,0.065,0.5,7.1,-0.079
2066.5,778.58,27.949,0.186,27.6394785945,6.61e-12,0.043,1.766,5.8,0.04
3890.75,3573.4,28.001,0.219,27.4695214534,6.31e-12,0.033,2.374,5.0,0.055
820.2,1237.5,20.834,0.001,20.5548111116,4.64e-09,0.0,0.009,793.0,0.002
2586.4,3389.21,27.934,0.212,27.9845159256,6.71e-12,0.02,-0.073,5.1,0.011
1239.94,1659.66,27.118,0.108,26.8558690312,1.42e-11,0.018,0.109,10.1,-0.007
3769.41,505.78,27.774,0.176,27.677595105,7.77e-12,0.017,0.171,6.2,0.017
914.13,3221.61,27.773,0.184,27.5774591882,7.77e-12,0.079,-0.101,5.9,-0.112
3404.99,2085.96,27.426,0.16,27.6355490042,1.07e-11,0.008,0.699,6.8,0.052
2390.1,1301.71,25.407,0.025,25.1440031743,6.87e-11,0.001,0.038,44.1,-0.002
3767.14,783.63,26.406,0.055,23.1352895591,2.74e-11,0.015,0.887,19.7,0.007
963.19,3721.92,27.7,0.19,27.4577868702,8.32e-12,0.012,0.077,5.7,0.031
3503.73,2657.8,27.82,0.198,27.5812158563,7.45e-12,0.048,-0.095,5.5,-0.061
862.37,2754.43,27.614,0.144,27.580709689,9e-12,0.033,2.286,7.5,0.044
2928.86,2754.22,28.238,0.312,99.99,5.07e-12,0.057,3.394,3.5,0.166
2006.8,944.88,25.9,0.039,26.3735495945,4.36e-11,0.002,0.178,28.0,-0.009
1133.18,225.12,26.882,0.093,26.4156752239,1.77e-11,0.008,0.119,11.7,-0.056
2794.4,1540.39,24.991,0.017,24.7689491025,1.01e-10,0.003,0.386,65.2,-0.001
1674.35,1685.62,28.307,0.268,99.99,4.76e-12,0.009,0.211,4.1,-0.059
1444.72,2352.89,26.066,0.044,25.8533732283,3.75e-11,0.005,8.407,24.9,-0.005
1672.57,498.64,27.589,0.14,27.2986721407,9.21e-12,0.002,1.973,7.8,0.01
2437.47,824.12,27.245,0.117,27.1307862525,1.26e-11,0.011,1.546,9.3,0.062
3424.76,432.72,27.21,0.111,26.1760651086,1.31e-11,0.023,0.386,9.8,0.011
3611.22,1422.32,27.849,0.197,27.659003237,7.25e-12,0.0,0.177,5.5,-0.06
2079.06,2449.04,27.922,0.251,27.5696986991,6.78e-12,0.236,-0.481,4.3,-0.079
2128.61,265.12,27.881,0.213,28.5862613702,7.04e-12,0.076,0.227,5.1,-0.015
772.06,2589.63,27.569,0.159,27.3231664181,9.39e-12,0.001,1.987,6.8,0.047
1108.95,2277.28,27.59,0.173,27.397305059,9.21e-12,0.075,2.629,6.3,0.04
816.17,1613.58,28.194,0.263,99.99,5.28e-12,0.015,1.041,4.1,-0.049
2424.26,2122.32,27.939,0.208,27.4754033915,6.68e-12,0.045,1.048,5.2,0.007
1617.5,1197.84,27.171,0.104,26.8273520517,1.35e-11,0.02,0.767,10.4,0.021
1583.45,1030.29,27.277,0.11,27.2200143878,1.23e-11,0.047,0.291,9.8,-0.016
277.59,2652.95,26.675,0.165,27.6036592839,2.14e-11,0.015,0.845,6.6,-0.023
1974.99,3121.45,25.781,0.034,25.5490705073,4.87e-11,0.002,-0.003,32.3,0.029
2007.08,3570.31,27.752,0.193,27.5090590032,7.93e-12,0.053,1.091,5.6,0.052
3078.99,3731.99,26.206,0.054,26.0928393834,3.29e-11,0.009,0.204,20.1,0.036
1276.42,2055.67,27.904,0.185,27.536166968,6.89e-12,0.008,0.036,5.9,0.003
319.95,2731.92,26.677,0.081,26.0672766368,2.13e-11,0.004,0.351,13.5,0.006
2448.3,3125.01,27.596,0.167,27.3908398732,9.15e-12,0.112,0.053,6.5,-0.066
1818.94,1597.51,27.499,0.148,27.6966311119,1e-11,0.02,0.308,7.4,0.049
2596.06,3554.25,27.16,0.294,99.99,1.37e-11,0.598,0.476,3.7,-0.004
619.16,1886.52,27.803,0.184,27.4859519879,7.57e-12,0.007,-0.14,5.9,0.01
3453.33,3059.44,27.592,0.142,27.6884777516,9.19e-12,0.07,0.039,7.7,0.003
3263.82,3471.21,27.953,0.238,27.4963926609,6.59e-12,0.012,-0.064,4.6,-0.123
1331.97,716.89,27.795,0.218,27.7667647548,7.62e-12,0.03,1.274,5.0,-0.007
3328.2,3637.2,28.202,0.292,99.99,5.24e-12,0.008,1.187,3.7,-0.079
3291.17,1777.66,26.556,0.063,26.575835713,2.39e-11,0.123,1.803,17.4,0.012
2763.09,573.59,28.0,0.23,28.0271261199,6.31e-12,0.027,0.517,4.7,0.072
3380.95,472.73,25.524,0.028,26.2953455966,6.17e-11,0.038,0.026,39.0,0.002
2234.87,3831.41,25.328,0.023,26.451856777,7.39e-11,0.013,0.184,47.1,0.002
895.98,3398.73,24.7,0.015,25.7893440223,1.32e-10,0.001,0.07,74.9,-0.008
2058.34,2249.88,27.07,0.1,26.7426551969,1.49e-11,0.008,0.715,10.9,0.02
3926.97,591.06,26.496,0.07,28.2048265995,2.52e-11,0.004,0.083,15.5,0.011
3086.91,3248.5,28.282,0.298,99.99,4.86e-12,0.008,3.611,3.6,-0.009
3050.79,1816.79,25.005,0.018,24.7774442487,9.96e-11,0.001,-0.009,59.4,0.008
3788.14,2377.15,25.256,0.023,26.8960953232,7.9e-11,0.001,0.187,47.1,-0.021
3253.2,716.5,28.308,0.284,28.1703752651,4.75e-12,0.099,-0.016,3.8,0.026
2319.94,2662.8,27.45,0.154,27.5653443093,1.05e-11,0.358,6.088,7.1,0.16
2993.31,3333.73,27.995,0.212,27.6424888252,6.34e-12,0.169,2.87,5.1,0.111
44.19,2808.67,27.73,0.175,27.6642277106,8.09e-12,0.141,0.273,6.2,-0.0
1665.75,2795.31,27.25,0.116,27.0044193404,1.26e-11,0.041,0.809,9.4,0.055
3170.81,68.27,26.938,0.092,26.8280604274,1.68e-11,0.01,-0.021,11.8,-0.032
1782.74,3939.88,27.521,0.157,27.6231793038,9.81e-12,0.012,0.215,6.9,0.002
3726.56,3547.43,28.307,0.265,28.6679987857,4.75e-12,0.041,2.917,4.1,0.037
2023.49,478.15,28.209,0.273,99.99,5.2e-12,0.034,4.218,4.0,0.101
2314.9,3481.58,26.258,0.05,26.0165770831,3.14e-11,0.01,-0.063,21.8,0.031
1129.0,2916.14,27.005,0.108,26.6926293435,1.58e-11,0.024,1.443,10.0,-0.012
2272.04,2207.15,28.039,0.275,99.99,6.09e-12,0.225,0.54,4.0,-0.029
2221.9,2584.04,28.124,0.301,99.99,5.63e-12,0.028,1.287,3.6,0.138
1119.31,787.47,25.39,0.022,25.1334902481,6.98e-11,0.003,0.184,48.9,0.003
104.78,851.95,27.302,0.135,27.2792709362,1.2e-11,0.174,0.663,8.0,-0.02
2882.7,1042.21,26.682,0.072,26.4324531505,2.12e-11,0.01,-0.115,15.1,0.011
3346.61,1926.45,27.781,0.167,27.5372457874,7.72e-12,0.023,0.96,6.5,-0.009
207.78,1147.85,28.035,0.253,99.99,6.11e-12,0.062,1.629,4.3,0.112
2714.14,222.42,26.831,0.08,26.6443291462,1.85e-11,0.014,0.261,13.5,-0.023
2578.81,2073.58,28.353,0.309,99.99,4.56e-12,0.025,-0.377,3.5,0.176
3138.04,2416.33,26.744,0.079,26.4999052677,2.01e-11,0.05,-0.466,13.7,0.04
2590.36,939.28,27.892,0.196,27.5740633872,6.97e-12,0.021,0.285,5.5,0.084
976.15,2117.2,26.614,0.072,26.3791787785,2.26e-11,0.013,0.323,15.1,0.048
3784.14,1884.27,28.278,0.311,99.99,4.88e-12,0.035,0.068,3.5,0.046
753.18,4067.16,17.946,0.001,24.8652753622,6.63e-08,0.001,0.114,1589.5,6.284
2891.75,1207.63,24.954,0.017,25.0149898976,1.04e-10,0.002,0.143,65.3,-0.007
2730.25,4051.55,24.557,0.012,25.8382400091,1.5e-10,0.0,0.088,89.2,-0.008
991.56,3556.21,23.337,0.005,24.8203794263,4.62e-10,0.0,0.193,199.7,-0.033
2264.92,2005.9,27.554,0.175,27.6716927066,9.51e-12,0.018,-0.1,6.2,-0.073
3342.25,1864.59,27.801,0.176,27.5259212437,7.58e-12,0.01,0.557,6.2,0.041
2915.92,3157.8,27.743,0.2,27.6176278548,8e-12,0.008,0.94,5.4,0.06
2952.42,1365.25,26.828,0.077,26.5392818793,1.86e-11,0.01,0.227,14.1,0.015
1494.5,1984.38,27.648,0.147,27.5282860242,8.73e-12,0.004,0.283,7.4,0.038
3450.21,1205.72,26.926,0.086,26.5650712451,1.7e-11,0.002,0.45,12.7,-0.004
3333.71,1273.92,28.125,0.273,99.99,5.62e-12,0.016,1.922,4.0,0.021
3983.66,1353.9,27.433,0.142,27.5441864329,1.06e-11,0.032,1.958,7.7,-0.046
2285.26,2829.99,27.289,0.13,27.3136320119,1.21e-11,0.062,-0.484,8.3,0.042
2919.44,1816.48,27.086,0.087,26.7400662032,1.46e-11,0.013,3.855,12.5,0.032
3597.61,2492.4,27.705,0.159,27.5761591472,8.28e-12,0.018,2.014,6.8,-0.026
1879.08,369.16,27.504,0.166,27.6266225023,9.96e-12,0.006,0.537,6.5,0.096
3116.85,826.77,28.273,0.311,99.99,4.91e-12,0.023,0.206,3.5,0.127
3975.79,3603.97,27.877,0.231,27.4415369768,7.07e-12,0.019,-0.037,4.7,0.004
2090.78,1820.4,25.082,0.019,24.8091652599,9.27e-11,0.001,-0.008,57.8,0.002
3526.02,1228.41,25.613,0.029,25.1560011951,5.68e-11,0.01,0.164,36.8,0.004
1112.71,2424.21,25.821,0.035,25.5796669829,4.69e-11,0.001,0.264,31.2,0.001
2463.0,2641.0,20.098,0.001,19.8167119427,9.14e-09,0.0,0.002,1148.2,-0.001
2463.08,3878.93,27.709,0.201,27.6534429787,8.25e-12,0.023,-1.918,5.4,0.064
2967.64,3675.02,27.782,0.2,27.6601436322,7.71e-12,0.063,0.917,5.4,-0.009
1769.76,1668.39,28.364,0.309,99.99,4.51e-12,0.255,0.151,3.5,0.029
3251.92,1620.25,27.565,0.17,27.4765414481,9.42e-12,0.014,0.1,6.4,0.058
4002.75,2887.28,25.871,0.036,23.9782431735,4.48e-11,0.014,0.144,30.4,-0.015
2057.69,997.73,28.326,0.294,27.7316052968,4.67e-12,0.676,1.081,3.7,0.03
1361.69,2319.82,27.696,0.175,27.7404866241,8.35e-12,0.024,-1.056,6.2,0.046
3014.85,1503.65,24.762,0.015,25.6056254336,1.24e-10,0.001,0.014,73.4,-0.01
3055.61,1049.23,27.364,0.127,27.4884879693,1.13e-11,0.065,0.798,8.6,-0.005
2866.18,2012.08,28.15,0.294,27.8544030882,5.49e-12,0.059,1.649,3.7,0.054
2043.22,2376.17,27.601,0.171,27.4198078734,9.11e-12,0.029,0.202,6.4,0.158
2198.49,2023.59,25.541,0.024,25.2692144229,6.07e-11,0.001,0.262,44.4,0.011
1676.4,1879.29,24.868,0.016,24.6676796201,1.13e-10,0.001,0.139,70.0,-0.004
2327.83,318.43,27.95,0.218,27.3437543275,6.61e-12,0.008,-0.235,5.0,0.034
3768.0,2412.53,27.614,0.164,27.659493796,9e-12,0.005,0.275,6.6,-0.02
3081.41,3612.64,27.793,0.167,27.7022860128,7.64e-12,0.009,2.096,6.5,0.019
3626.07,14.57,23.882,0.008,27.1590802915,2.8e-10,0.0,0.102,138.9,-0.024
2839.46,1386.44,26.849,0.072,26.571650885,1.82e-11,0.032,0.926,15.1,0.004
2213.95,2877.35,26.561,0.155,27.5393504419,2.37e-11,0.005,-0.016,7.0,0.024
1486.74,3939.11,28.022,0.254,27.7728047515,6.18e-12,0.008,0.226,4.3,0.027
847.5,2275.98,26.801,0.08,26.7140465729,1.9e-11,0.192,-0.024,13.6,-0.004
3140.81,1748.18,27.631,0.181,21.8275662708,8.86e-12,0.399,2.306,6.0,0.063
3932.53,896.53,27.544,0.129,27.4825067583,9.6e-12,0.01,-0.137,8.4,0.024
4009.32,3058.19,27.328,0.126,27.3114543579,1.17e-11,0.007,-0.623,8.6,-0.019
1808.92,3876.0,24.576,0.135,99.99,1.48e-10,0.021,0.298,8.1,0.946
379.9,3163.31,24.914,0.017,24.6690523055,1.08e-10,0.002,0.065,63.2,0.003
2825.91,3242.81,28.009,0.255,28.5676206155,6.26e-12,0.012,0.186,4.3,-0.169
1380.33,3905.98,27.755,0.191,27.7832462734,7.91e-12,0.058,0.129,5.7,-0.018
1373.66,583.09,28.107,0.267,99.99,5.72e-12,0.062,1.207,4.1,0.057
1297.15,2186.8,26.124,0.046,29.9408014783,3.55e-11,0.002,0.556,23.8,-0.011
3205.5,2443.67,28.084,0.214,27.6798804561,5.84e-12,0.045,1.222,5.1,0.062
3432.39,3193.57,27.743,0.159,27.4347330678,7.99e-12,0.005,2.843,6.8,0.087
4002.93,3432.93,27.62,0.188,27.5275464319,8.95e-12,0.013,-0.612,5.8,0.013
3281.1,3201.86,27.73,0.197,27.5313166528,8.09e-12,0.005,3.301,5.5,0.007
103.0,2751.12,26.943,0.284,99.99,1.67e-11,0.249,0.613,3.8,-0.008
3643.96,3890.73,28.132,0.275,27.6616958652,5.59e-12,0.009,0.345,4.0,0.098
1825.5,2100.79,28.038,0.219,28.4258095081,6.09e-12,0.012,-0.039,5.0,-0.017
3793.5,689.09,26.125,0.044,26.0085009757,3.55e-11,0.002,-0.101,24.6,0.003
2010.52,2002.24,28.283,0.28,27.5099569781,4.86e-12,0.179,0.573,3.9,0.033
2052.99,3063.18,26.125,0.128,26.8932035633,3.55e-11,0.02,0.09,8.5,-0.041
337.7,3770.51,28.259,0.258,28.3226073836,4.97e-12,0.013,0.153,4.2,-0.05
2640.69,1349.39,27.367,0.121,27.2308340791,1.13e-11,0.025,1.683,9.0,0.052
3749.77,2287.04,27.35,0.142,27.6916362018,1.15e-11,0.022,-0.191,7.6,-0.018
3681.6,2256.69,24.837,0.015,24.5655443169,1.16e-10,0.001,0.071,72.7,0.012
1750.72,666.96,28.15,0.285,99.99,5.49e-12,0.022,0.338,3.8,0.053
2406.3,3683.29,25.258,0.021,24.9928008907,7.89e-11,0.008,0.064,51.7,-0.0
2835.39,3281.68,26.459,0.053,26.2176962633,2.61e-11,0.013,-0.078,20.5,0.01
27.69,1380.45,28.415,0.302,99.99,4.31e-12,0.048,0.842,3.6,-0.026
3275.8,4022.38,27.702,0.174,23.0138451747,8.3e-12,0.037,0.138,6.2,-0.012
1155.78,642.77,26.935,0.091,26.7468483784,1.68e-11,0.011,0.191,12.0,0.014
425.43,2772.79,27.613,0.152,27.6851199009,9.01e-12,0.07,-0.111,7.1,-0.038
2051.92,4017.62,27.115,0.107,22.193049572,1.43e-11,0.029,-0.569,10.2,0.037
2134.0,2590.2,24.685,0.015,24.4262164243,1.34e-10,0.001,0.045,72.7,0.004
3759.6,2312.12,25.86,0.036,25.6289660067,4.53e-11,0.029,0.567,30.1,-0.002
3204.41,1578.3,24.55,0.012,24.3039928142,1.51e-10,0.0,0.104,88.3,-0.001
3842.96,1507.07,26.098,0.135,27.2367112811,3.64e-11,0.13,0.14,8.0,-0.094
1327.93,1226.46,28.194,0.278,27.8749598592,5.28e-12,0.027,-0.208,3.9,0.015
3865.69,544.27,27.988,0.221,27.6751131484,6.38e-12,0.021,0.06,4.9,-0.018
1832.28,3496.01,27.809,0.205,27.6567380167,7.52e-12,0.031,0.021,5.3,-0.012
1635.5,3500.5,25.088,0.017,24.8025186356,9.23e-11,0.01,0.829,63.3,-0.009
1701.7,3441.96,28.023,0.249,99.99,6.18e-12,0.003,-0.078,4.4,-0.093
585.41,3351.97,26.542,0.149,27.3750358831,2.42e-11,0.015,0.073,7.3,0.019
3683.71,3499.21,25.612,0.029,25.3379598649,5.69e-11,0.009,0.171,37.1,-0.0
921.96,3584.44,25.258,0.022,24.9174894365,7.88e-11,0.185,1.708,48.9,-0.017
2341.97,2126.31,28.232,0.304,27.5824250512,5.1e-12,0.018,0.243,3.6,0.007
4013.05,2497.63,27.41,0.138,27.2695157715,1.09e-11,0.015,2.063,7.9,0.021
3374.69,980.03,28.204,0.298,27.9376969352,5.23e-12,0.452,0.422,3.6,0.02
3524.15,3251.93,27.979,0.25,27.6859445287,6.43e-12,0.006,0.575,4.3,-0.096
2954.1,415.5,24.398,0.011,24.1241387646,1.74e-10,0.005,0.122,96.6,0.004
701.33,3459.6,27.515,0.131,27.1861714756,9.87e-12,0.009,1.896,8.3,-0.014
2859.69,3389.61,28.396,0.3,28.868012854,4.38e-12,0.047,0.964,3.6,-0.006
3625.1,340.92,27.778,0.212,27.5345580168,7.74e-12,0.01,-1.642,5.1,-0.019
3817.78,3642.97,26.639,0.075,26.4206735587,2.21e-11,0.003,0.31,14.4,-0.001
1439.6,3800.68,26.049,0.038,25.8386149342,3.81e-11,0.001,-0.005,28.7,-0.021
3826.32,1926.17,27.929,0.218,27.6446364575,6.74e-12,0.012,0.499,5.0,-0.032
1980.25,1338.01,27.635,0.179,27.6345633549,8.83e-12,0.062,0.78,6.1,0.04
135.91,3238.91,28.078,0.283,99.99,5.87e-12,0.104,1.106,3.8,-0.04
2784.14,3163.15,22.801,0.008,26.005130753,7.58e-10,0.114,0.075,134.3,-0.03
2427.69,2220.36,27.766,0.174,27.663653069,7.83e-12,0.001,0.32,6.2,0.036
426.45,2793.39,28.437,0.299,28.1854048344,4.22e-12,0.019,-0.069,3.6,-0.024
4032.7,292.91,28.203,0.289,99.99,5.23e-12,0.067,0.802,3.8,0.156
3908.71,3710.04,27.681,0.185,27.565445212,8.46e-12,0.021,0.11,5.9,0.06
1458.78,2541.33,26.106,0.043,26.5304399293,3.61e-11,0.072,0.59,25.0,0.01
3557.83,1064.7,27.835,0.199,27.7807849581,7.34e-12,0.012,0.43,5.5,0.044
2362.93,3015.67,28.178,0.279,99.99,5.35e-12,0.048,0.405,3.9,0.059
1407.83,2075.18,25.991,0.043,27.9546346187,4.01e-11,0.001,0.053,25.5,-0.001
2311.27,3644.75,28.012,0.223,27.5777007267,6.24e-12,0.147,0.849,4.9,-0.02
2585.07,1075.52,26.992,0.093,26.5885231223,1.6e-11,0.003,0.752,11.7,0.021
2601.17,2823.53,26.731,0.071,26.6286478915,2.03e-11,0.09,0.551,15.3,-0.099
1478.78,2662.25,28.176,0.279,99.99,5.36e-12,0.037,1.928,3.9,0.003
458.86,580.83,28.231,0.311,99.99,5.1e-12,0.011,1.396,3.5,0.057
307.98,3505.2,24.824,0.04,27.1679428637,1.18e-10,0.002,-0.012,27.2,-0.018
3193.25,3495.02,26.334,0.056,26.1005483831,2.93e-11,0.002,0.252,19.4,0.015
3625.89,2896.47,26.173,0.046,26.0181982058,3.4e-11,0.013,0.161,23.7,-0.006
2156.16,3391.79,28.092,0.259,99.99,5.8e-12,0.02,-0.081,4.2,0.087
3957.68,2055.33,26.678,0.067,26.5126963065,2.13e-11,0.013,0.152,16.2,-0.022
1967.59,3776.22,27.899,0.205,27.6144849629,6.92e-12,0.023,2.19,5.3,-0.029
1295.45,2223.71,28.373,0.285,99.99,4.48e-12,0.02,0.073,3.8,-0.018
3761.99,2607.93,27.948,0.254,27.5640145268,6.62e-12,0.006,0.126,4.3,-0.012
1454.26,1766.24,28.266,0.294,99.99,4.94e-12,0.142,1.89,3.7,-0.009
4005.15,2686.6,27.976,0.219,27.6532789149,6.45e-12,0.011,0.203,4.9,0.026
3118.0,3847.5,26.774,0.078,26.4982489303,1.95e-11,0.049,0.671,14.0,0.013
2243.6,2682.66,27.862,0.182,27.6342299651,7.16e-12,0.005,0.678,6.0,0.049
57.61,961.85,27.15,0.107,26.8226664044,1.38e-11,0.013,1.964,10.2,0.035
2309.78,3851.31,28.026,0.236,27.5481822978,6.16e-12,0.008,2.102,4.6,0.198
1067.44,468.27,23.434,0.006,24.1729067395,4.23e-10,0.001,0.093,188.6,-0.024
1271.46,2428.29,26.407,0.052,26.0910847797,2.74e-11,0.019,1.047,20.9,0.018
1753.59,3227.01,27.755,0.191,27.6389733388,7.9e-12,0.043,-0.179,5.7,-0.042
3773.49,2512.48,27.871,0.172,27.5135472669,7.1e-12,0.029,-0.115,6.3,-0.041
2547.9,689.5,23.393,0.006,23.1388765539,4.39e-10,0.001,0.045,188.3,-0.0
2957.88,1221.33,25.482,0.027,25.2142145286,6.41e-11,0.002,0.177,40.6,0.009
2874.17,3709.03,28.181,0.305,28.3580413401,5.34e-12,0.027,0.158,3.6,0.067
835.39,1355.4,25.109,0.018,24.8664943927,9.04e-11,0.001,0.077,59.8,0.002
2547.73,1417.22,27.356,0.132,27.6378228367,1.14e-11,0.006,1.12,8.2,0.003
1261.34,2809.05,27.695,0.182,27.5628916194,8.36e-12,0.007,1.737,6.0,0.053
2626.3,3269.8,28.371,0.311,99.99,4.48e-12,0.058,0.748,3.5,0.068
783.48,2069.53,26.792,0.067,26.6152652672,1.92e-11,0.002,-0.192,16.2,-0.032
2190.78,2322.93,28.011,0.256,99.99,6.24e-12,0.026,0.457,4.2,-0.204
1221.18,1599.71,27.791,0.187,27.495401529,7.65e-12,0.021,2.433,5.8,0.065
1588.98,2395.69,27.695,0.182,27.5730301133,8.35e-12,0.024,0.219,6.0,0.002
623.74,3496.13,27.699,0.189,27.4987987895,8.32e-12,0.175,1.555,5.8,0.062
2495.64,607.99,26.654,0.073,25.4959762245,2.18e-11,0.008,-0.143,15.0,-0.001
3318.76,3643.61,26.505,0.058,26.2155266521,2.5e-11,0.002,0.009,18.6,-0.021
213.06,3950.55,27.653,0.169,27.5102672096,8.69e-12,0.054,0.674,6.4,0.043
3403.21,1750.43,27.93,0.205,28.0843229938,6.73e-12,0.027,1.261,5.3,-0.016
1175.74,3186.1,27.865,0.221,27.732622036,7.14e-12,0.011,0.401,4.9,0.07
335.29,3911.94,27.827,0.205,27.2642734537,7.4e-12,0.008,1.748,5.3,0.02
3939.06,1046.38,27.729,0.186,27.5886506467,8.1e-12,0.045,0.09,5.8,-0.079
480.69,734.28,28.328,0.299,99.99,4.66e-12,0.007,0.057,3.6,0.017
1298.5,3619.99,25.7,0.031,25.4308041627,5.25e-11,0.002,0.085,35.0,0.012
3505.57,3074.74,28.304,0.278,27.8982683414,4.77e-12,0.086,1.53,3.9,0.093
2442.78,1960.06,27.946,0.245,99.99,6.63e-12,0.2,0.283,4.4,0.004
1876.95,886.52,28.317,0.309,99.99,4.71e-12,0.02,0.202,3.5,-0.02
3730.71,2873.05,27.687,0.187,27.6699205616,8.42e-12,0.018,2.345,5.8,-0.027
2300.38,2589.88,26.377,0.054,26.0858551004,2.81e-11,0.029,0.337,20.0,-0.012
1505.3,3698.33,28.008,0.216,27.7221365752,6.26e-12,0.017,0.817,5.0,-0.017
2797.51,1258.74,28.404,0.297,99.99,4.35e-12,0.057,4.779,3.7,0.054
2779.23,2810.08,27.906,0.23,27.4668216932,6.88e-12,0.04,0.91,4.7,0.082
2902.97,136.77,27.471,0.154,27.4767194903,1.03e-11,0.023,0.545,7.0,-0.018
405.67,741.7,27.578,0.145,27.6021327883,9.3e-12,0.003,0.629,7.5,-0.013
217.65,992.45,24.817,0.015,26.0709913869,1.18e-10,0.002,0.105,74.6,-0.007
540.59,2661.9,24.601,0.013,24.3483311195,1.44e-10,0.001,0.021,82.2,0.005
3805.13,3626.84,27.966,0.24,28.4217855848,6.51e-12,0.026,1.106,4.5,0.105
667.07,2198.51,27.781,0.188,27.5844807952,7.72e-12,0.01,0.464,5.8,-0.015
228.39,3401.33,28.242,0.261,27.6824338458,5.05e-12,0.128,0.748,4.2,0.021
780.98,1430.03,22.861,0.009,26.3479636756,7.17e-10,0.198,0.062,115.8,-0.024
3677.91,3038.7,28.247,0.298,99.99,5.02e-12,0.033,0.343,3.6,0.084
3277.77,2528.17,26.949,0.096,26.8499894806,1.66e-11,0.027,0.308,11.3,0.083
679.25,3723.51,26.619,0.062,26.4759817923,2.25e-11,0.009,0.07,17.6,0.008
1052.1,3784.54,27.839,0.196,27.7796398408,7.32e-12,0.011,0.189,5.5,0.118
2392.65,3548.96,27.992,0.239,27.6155417675,6.35e-12,0.035,-0.18,4.5,-0.017
3040.77,2476.41,23.146,0.005,23.9243558486,5.52e-10,0.029,0.12,222.8,-0.026
2638.93,502.63,27.794,0.196,27.8525440325,7.63e-12,0.008,0.268,5.6,-0.073
3577.64,3972.09,27.902,0.22,27.4971714049,6.91e-12,0.017,0.95,4.9,-0.103
1281.27,3776.44,26.652,0.064,26.3898037444,2.18e-11,0.003,-0.138,17.0,-0.001
1513.33,1276.46,27.821,0.172,27.5393288903,7.44e-12,0.01,-0.522,6.3,0.029
1433.57,586.83,25.853,0.034,26.3586736955,4.56e-11,0.026,0.176,31.8,-0.006
2308.53,328.85,28.293,0.289,99.99,4.82e-12,0.003,2.415,3.8,0.034
962.47,2154.38,26.986,0.082,26.8085619815,1.61e-11,0.005,1.262,13.2,0.001
847.26,225.08,26.462,0.062,26.9323036394,2.6e-11,0.017,0.409,17.4,0.018
1503.4,2230.91,25.079,0.019,24.83547122,9.29e-11,0.002,-0.17,57.6,0.003
1639.31,1318.3,24.61,0.013,24.3257168577,1.43e-10,0.0,0.139,83.9,0.006
3636.4,3681.19,21.839,0.002,24.4241694891,1.84e-09,0.113,0.056,474.2,-0.114
1097.99,222.87,23.978,0.021,27.3962763954,2.56e-10,0.017,0.026,51.9,-0.009
2415.72,339.44,28.34,0.288,99.99,4.61e-12,0.022,0.178,3.8,-0.082
3578.31,1640.34,27.757,0.171,27.4726057878,7.9e-12,0.001,0.201,6.4,0.015
31.78,2033.3,28.061,0.245,27.6707112025,5.97e-12,0.028,-4.728,4.4,0.054
2262.9,1611.49,28.233,0.283,99.99,5.09e-12,0.126,0.824,3.8,-0.052
2900.94,1329.76,27.812,0.208,27.5556422445,7.5e-12,0.006,0.037,5.2,-0.052
