x,y,mag,err,inputmag,Count,Crowding,Roundness,SNR,Sharpness
2072.47,2479.59,27.115,0.077,22.4409164127,1.43e-11,0.003,-0.304,14.1,0.02
2147.63,3572.9,26.472,0.051,25.8922948072,2.58e-11,0.012,0.331,21.2,0.034
827.69,2525.31,26.683,0.059,26.4504585125,2.12e-11,0.001,0.073,18.5,0.002
1942.24,2820.95,28.153,0.235,27.8835277228,5.48e-12,0.079,0.484,4.6,0.016
2236.01,3184.13,27.999,0.221,27.9970173963,6.32e-12,0.282,0.329,4.9,0.108
692.91,1209.81,26.373,0.049,28.2407926819,2.82e-11,0.005,0.271,22.0,0.008
3712.05,1987.96,23.201,0.011,22.9606856352,5.25e-10,0.101,0.026,100.7,0.009
1988.63,3280.56,27.088,0.077,27.7429457581,1.46e-11,0.001,-0.148,14.0,-0.033
3413.46,3228.88,23.009,0.004,23.6337235937,6.26e-10,0.413,0.283,242.0,-0.152
3776.93,68.07,23.912,0.018,26.7562350484,2.72e-10,0.215,0.411,59.0,-0.084
1495.27,3851.73,27.489,0.115,27.3240963792,1.01e-11,0.022,-0.118,9.5,0.004
2145.46,1535.09,26.95,0.078,25.6588231765,1.66e-11,0.008,0.094,14.0,-0.024
1432.3,1992.4,28.491,0.277,99.99,4.01e-12,0.013,1.977,3.9,0.043
758.85,1350.16,28.225,0.263,28.0891414758,5.13e-12,0.007,2.666,4.1,0.106
966.61,2987.43,27.108,0.08,26.8793913074,1.43e-11,0.002,0.777,13.6,0.003
3424.23,3817.39,23.817,0.007,27.0209171322,2.97e-10,0.257,0.211,158.9,-0.068
3729.45,1913.44,28.32,0.226,27.9301014664,4.7e-12,0.078,0.556,4.8,0.107
1575.39,3464.77,25.67,0.324,28.971343891,5.39e-11,0.013,-0.042,3.4,3.955
1747.22,2601.57,25.483,0.021,27.6537308213,6.41e-11,0.005,0.047,51.0,0.002
2462.13,1151.82,24.696,0.133,27.8765552918,1.32e-10,0.266,0.789,8.2,-0.176
1155.1,3228.6,25.039,0.016,24.8099854715,9.65e-11,0.002,0.094,69.1,0.001
3917.24,3747.27,27.954,0.187,27.7960655365,6.58e-12,0.016,3.393,5.8,-0.018
3321.87,3082.02,27.178,0.105,26.8499118597,1.34e-11,0.004,0.637,10.3,0.09
1952.05,2790.51,28.254,0.245,27.913695156,4.99e-12,0.152,1.105,4.4,-0.015
3697.01,1519.09,26.077,0.12,99.99,3.71e-11,0.831,6.844,9.1,0.273
3613.04,1328.82,19.409,0.001,25.4057003175,1.72e-08,0.169,0.165,962.1,-0.081
2697.74,3513.31,27.959,0.184,27.8631345954,6.55e-12,0.005,0.041,5.9,-0.036
3689.05,1540.85,26.555,0.171,99.99,2.39e-11,0.653,3.278,6.4,0.024
343.2,2621.81,28.363,0.272,27.9765890302,4.52e-12,0.009,9.644,4.0,-0.02
2558.81,2840.44,27.815,0.162,27.9373511612,7.48e-12,0.014,1.039,6.7,0.058
2267.28,3621.06,27.746,0.162,27.8519919929,7.97e-12,0.004,0.543,6.7,-0.033
1105.73,3012.78,28.005,0.194,27.8736541765,6.28e-12,0.004,0.046,5.6,0.001
1704.14,3719.0,26.652,0.064,22.9270036614,2.18e-11,0.05,0.473,16.9,-0.013
2560.02,3602.18,24.958,0.044,99.99,1.04e-10,1.14,8.403,24.5,0.214
1128.1,1882.22,27.839,0.181,27.3272259348,7.32e-12,0.003,1.188,6.0,0.036
1760.76,2306.52,28.478,0.281,99.99,4.06e-12,0.014,1.787,3.9,-0.029
804.41,3929.8,27.976,0.179,27.9344564749,6.45e-12,0.003,0.315,6.1,0.115
126.96,1679.07,27.864,0.197,99.99,7.15e-12,0.202,1.315,5.5,0.092
598.19,2182.4,25.686,0.026,24.0762163887,5.32e-11,0.001,0.079,42.1,-0.012
1145.78,3211.41,26.997,0.078,26.7022949165,1.59e-11,0.006,0.434,13.9,0.01
2301.96,2089.83,26.002,0.036,25.5940634436,3.97e-11,0.007,0.606,29.9,0.013
3710.79,525.9,25.375,0.022,25.0972493084,7.08e-11,0.002,0.068,50.3,0.016
1068.12,2509.26,27.798,0.171,27.665114102,7.6e-12,0.011,0.174,6.4,-0.058
1563.99,2675.11,27.346,0.123,29.6821997648,1.15e-11,0.036,0.049,8.9,0.044
3130.58,1470.95,27.753,0.16,27.5596526059,7.92e-12,0.015,1.929,6.8,0.013
1967.98,502.63,27.992,0.199,27.877770557,6.35e-12,0.018,0.271,5.5,0.071
3339.3,1380.52,27.92,0.159,27.6276615453,6.79e-12,0.009,0.417,6.8,-0.031
3319.94,977.2,22.854,0.004,25.4361338449,7.21e-10,0.203,0.199,277.6,-0.077
1367.99,1647.94,27.933,0.206,26.8716010668,6.71e-12,0.008,0.243,5.3,-0.048
3472.41,1858.19,28.173,0.226,27.6730627419,5.38e-12,0.008,2.782,4.8,-0.048
2570.29,3952.75,26.548,0.051,26.4265031892,2.4e-11,0.002,0.126,21.4,0.003
1551.93,3556.4,21.433,0.009,99.99,2.67e-09,1.745,0.845,115.5,-5.298
1330.12,2554.2,28.082,0.227,20.6081620288,5.85e-12,0.004,0.67,4.8,-0.007
2178.23,1125.41,28.109,0.203,28.1188004497,5.71e-12,0.048,3.379,5.3,0.054
3230.61,140.58,28.271,0.22,27.8461426555,4.91e-12,0.012,-1.126,4.9,0.037
1041.32,1924.0,25.887,0.032,25.6450174973,4.42e-11,0.003,0.278,34.3,-0.002
2039.66,1295.59,27.886,0.159,27.6369841035,7.01e-12,0.003,0.349,6.8,-0.038
49.35,3066.02,28.273,0.258,99.99,4.91e-12,0.022,0.843,4.2,0.108
34.98,2998.62,28.1,0.221,27.2745878337,5.76e-12,0.919,0.02,4.9,-0.067
3065.0,1874.37,28.274,0.262,28.6078722767,4.9e-12,0.017,0.284,4.1,-0.05
2883.41,3204.01,27.474,0.125,29.0551424414,1.02e-11,0.015,0.916,8.7,-0.023
4000.41,1528.06,27.942,0.19,27.9754946542,6.66e-12,0.028,0.877,5.7,-0.01
939.31,964.22,26.118,0.037,27.8938199496,3.57e-11,0.002,0.094,29.1,0.016
1513.75,3837.56,25.559,0.023,26.0837871983,5.97e-11,0.002,0.092,47.5,-0.015
2921.5,2792.71,26.02,0.031,25.8270491517,3.91e-11,0.002,-0.022,34.8,-0.013
1997.27,2055.7,28.079,0.191,28.0000217719,5.87e-12,0.002,2.397,5.7,0.129
31.46,3240.48,28.232,0.205,27.6160082047,5.1e-12,0.01,1.485,5.3,0.077
2395.0,2637.16,24.964,0.042,28.0149685549,1.03e-10,0.303,0.891,25.9,-0.086
2865.85,3983.23,23.888,0.007,25.2167898432,2.78e-10,0.001,0.079,150.2,-0.016
306.91,3260.01,27.899,0.202,27.9041673098,6.93e-12,0.082,1.451,5.4,0.036
1617.28,1147.45,27.693,0.134,27.7412821197,8.37e-12,0.003,0.701,8.1,0.024
2202.76,2336.43,27.816,0.158,27.6363314825,7.48e-12,0.007,0.202,6.9,-0.15
2239.56,1455.09,27.693,0.152,27.5107447781,8.37e-12,0.011,-0.169,7.2,-0.03
1477.1,3780.07,25.404,0.063,23.4688790936,6.9e-11,0.198,0.116,17.3,-0.05
3562.9,2450.21,26.05,0.038,25.8288606415,3.8e-11,0.004,0.123,28.4,0.0
3099.08,636.97,27.976,0.212,28.4945074959,6.45e-12,0.003,0.685,5.1,0.065
2563.77,2749.14,27.072,0.216,26.3120412018,1.48e-11,0.944,1.444,5.0,-0.203
2583.62,2947.42,28.031,0.181,27.9124661204,6.13e-12,0.008,-0.733,6.0,-0.018
2793.19,1137.85,27.679,0.15,27.8821285463,8.48e-12,0.023,0.752,7.2,0.047
3008.42,1897.79,26.924,0.07,26.8422378425,1.7e-11,0.001,0.173,15.5,-0.031
1576.27,378.28,28.207,0.228,28.4215342072,5.21e-12,0.024,0.879,4.8,0.081
2889.99,1649.97,23.314,0.012,26.7540554761,4.73e-10,0.556,1.385,87.3,-0.043
2035.4,3242.58,26.739,0.056,27.1682914847,2.02e-11,0.002,0.571,19.3,-0.0
3108.93,3148.7,28.21,0.243,27.9321892707,5.2e-12,0.037,0.065,4.5,0.129
3197.21,3110.44,27.275,0.096,26.8752140031,1.23e-11,0.02,0.404,11.3,0.009
3493.1,3144.19,26.898,0.079,26.5983428957,1.74e-11,0.043,0.338,13.8,-0.005
2470.42,2841.61,26.272,0.038,26.0884435293,3.1e-11,0.021,0.051,28.3,0.027
965.1,2699.11,26.88,0.079,26.7531441799,1.77e-11,0.002,0.49,13.8,-0.005
2082.77,3153.66,28.445,0.281,27.9367421486,4.19e-12,0.02,1.655,3.9,0.049
1143.15,3708.98,22.442,0.006,28.2848573234,1.05e-09,0.149,0.058,174.8,-0.003
1481.67,1904.93,28.116,0.225,27.8121107221,5.67e-12,0.009,0.367,4.8,0.163
1495.97,553.29,26.439,0.052,27.5492237767,2.66e-11,0.018,0.683,20.8,0.006
1515.2,2671.6,28.032,0.189,27.8867863309,6.13e-12,0.013,-0.243,5.7,0.108
327.8,2942.89,27.397,0.122,26.9853492866,1.1e-11,0.029,4.084,8.9,0.022
3364.69,1304.78,26.909,0.072,26.7348645036,1.72e-11,0.003,-0.065,15.0,-0.027
3634.1,3141.78,27.958,0.194,27.9154974891,6.56e-12,0.057,1.817,5.6,0.046
2422.98,180.3,28.274,0.266,27.9648032859,4.9e-12,0.009,0.482,4.1,-0.07
389.27,72.49,28.148,0.199,27.9525515204,5.5e-12,0.061,1.296,5.5,-0.058
1606.91,2914.82,26.331,0.048,26.8708201035,2.94e-11,0.012,0.432,22.7,0.016
1001.86,2343.3,28.004,0.203,28.0502096832,6.28e-12,0.005,0.276,5.3,-0.066
1683.16,2668.71,28.365,0.263,28.3656641955,4.51e-12,0.005,0.127,4.1,-0.081
3642.55,567.33,26.672,0.056,26.565410716,2.14e-11,0.009,0.318,19.5,-0.001
3101.14,1209.5,28.444,0.279,28.531627834,4.19e-12,0.062,0.442,3.9,0.027
3368.2,1800.55,26.718,0.059,26.5431136992,2.06e-11,0.001,-0.049,18.4,-0.045
2396.84,2023.21,28.078,0.226,27.8705019619,5.87e-12,0.043,1.58,4.8,0.123
3063.96,3009.18,28.03,0.224,27.9771656734,6.14e-12,0.115,1.767,4.8,0.167
2604.48,1139.09,27.735,0.156,28.0600706939,8.05e-12,0.007,0.587,7.0,0.015
2584.7,1485.67,26.505,0.049,26.3071558647,2.5e-11,0.001,0.385,22.2,0.018
2682.74,2094.44,28.133,0.207,27.6975807502,5.58e-12,0.035,3.074,5.2,0.032
1494.8,3581.95,23.984,0.018,27.9215342867,2.55e-10,0.439,0.181,59.5,-0.056
1879.23,1891.09,25.553,0.025,26.4397932993,6.01e-11,0.118,0.11,43.8,-0.028
1476.17,3782.17,25.886,0.033,23.4688790936,4.42e-11,0.293,0.288,32.8,-0.007
972.91,1086.95,25.762,0.089,99.99,4.95e-11,0.635,2.394,12.2,0.014
2333.7,3956.72,25.939,0.031,25.6918895802,4.21e-11,0.0,0.067,34.9,0.002
600.3,341.82,28.053,0.196,27.9791791814,6.01e-12,0.011,3.215,5.6,0.019
2110.43,2580.42,24.863,0.013,25.5476404207,1.13e-10,0.001,0.088,82.7,-0.012
671.8,1687.02,28.241,0.27,99.99,5.05e-12,0.023,0.535,4.0,-0.05
3898.09,2957.21,28.021,0.216,99.99,6.19e-12,0.005,0.401,5.0,-0.053
1906.84,2754.93,27.801,0.18,26.9677804685,7.58e-12,0.096,0.478,6.0,0.002
1671.04,3267.77,28.006,0.206,27.9875925688,6.27e-12,0.02,3.846,5.3,0.049
2459.0,3491.08,24.335,0.01,22.1840191781,1.84e-10,0.016,0.045,108.0,-0.002
1662.91,2288.54,25.453,0.022,26.4738133521,6.59e-11,0.022,0.121,49.6,0.001
1131.35,3581.27,28.022,0.19,28.0220876951,6.18e-12,0.019,-0.107,5.7,-0.116
2442.86,190.6,27.904,0.179,27.5899833762,6.89e-12,0.017,3.671,6.1,0.003
1937.21,1977.57,26.8,0.063,26.6277307789,1.9e-11,0.003,0.063,17.2,-0.019
1028.01,3714.2,22.026,0.005,24.9003240501,1.55e-09,0.08,2.044,235.9,-0.009
2507.31,82.77,26.534,0.05,21.1249218663,2.43e-11,0.016,0.731,21.6,-0.012
18.58,1837.04,21.803,0.011,24.6647517018,1.9e-09,1.177,0.39,98.2,-2.76
3121.12,1452.87,23.341,0.011,27.1950159624,4.61e-10,0.0,0.06,99.4,-0.015
1273.9,1959.2,28.182,0.252,28.0111256189,5.33e-12,0.026,1.405,4.3,0.056
1684.4,2593.3,25.046,0.016,24.7974469711,9.58e-11,0.001,0.088,69.9,0.002
2932.43,901.6,26.306,0.039,26.0701669213,3e-11,0.008,0.09,27.6,0.004
2521.97,3605.4,24.237,0.009,29.2274380548,2.02e-10,0.371,1.803,115.2,-0.144
1054.84,1502.27,28.044,0.212,27.9770107852,6.06e-12,0.03,-0.566,5.1,0.045
1953.6,1496.92,28.313,0.264,27.9439087348,4.73e-12,0.012,-0.08,4.1,0.024
1723.17,351.13,25.122,0.018,27.3293989036,8.94e-11,0.001,0.072,61.3,-0.003
3577.54,495.35,27.242,0.09,26.9469698581,1.27e-11,0.003,0.321,12.1,0.016
3118.0,3847.5,27.316,0.107,26.9958255386,1.19e-11,0.045,0.053,10.2,0.061
2525.86,3440.27,27.952,0.197,28.1334538441,6.6e-12,0.013,0.084,5.5,0.012
2443.78,1643.33,28.116,0.215,27.9897522247,5.67e-12,0.045,0.713,5.1,-0.041
574.75,2700.14,27.935,0.197,27.983914428,6.7e-12,0.001,1.829,5.5,0.008
291.2,3664.77,26.276,0.042,27.1299411374,3.09e-11,0.031,-0.103,25.7,-0.006
1506.88,1213.68,28.324,0.266,28.075887257,4.68e-12,0.009,5.606,4.1,0.111
1705.98,3827.17,25.02,0.019,25.1275495894,9.81e-11,0.782,0.504,58.6,-0.034
127.01,3171.1,26.523,0.059,26.2506532914,2.46e-11,0.0,0.156,18.4,-0.025
859.61,356.45,27.124,0.08,26.1131302706,1.41e-11,0.006,1.022,13.5,0.008
1494.84,3000.5,27.904,0.174,28.0085529819,6.89e-12,0.013,-0.085,6.2,0.034
252.62,2304.17,25.502,0.024,26.8577125534,6.3e-11,0.656,0.308,44.5,-0.015
58.8,3767.95,26.465,0.15,22.2466020801,2.59e-11,0.708,5.728,7.2,0.062
932.69,3267.17,28.264,0.255,28.0978167347,4.95e-12,0.032,1.085,4.3,-0.186
1664.64,955.83,28.029,0.197,27.9207008041,6.14e-12,0.003,0.198,5.5,-0.03
1194.83,2907.38,25.994,0.034,26.5136014719,4e-11,0.006,0.312,31.9,0.001
1481.46,3751.59,27.106,0.077,26.9006191824,1.44e-11,0.005,1.021,14.2,0.019
1569.91,3579.06,23.427,0.013,99.99,4.26e-10,0.251,1.233,86.4,-0.036
2511.27,2287.77,28.425,0.271,28.0108008171,4.27e-12,0.032,3.499,4.0,0.007
3194.73,1238.08,27.748,0.167,27.7645890686,7.96e-12,0.022,0.391,6.5,-0.029
3633.76,2244.01,27.61,0.15,27.6628992802,9.04e-12,0.004,0.748,7.2,0.014
3741.88,2108.8,28.21,0.251,27.9388289381,5.2e-12,0.008,2.75,4.3,0.023
1366.68,3529.65,27.42,0.107,27.2977082724,1.08e-11,0.004,1.216,10.1,0.022
1200.01,3402.49,26.009,0.034,25.8451463627,3.95e-11,0.001,0.132,31.6,-0.005
3873.9,3833.9,25.301,0.021,25.0764499605,7.58e-11,0.002,0.074,52.9,-0.009
1309.47,1425.48,26.291,0.038,26.0251153158,3.05e-11,0.002,0.152,28.3,-0.003
3916.88,2022.14,26.968,0.234,27.9434491901,1.63e-11,0.004,0.099,4.6,-0.111
405.67,741.7,27.754,0.144,27.9133750314,7.91e-12,0.006,0.469,7.5,-0.001
933.03,3553.16,26.28,0.134,99.99,3.07e-11,0.557,9.573,8.1,0.049
2432.07,3934.94,28.064,0.23,28.0861902799,5.95e-12,0.221,-1.006,4.7,0.077
2365.07,3396.92,28.175,0.25,27.8886687464,5.37e-12,0.036,0.331,4.3,-0.093
885.88,3355.99,23.253,0.011,27.1575996318,5e-10,0.37,0.125,95.9,-0.058
816.26,3594.1,26.664,0.062,26.4518370404,2.16e-11,0.01,0.061,17.4,-0.042
511.49,3691.24,28.293,0.24,27.9740974853,4.82e-12,0.069,0.37,4.5,-0.007
2922.79,1218.48,26.836,0.067,26.6096187697,1.84e-11,0.009,-0.109,16.2,-0.027
1306.91,3354.82,27.985,0.21,26.0208457016,6.4e-12,1.022,0.358,5.2,-0.109
1362.06,2431.52,28.073,0.207,27.9198379834,5.9e-12,0.128,0.151,5.2,-0.052
887.07,1927.09,27.834,0.189,27.985813064,7.35e-12,0.02,1.374,5.8,0.078
1960.71,3464.26,28.207,0.231,28.0328156703,5.22e-12,0.003,-0.401,4.7,-0.023
3129.05,3032.11,26.162,0.043,24.3747516654,3.43e-11,0.044,0.45,25.3,-0.032
3701.3,199.38,27.71,0.138,27.3811814927,8.24e-12,0.001,0.525,7.9,-0.019
3593.39,3632.9,28.28,0.248,29.0865078376,4.87e-12,0.026,-0.149,4.4,0.034
1121.31,2568.18,28.234,0.243,27.9831528238,5.08e-12,0.02,2.034,4.5,0.098
2108.49,2202.91,28.085,0.207,27.7869580526,5.83e-12,0.01,0.025,5.3,-0.056
1147.29,1961.5,25.088,0.015,24.8323757231,9.22e-11,0.021,0.449,70.1,-0.002
1815.21,2719.51,27.165,0.086,24.2595706958,1.36e-11,0.008,1.224,12.6,0.027
2477.57,2699.04,28.345,0.276,27.9821337418,4.59e-12,0.059,6.842,3.9,0.033
468.23,2796.61,27.752,0.145,27.5229481461,7.93e-12,0.014,1.752,7.5,0.003
2532.49,745.7,26.132,0.034,25.8726249965,3.53e-11,0.006,-0.148,31.8,0.016
1524.88,2902.68,27.781,0.163,27.8781027357,7.72e-12,0.032,0.491,6.7,0.042
3552.05,3295.9,28.016,0.217,27.9993070802,6.22e-12,0.011,2.094,5.0,-0.059
2876.0,2943.63,27.282,0.105,27.2671690062,1.22e-11,0.005,0.105,10.4,0.034
3898.18,1954.5,25.673,0.042,25.280274224,5.38e-11,0.753,2.472,25.8,0.661
968.07,2487.5,28.388,0.274,28.3655230698,4.41e-12,0.066,0.452,4.0,-0.067
3391.66,2399.82,27.633,0.139,27.6343558629,8.85e-12,0.056,0.945,7.8,-0.055
3787.39,1233.93,28.359,0.271,99.99,4.53e-12,0.006,-1.028,4.0,0.047
554.36,3366.27,28.256,0.234,27.9266634035,4.98e-12,0.003,2.357,4.6,0.083
1640.99,1675.12,24.469,0.03,26.8155600923,1.63e-10,0.567,0.201,36.7,0.032
3491.02,108.99,26.158,0.132,26.4074702953,3.44e-11,0.953,7.663,8.2,0.115
882.74,3849.85,28.23,0.248,28.3957320028,5.1e-12,0.159,0.613,4.4,0.019
3538.88,2110.76,27.852,0.179,27.9770107852,7.23e-12,0.02,0.286,6.1,-0.004
1362.25,2269.51,28.133,0.198,27.9315391513,5.58e-12,0.044,0.596,5.5,-0.042
2644.62,1514.2,28.327,0.26,27.8720186265,4.67e-12,0.002,3.385,4.2,-0.073
1446.75,3455.7,28.196,0.224,27.9847165834,5.27e-12,0.066,-1.025,4.9,0.06
75.17,1432.95,28.221,0.257,99.99,5.15e-12,0.004,0.091,4.2,-0.22
3818.6,1065.64,27.03,0.074,24.9953498236,1.54e-11,0.083,0.422,14.6,0.014
2109.66,3311.14,27.568,0.271,27.9384354553,9.4e-12,0.025,0.489,4.0,0.031
231.86,924.07,27.153,0.102,28.2152883696,1.38e-11,0.013,0.302,10.6,-0.011
763.6,697.21,26.08,0.036,27.7490807921,3.7e-11,0.026,0.186,29.9,0.002
1563.34,358.73,26.896,0.066,26.6349057788,1.74e-11,0.004,0.624,16.3,-0.018
1615.68,2824.75,28.004,0.187,27.8358972418,6.29e-12,0.087,0.085,5.8,0.002
1213.97,280.66,27.43,0.12,25.4563252551,1.07e-11,0.015,0.917,9.1,-0.028
2566.96,3635.11,26.149,0.124,99.99,3.47e-11,0.768,4.775,8.7,0.229
1829.5,455.68,28.104,0.185,27.9384462742,5.73e-12,0.074,2.191,5.9,-0.019
364.51,3814.66,26.289,0.039,26.1127947801,3.05e-11,0.0,0.396,28.1,-0.003
1593.46,3134.69,28.132,0.192,27.91238449,5.59e-12,0.031,1.891,5.7,-0.037
3782.04,1607.88,24.624,0.032,27.3668298266,1.41e-10,0.026,0.809,33.7,-0.001
2958.16,1774.15,28.066,0.224,27.6692798199,5.94e-12,0.017,0.149,4.8,-0.021
3228.29,646.33,28.24,0.227,28.229472654,5.06e-12,0.03,5.265,4.8,0.045
3455.58,1949.7,25.748,0.026,25.4954781577,5.02e-11,0.003,0.313,42.0,0.01
3233.77,1327.18,27.631,0.148,27.966882919,8.87e-12,0.019,0.419,7.3,-0.045
1525.95,1331.27,25.877,0.033,24.2556944732,4.46e-11,0.002,0.208,33.4,0.009
2150.13,2452.85,27.721,0.159,27.8819865792,8.16e-12,0.003,-0.263,6.8,-0.054
1888.21,2043.74,27.701,0.144,27.8577486307,8.31e-12,0.012,-0.072,7.6,-0.063
2067.67,2585.74,28.345,0.252,99.99,4.59e-12,0.004,0.136,4.3,0.036
208.36,2243.03,25.84,0.033,26.1274197589,4.61e-11,0.882,0.471,32.5,-0.009
2835.21,2187.22,26.166,0.04,25.9830284759,3.42e-11,0.005,-0.125,27.0,0.023
3427.25,2552.92,27.829,0.172,27.9192628264,7.39e-12,0.009,0.448,6.3,-0.138
2377.05,1921.96,24.763,0.038,28.1825111674,1.24e-10,0.502,3.475,28.5,-0.251
1950.17,128.02,19.97,0.001,24.345514399,1.03e-08,0.029,0.256,766.6,-0.138
3918.69,373.42,28.156,0.207,27.9294203998,5.47e-12,0.057,0.349,5.3,-0.014
2145.08,1326.7,27.838,0.169,27.8693639993,7.32e-12,0.008,1.429,6.4,0.051
783.11,1393.3,28.205,0.243,27.9817314921,5.22e-12,0.032,1.998,4.5,0.095
3638.88,2602.2,27.2,0.104,27.1108172232,1.32e-11,0.011,0.021,10.5,-0.017
1749.54,3127.99,28.023,0.204,27.6158311071,6.18e-12,0.033,1.638,5.3,0.012
3494.45,2362.07,28.182,0.234,27.9601460804,5.34e-12,0.005,0.143,4.6,-0.084
2135.51,3242.25,28.25,0.229,28.5662597968,5.01e-12,0.01,0.267,4.7,0.111
780.81,1546.4,28.209,0.233,27.3880379258,5.2e-12,0.023,2.15,4.7,0.039
2224.3,2186.18,28.291,0.256,27.9706123715,4.83e-12,0.009,-0.306,4.2,0.074
285.82,3144.59,27.911,0.176,27.7686346632,6.85e-12,0.011,0.785,6.2,-0.013
1043.97,4031.07,24.571,0.032,99.99,1.49e-10,0.362,0.904,33.8,0.019
2540.14,2226.49,27.79,0.155,27.8349548992,7.66e-12,0.004,-0.607,7.0,-0.05
3100.81,3970.64,25.899,0.031,26.5569994103,4.37e-11,0.002,0.229,35.1,0.009
2849.19,3931.37,27.572,0.218,27.9228627853,9.36e-12,0.043,1.217,5.0,0.007
2186.45,1331.04,27.62,0.142,27.5245460508,8.95e-12,0.015,1.179,7.6,0.071
2714.14,3866.04,28.006,0.216,99.99,6.27e-12,0.015,0.849,5.0,-0.005
3567.79,3270.32,27.914,0.181,27.9296252605,6.83e-12,0.042,-0.98,6.0,0.035
2479.48,2160.56,28.321,0.222,27.9805644771,4.7e-12,0.035,0.014,4.9,-0.09
871.62,2886.24,27.004,0.08,28.0624262402,1.58e-11,0.75,1.248,13.5,0.017
2295.8,2941.64,27.787,0.157,27.9656550325,7.67e-12,0.009,-0.075,6.9,-0.069
2577.06,3531.01,23.645,0.015,26.497638167,3.48e-10,0.059,-0.018,72.1,-0.002
183.01,2104.18,24.383,0.1,99.99,1.77e-10,0.366,0.127,10.9,5.887
1517.01,3951.85,24.446,0.027,27.118610668,1.67e-10,0.067,0.402,39.7,-0.002
2293.29,2026.25,25.736,0.029,27.3702545934,5.08e-11,0.53,-0.019,37.8,-0.01
3291.41,490.73,26.329,0.041,26.1504332865,2.94e-11,0.0,-0.174,26.4,0.007
3357.19,3769.24,28.069,0.215,27.5439296987,5.92e-12,0.028,1.586,5.1,0.001
970.78,1772.59,28.369,0.262,27.9200449208,4.49e-12,0.037,3.964,4.1,0.057
2068.45,2548.34,28.055,0.185,27.9297852737,6e-12,0.002,-0.527,5.9,0.003
539.04,1185.01,25.721,0.089,99.99,5.15e-11,0.738,0.439,12.3,-0.245
1812.2,3021.45,28.052,0.193,27.8880496788,6.02e-12,0.026,1.056,5.6,0.004
1460.27,2562.79,27.904,0.171,27.9519927177,6.89e-12,0.007,0.769,6.3,-0.004
1817.85,3746.38,28.176,0.232,99.99,5.36e-12,0.006,0.687,4.7,0.041
1512.93,3775.24,27.404,0.124,26.9625410842,1.09e-11,0.016,0.217,8.8,0.039
2721.39,1952.33,27.796,0.149,27.9667910571,7.62e-12,0.091,-0.031,7.3,-0.011
3122.12,2136.21,28.161,0.243,26.3001066304,5.44e-12,0.304,2.535,4.5,-0.071
9.92,2540.61,27.117,0.09,27.2043094405,1.42e-11,0.002,0.671,12.1,-0.03
3333.9,217.0,27.827,0.189,27.9120119487,7.4e-12,0.003,-0.658,5.7,0.068
146.14,3163.44,28.007,0.195,27.1207931781,6.27e-12,0.993,1.785,5.6,-0.046
2831.48,3701.5,26.107,0.033,25.8205609375,3.61e-11,0.004,0.023,33.1,0.002
444.02,1818.27,26.535,0.057,27.1166663425,2.43e-11,0.006,-0.439,19.1,0.01
2125.02,1631.22,26.06,0.039,25.878320546,3.77e-11,0.004,0.02,28.1,-0.018
3384.2,3518.39,24.028,0.008,23.1536025766,2.45e-10,0.0,-0.036,140.6,-0.006
967.76,376.21,27.366,0.115,27.0648767099,1.13e-11,0.004,0.373,9.4,0.049
2881.58,3286.78,28.067,0.195,27.8695514228,5.93e-12,0.052,2.265,5.6,-0.001
3865.03,3743.35,27.949,0.195,27.9184262485,6.62e-12,0.037,3.99,5.6,-0.01
2344.96,2424.95,25.04,0.05,26.193022885,9.64e-11,0.802,0.087,21.9,-0.018
531.87,3997.14,28.256,0.273,99.99,4.99e-12,0.007,0.413,4.0,-0.011
3190.9,1192.96,28.249,0.275,99.99,5.01e-12,0.007,1.792,3.9,0.11
2789.66,1006.08,27.915,0.19,27.8556798876,6.82e-12,0.013,1.47,5.7,0.025
360.23,3412.02,26.805,0.072,26.6560890958,1.9e-11,0.026,0.016,15.2,-0.003
1556.99,3591.05,24.375,0.102,99.99,1.78e-10,1.845,0.42,10.7,1.149
806.54,3808.83,28.263,0.236,28.0001216787,4.95e-12,0.064,1.538,4.6,0.007
1415.83,3340.03,21.22,0.006,27.3445055324,3.25e-09,0.424,0.044,171.8,7.059
4005.15,1773.59,27.988,0.185,27.8651366072,6.38e-12,0.019,1.693,5.9,0.04
1058.49,2431.56,27.568,0.113,27.4237859372,9.39e-12,0.005,-0.264,9.6,0.033
577.44,494.16,25.04,0.016,26.0753148529,9.64e-11,0.0,-0.011,68.5,-0.013
3875.33,3385.93,27.029,0.083,25.4687718097,1.54e-11,0.005,1.379,13.1,0.023
2220.5,1875.79,24.784,0.013,24.5442595858,1.22e-10,0.001,0.065,85.4,-0.0
664.14,3777.78,25.118,0.018,25.522759528,8.97e-11,0.549,0.247,58.8,-0.039
3105.76,1423.71,27.925,0.177,27.8710445746,6.76e-12,0.029,-0.403,6.1,-0.027
3013.49,2393.3,25.663,0.025,25.3974406614,5.43e-11,0.002,0.851,44.2,0.001
3628.7,374.99,27.973,0.203,99.99,6.47e-12,0.498,0.631,5.3,0.018
378.39,1243.22,28.01,0.192,27.8234327437,6.25e-12,0.001,-0.901,5.7,0.016
2628.95,3886.11,23.527,0.013,27.4106652251,3.88e-10,0.234,0.958,81.5,-0.004
1311.7,3555.28,27.807,0.159,27.6887947383,7.54e-12,0.046,1.371,6.8,0.017
