x,y,mag,err,inputmag,Count,Crowding,Roundness,SNR,Sharpness
2586.98,2243.32,25.213,0.07,25.6650895197,8.22e-11,0.044,0.136,15.5,-0.036
1163.08,3650.29,25.869,0.125,26.2068447435,4.49e-11,0.051,0.54,8.7,0.01
3064.91,1821.37,26.672,0.257,99.99,2.14e-11,0.095,0.4,4.2,-0.079
1159.46,3734.28,26.54,0.226,99.99,2.42e-11,0.141,-0.067,4.8,-0.028
1801.01,2260.53,24.641,0.043,24.6415333597,1.39e-10,0.022,0.433,25.3,0.024
3121.44,2719.2,26.386,0.198,26.0882133162,2.79e-11,0.198,0.783,5.5,0.044
3463.33,1842.67,26.239,0.172,26.4105321643,3.19e-11,0.038,2.01,6.3,-0.02
2796.54,1105.51,26.797,0.282,27.3708669879,1.91e-11,0.105,1.112,3.9,0.057
3029.92,1145.83,26.439,0.21,26.5736362752,2.66e-11,0.084,0.681,5.2,0.086
3110.53,2203.97,25.107,0.064,25.181903154,9.06e-11,0.047,0.39,17.0,0.031
428.38,442.27,24.641,0.043,25.1479319836,1.39e-10,0.017,0.134,25.5,-0.011
3119.01,3194.5,25.912,0.222,26.6471883198,4.32e-11,0.056,2.388,4.9,0.111
2153.96,3760.56,26.041,0.145,26.4139927703,3.83e-11,0.018,0.28,7.5,0.027
2754.51,778.59,26.727,0.265,26.6371859717,2.04e-11,0.022,-0.707,4.1,-0.068
817.43,3589.34,25.043,0.06,25.1040653368,9.61e-11,0.068,0.199,18.1,-0.036
2242.0,3181.38,26.508,0.222,26.6388280006,2.49e-11,0.073,0.695,4.9,0.004
3161.3,3043.89,26.312,0.186,26.1146391222,2.99e-11,0.109,-0.006,5.9,0.04
1617.72,1190.06,26.771,0.282,27.1755965386,1.96e-11,0.027,1.193,3.8,0.067
3338.2,3112.51,26.828,0.294,99.99,1.86e-11,0.057,0.035,3.7,0.067
3609.7,2979.03,26.632,0.248,27.623387216,2.22e-11,0.041,-0.036,4.4,-0.003
3740.29,1056.45,24.942,0.055,24.5608739969,1.06e-10,0.004,-0.049,19.8,-0.042
3304.15,1657.3,26.73,0.27,26.5489791557,2.03e-11,0.051,-1.515,4.0,0.078
2376.25,1539.43,26.546,0.228,27.1746955301,2.41e-11,0.029,0.44,4.8,0.07
427.03,2735.88,24.112,0.059,28.3522202332,2.27e-10,0.04,0.579,18.3,-0.01
2415.38,3757.72,24.156,0.029,24.1246628441,2.18e-10,0.002,-0.114,37.9,-0.005
3931.01,1488.0,25.882,0.129,25.9778235803,4.44e-11,0.016,0.836,8.4,0.083
2831.82,1628.11,25.215,0.07,25.178621992,8.21e-11,0.006,-0.327,15.5,-0.03
3267.37,2751.68,26.171,0.162,26.0026122824,3.4e-11,0.086,0.833,6.7,0.06
1851.0,3811.5,25.422,0.084,25.4244512394,6.78e-11,0.018,0.071,13.0,-0.052
2050.8,2237.44,25.066,0.062,25.1474176642,9.41e-11,0.016,0.448,17.6,-0.098
1416.95,3091.9,26.817,0.297,99.99,1.88e-11,0.063,1.444,3.7,0.113
1279.33,1756.05,26.736,0.273,99.99,2.02e-11,0.008,0.243,4.0,0.054
1632.19,1610.66,25.308,0.076,23.6181994934,7.53e-11,0.023,0.061,14.3,-0.007
1726.73,1094.46,26.637,0.246,26.8544665421,2.21e-11,0.132,-0.03,4.4,0.044
893.4,2754.33,26.606,0.239,27.9361520258,2.28e-11,0.018,0.425,4.5,-0.026
2027.07,3731.6,26.575,0.235,27.2027908436,2.34e-11,0.041,0.204,4.6,-0.141
2204.78,2739.9,26.45,0.212,27.015889141,2.63e-11,0.058,0.024,5.1,0.022
1456.98,4060.16,25.021,0.128,99.99,9.8e-11,0.042,0.028,8.4,-0.205
3425.61,3540.5,26.78,0.278,26.9042257368,1.94e-11,0.028,0.256,3.9,-0.014
2041.06,2952.44,26.444,0.209,26.4808210651,2.64e-11,0.064,0.777,5.2,0.123
1193.85,68.91,26.796,0.291,99.99,1.91e-11,0.032,2.432,3.7,0.233
94.76,1840.51,26.044,0.145,25.9676331903,3.82e-11,0.014,0.207,7.5,0.043
1045.59,2426.75,26.851,0.301,26.8741622362,1.82e-11,0.164,0.136,3.6,0.162
152.24,2416.75,26.913,0.322,99.99,1.72e-11,0.034,3.074,3.4,0.257
3686.09,2819.36,25.507,0.09,25.4120999607,6.27e-11,0.007,0.345,12.0,-0.033
3181.57,3504.72,26.015,0.141,25.9368414697,3.93e-11,0.149,1.16,7.7,-0.042
1062.58,3826.79,25.388,0.082,25.4264559915,6.99e-11,0.025,0.109,13.3,0.018
2710.03,619.72,26.265,0.179,26.8483014158,3.12e-11,0.025,-0.163,6.1,-0.067
2465.42,3349.82,25.786,0.116,25.8408196921,4.85e-11,0.021,0.149,9.4,0.002
3841.93,3484.93,26.358,0.196,99.99,2.86e-11,0.072,0.392,5.5,-0.29
3813.19,1974.84,26.909,0.323,27.2273055066,1.72e-11,0.106,0.081,3.4,0.249
2223.4,1918.23,26.819,0.294,27.937005001,1.87e-11,0.075,-0.602,3.7,0.064
1062.75,2708.62,26.129,0.157,25.9825934992,3.54e-11,0.126,1.013,6.9,0.077
3629.65,2087.13,26.815,0.294,26.8867206878,1.88e-11,0.085,0.804,3.7,0.251
142.78,2939.4,25.436,0.085,25.4360183871,6.69e-11,0.031,0.453,12.8,-0.034
3332.18,502.57,26.258,0.176,26.4653983287,3.14e-11,0.022,0.688,6.2,-0.086
1593.96,2678.3,26.629,0.247,99.99,2.23e-11,0.013,0.013,4.4,0.02
3887.72,1049.54,25.727,0.108,25.5178304886,5.12e-11,0.025,-0.085,10.0,-0.042
988.45,2942.42,26.202,0.165,26.9230074611,3.31e-11,0.04,-0.169,6.6,-0.052
3373.03,2689.69,26.349,0.193,27.2445312971,2.89e-11,0.014,0.549,5.6,0.107
664.27,3635.48,26.663,0.251,26.6953685731,2.16e-11,0.16,-0.394,4.3,-0.092
3874.3,3617.89,26.477,0.215,26.4544639541,2.57e-11,0.033,1.852,5.0,0.065
3137.81,3572.5,26.828,0.294,99.99,1.86e-11,0.06,1.562,3.7,0.237
3782.5,1946.05,26.848,0.301,28.1251742517,1.82e-11,0.048,2.73,3.6,0.148
1690.16,3620.05,26.458,0.215,26.7676161448,2.61e-11,0.075,0.718,5.1,0.026
2004.08,2042.88,24.245,0.031,26.1310302092,2.01e-10,0.005,0.435,35.2,-0.012
3253.25,178.07,26.886,0.315,26.9731434187,1.76e-11,0.027,0.791,3.4,0.31
3501.69,1699.99,24.942,0.056,24.8810606689,1.05e-10,0.027,-0.126,19.5,-0.005
2807.5,2257.03,26.86,0.305,99.99,1.8e-11,0.239,-0.634,3.6,0.118
1576.74,200.92,26.678,0.259,27.4525809947,2.13e-11,0.015,0.526,4.2,-0.069
2183.22,1964.25,25.321,0.077,26.4156581546,7.44e-11,0.005,0.554,14.1,0.002
3517.14,995.0,26.669,0.261,26.9541708324,2.15e-11,0.178,0.66,4.2,0.016
470.91,691.88,26.847,0.305,26.5603709459,1.82e-11,0.078,0.997,3.6,0.408
2451.17,2501.08,26.356,0.195,26.7532590106,2.87e-11,0.006,0.299,5.6,-0.088
1312.74,3304.93,26.666,0.257,26.8974758202,2.16e-11,0.084,1.923,4.2,-0.055
685.66,2794.1,26.478,0.215,26.5643649448,2.56e-11,0.194,-0.293,5.1,0.067
3162.28,1471.7,25.055,0.061,25.1191068558,9.51e-11,0.015,0.072,17.9,0.001
1216.29,1935.29,26.354,0.191,26.7112934496,2.87e-11,0.028,-0.206,5.7,-0.017
3434.51,269.87,26.606,0.241,27.027358383,2.28e-11,0.033,0.539,4.5,0.108
3554.49,206.51,26.834,0.292,99.99,1.85e-11,0.016,0.432,3.7,0.082
3284.37,1182.97,26.87,0.31,26.8626052164,1.79e-11,0.041,-0.918,3.5,0.186
3569.93,2230.17,25.57,0.097,25.6143834727,5.92e-11,0.046,0.176,11.3,0.009
1354.77,75.07,26.606,0.244,27.8363359501,2.28e-11,0.033,1.244,4.4,0.097
99.77,989.77,25.023,0.059,26.9755580501,9.79e-11,0.004,0.504,18.3,-0.06
2739.26,2600.47,26.71,0.262,27.0556643486,2.07e-11,0.041,2.152,4.1,0.022
2497.45,2594.49,26.609,0.238,99.99,2.27e-11,0.077,0.238,4.6,-0.22
3181.2,1053.82,24.661,0.044,24.8580832253,1.37e-10,0.012,0.36,24.8,0.025
2762.09,3264.85,26.524,0.227,26.3655380878,2.46e-11,0.116,0.315,4.8,0.055
1663.79,2851.65,26.649,0.251,27.1288512203,2.19e-11,0.024,0.204,4.3,-0.069
3739.81,3109.17,26.667,0.258,26.9824696528,2.15e-11,0.051,0.112,4.2,-0.009
2074.71,3546.97,26.388,0.199,26.999931913,2.79e-11,0.057,0.221,5.4,0.025
3137.21,1280.23,26.774,0.284,26.7377441069,1.95e-11,0.025,1.125,3.8,0.346
3946.58,704.27,24.836,0.05,24.808047205,1.16e-10,0.03,0.374,21.5,0.006
3467.89,2069.54,25.853,0.122,25.8605572594,4.56e-11,0.039,0.151,8.9,0.038
1925.62,334.96,26.71,0.267,26.8467771355,2.07e-11,0.065,-0.779,4.1,0.01
3257.85,2449.48,26.668,0.254,26.9119813856,2.15e-11,0.029,0.127,4.3,0.054
3172.77,3730.15,26.687,0.262,26.7632020446,2.11e-11,0.056,0.228,4.1,-0.094
3067.59,4045.5,25.438,0.084,26.700183633,6.68e-11,0.01,0.126,13.0,-0.022
1360.84,1447.95,26.29,0.184,26.6648039983,3.05e-11,0.026,-0.174,5.9,0.015
122.99,197.56,24.942,0.055,24.8869405517,1.06e-10,0.016,0.218,19.6,0.047
3055.66,1109.36,25.947,0.133,25.793852675,4.18e-11,0.044,0.641,8.2,0.032
2471.62,641.15,25.486,0.089,24.6851452066,6.39e-11,0.021,0.194,12.2,-0.033
3942.22,1801.49,26.805,0.289,26.9897067357,1.9e-11,0.038,-0.619,3.8,0.219
419.64,2782.07,26.811,0.292,26.652350899,1.89e-11,0.082,-0.152,3.7,0.11
2140.75,548.74,26.251,0.176,26.2100932779,3.16e-11,0.01,0.705,6.2,0.102
1087.19,1510.35,26.745,0.275,26.8724411703,2e-11,0.291,0.479,3.9,0.055
3391.42,2021.81,25.571,0.096,25.6239401484,5.91e-11,0.059,0.151,11.3,-0.039
3554.69,3125.26,25.664,0.103,25.5522526997,5.42e-11,0.051,0.896,10.5,0.08
1874.82,2780.83,26.578,0.238,26.6521489422,2.34e-11,0.134,0.083,4.6,-0.053
1011.18,2040.06,26.627,0.25,26.9073961838,2.23e-11,0.059,1.168,4.3,0.15
871.45,2793.23,26.327,0.187,26.9924051986,2.95e-11,0.02,0.579,5.8,-0.028
2959.42,961.11,26.475,0.215,26.5122269547,2.57e-11,0.006,0.476,5.0,0.03
3347.07,2271.64,24.571,0.04,22.7199509013,1.48e-10,0.007,-0.036,27.0,-0.023
3759.68,2304.76,25.079,0.062,25.0275430008,9.3e-11,0.074,0.189,17.4,0.009
716.74,3681.84,26.64,0.25,27.0259026923,2.21e-11,0.03,0.373,4.3,-0.055
1141.2,3551.23,24.827,0.05,24.7733895724,1.17e-10,0.008,0.054,21.6,-0.012
3080.4,2400.7,26.769,0.278,27.1062332949,1.96e-11,0.023,-0.387,3.9,0.102
3972.63,3825.23,25.443,0.085,25.4948677323,6.65e-11,0.005,0.165,12.8,-0.064
4059.15,1783.6,24.62,0.042,23.119975193,1.42e-10,0.003,0.215,25.8,-0.025
2070.12,472.3,26.721,0.268,26.6622295733,2.05e-11,0.011,0.244,4.0,0.143
2022.59,992.11,24.767,0.048,24.7549219338,1.24e-10,0.013,0.009,22.8,0.027
3603.16,2056.11,26.581,0.239,26.82086314,2.33e-11,0.17,1.553,4.5,0.24
307.88,1159.79,26.736,0.274,26.763715678,2.02e-11,0.029,0.11,4.0,-0.006
1249.9,293.18,24.992,0.058,24.8661674697,1.01e-10,0.003,0.01,18.8,0.006
3141.2,606.8,26.444,0.211,26.6375698613,2.64e-11,0.01,2.017,5.1,0.003
2105.47,1813.0,26.69,0.262,99.99,2.11e-11,0.053,0.053,4.2,-0.034
891.07,3014.24,26.547,0.231,28.1478103184,2.41e-11,0.05,0.669,4.7,-0.049
790.1,1048.08,26.653,0.255,26.9920412402,2.18e-11,0.062,-0.622,4.3,-0.006
2626.91,2675.46,26.462,0.212,26.5700186811,2.6e-11,0.158,-0.06,5.1,0.098
3159.2,1621.9,25.931,0.133,26.2870346755,4.24e-11,0.014,0.762,8.2,0.037
1820.76,1698.38,26.626,0.245,26.8913447722,2.24e-11,0.019,0.027,4.4,0.06
777.89,491.23,24.843,0.051,24.7482133852,1.16e-10,0.04,-0.067,21.4,0.023
2721.12,3173.68,24.833,0.05,26.2555437402,1.17e-10,0.01,-0.007,21.6,0.009
1229.73,3604.06,25.101,0.064,23.2871667241,9.11e-11,0.017,0.216,17.1,0.003
3854.15,2249.11,26.616,0.247,26.8658945879,2.26e-11,0.018,-0.12,4.4,0.125
1023.35,3429.72,26.563,0.231,26.9509853898,2.37e-11,0.03,0.209,4.7,0.035
2321.19,3466.72,25.636,0.102,25.5949220249,5.57e-11,0.011,0.133,10.7,0.039
3090.72,2263.88,26.752,0.277,27.0492748255,1.99e-11,0.105,-0.128,3.9,0.087
1128.1,2511.11,25.448,0.086,25.6027478714,6.62e-11,0.012,-0.02,12.6,-0.031
2532.71,2598.37,26.441,0.207,99.99,2.65e-11,0.189,0.477,5.3,-0.151
1754.48,2129.55,26.652,0.248,26.7282814947,2.18e-11,0.028,0.148,4.4,-0.034
3198.76,2464.77,26.53,0.226,26.9354077943,2.44e-11,0.018,0.157,4.8,-0.17
3154.78,551.99,26.551,0.233,27.4889679715,2.4e-11,0.074,0.243,4.7,-0.151
1748.51,3765.24,26.732,0.269,27.6767190679,2.03e-11,0.109,0.014,4.0,0.058
1950.75,3795.89,25.527,0.093,25.3797953256,6.16e-11,0.026,0.333,11.7,0.093
248.03,586.14,22.512,0.054,99.99,9.89e-10,0.031,0.397,19.9,-0.853
4011.92,638.12,26.617,0.246,99.99,2.26e-11,0.281,5.811,4.4,-0.021
1193.03,3760.31,25.208,0.07,25.1650913099,8.25e-11,0.011,0.07,15.6,0.057
2780.4,3420.99,24.74,0.047,24.6963921492,1.27e-10,0.029,0.125,23.2,-0.008
1211.1,2993.93,26.106,0.156,99.99,3.61e-11,0.07,0.624,7.0,-0.422
3782.91,2308.65,26.218,0.17,26.5962174719,3.26e-11,0.122,0.143,6.4,-0.077
563.52,1964.42,26.57,0.23,99.99,2.36e-11,0.126,0.544,4.7,-0.197
2681.53,3785.74,26.571,0.233,26.9381656251,2.35e-11,0.134,-0.003,4.7,-0.137
1853.97,2981.11,25.229,0.072,25.1032136521,8.09e-11,0.01,-0.073,15.2,0.047
2779.75,2500.75,26.054,0.147,25.9903282326,3.79e-11,0.033,0.475,7.4,0.012
2909.91,3243.55,26.602,0.24,27.3793856581,2.29e-11,0.011,0.406,4.5,0.066
2786.81,358.87,25.641,0.102,25.7365700197,5.54e-11,0.012,0.528,10.6,-0.02
2394.95,3951.18,24.907,0.054,25.2406885782,1.09e-10,0.014,0.24,20.1,-0.004
3186.16,8.88,25.682,0.106,25.646471437,5.34e-11,0.02,-0.059,10.2,-0.049
3967.57,36.7,26.266,0.176,26.9038877118,3.12e-11,0.09,0.213,6.2,0.001
2498.02,3462.95,26.086,0.154,26.0221830328,3.68e-11,0.056,0.582,7.0,0.095
1023.74,3295.79,26.229,0.172,26.576290916,3.22e-11,0.017,0.55,6.3,-0.024
3358.27,2184.92,25.215,0.07,23.9238173814,8.2e-11,0.041,0.649,15.4,0.054
12.97,3415.1,25.673,0.242,27.076753491,5.38e-11,0.034,2.791,4.5,0.056
2212.93,3204.03,26.21,0.172,26.2360396332,3.28e-11,0.035,0.708,6.3,-0.003
2931.28,2457.79,26.922,0.323,26.8891746488,1.7e-11,0.047,-0.479,3.4,0.249
1531.26,3129.9,26.252,0.176,26.1009408353,3.16e-11,0.039,0.32,6.2,-0.005
371.35,3029.77,24.82,0.05,25.6282692896,1.18e-10,0.037,-0.054,21.8,-0.045
2892.8,2212.91,24.694,0.045,22.0026558867,1.33e-10,0.023,0.297,24.2,-0.008
2432.64,3688.68,26.137,0.157,26.4356046742,3.51e-11,0.01,1.686,6.9,0.064
3887.76,610.79,25.976,0.138,26.5197628668,4.07e-11,0.014,-0.01,7.9,-0.099
1505.0,921.59,24.758,0.048,24.7157567644,1.25e-10,0.023,0.138,22.8,-0.007
3963.85,2882.8,26.697,0.266,99.99,2.1e-11,0.216,2.333,4.1,0.139
3071.17,2472.42,25.366,0.08,25.4290484858,7.14e-11,0.036,0.047,13.6,0.03
3313.66,3181.31,26.697,0.259,28.0080037443,2.1e-11,0.083,2.232,4.2,-0.084
4044.28,309.36,26.533,0.225,99.99,2.44e-11,0.097,0.449,4.8,-0.033
878.9,1528.82,26.758,0.28,26.7614138736,1.98e-11,0.222,0.712,3.9,0.1
1947.08,2008.13,26.654,0.255,26.2491367367,2.18e-11,0.154,-0.135,4.3,0.052
1740.36,3882.31,26.296,0.181,26.936472276,3.03e-11,0.083,0.494,6.0,-0.143
1418.08,1274.64,26.623,0.246,26.6815761801,2.24e-11,0.019,0.204,4.4,0.063
622.67,550.61,26.838,0.297,99.99,1.84e-11,0.012,0.148,3.7,0.224
2357.64,1801.45,25.729,0.109,27.4619083584,5.11e-11,0.004,0.504,10.0,0.023
3848.91,2778.17,25.233,0.071,25.1758437805,8.07e-11,0.067,0.357,15.2,-0.003
3717.0,3122.21,24.306,0.032,24.2892194134,1.9e-10,0.007,0.023,33.4,0.013
285.54,816.55,25.255,0.072,25.2315294597,7.91e-11,0.004,0.242,15.1,0.057
3479.84,4054.42,26.626,0.246,99.99,2.24e-11,0.181,0.585,4.4,-0.075
1607.0,3005.31,25.345,0.079,25.2152811043,7.28e-11,0.072,-0.124,13.8,-0.009
1476.83,2964.51,26.697,0.26,26.8686438896,2.1e-11,0.143,0.007,4.2,-0.075
1019.54,1256.18,25.196,0.069,25.1849029818,8.35e-11,0.013,0.197,15.8,-0.004
3801.71,2149.49,26.311,0.183,26.2824250224,2.99e-11,0.057,0.704,5.9,0.164
2756.91,3422.2,26.382,0.199,26.8183635851,2.8e-11,0.041,0.138,5.5,0.035
445.87,612.03,24.829,0.05,24.3778039072,1.17e-10,0.023,5.188,21.6,-0.041
1589.58,3628.98,25.492,0.089,29.0244281252,6.36e-11,0.025,0.27,12.2,-0.227
2510.6,241.51,26.566,0.229,26.904967203,2.36e-11,0.251,0.246,4.7,-0.121
2085.57,1117.83,26.735,0.273,26.7762316999,2.02e-11,0.072,0.064,4.0,0.173
1745.28,221.5,25.652,0.102,25.8081571767,5.49e-11,0.009,0.1,10.7,0.006
1288.58,3456.03,26.437,0.208,26.7359762372,2.66e-11,0.064,0.336,5.2,0.052
1075.4,2746.05,26.546,0.23,27.3588766584,2.41e-11,0.008,0.062,4.7,-0.148
2199.79,2056.4,25.06,0.061,23.8614869319,9.46e-11,0.006,0.25,17.8,-0.008
1897.41,3241.68,24.919,0.054,24.9131950228,1.08e-10,0.017,0.484,20.2,-0.011
2768.85,2892.16,26.678,0.261,99.99,2.13e-11,0.021,1.497,4.2,0.099
3554.34,3685.49,26.428,0.203,24.91496429,2.68e-11,0.3,0.259,5.3,-0.045
18.75,1600.81,26.462,0.213,27.2212982193,2.6e-11,0.009,-0.044,5.1,-0.198
2423.22,935.9,26.556,0.233,99.99,2.39e-11,0.023,2.562,4.7,0.169
3237.27,3165.71,26.386,0.198,26.5512170824,2.79e-11,0.14,0.624,5.5,-0.06
651.88,2713.76,25.737,0.112,25.6748503206,5.07e-11,0.01,0.406,9.7,0.032
1972.16,659.42,24.523,0.039,26.5862694611,1.55e-10,0.021,-0.089,28.0,-0.005
851.92,2150.9,25.273,0.074,25.3653866553,7.78e-11,0.048,0.034,14.7,-0.069
3189.94,259.79,23.415,0.03,26.206361146,4.31e-10,0.005,0.193,36.2,-0.052
2411.61,2889.79,26.339,0.19,26.3913019424,2.91e-11,0.166,0.228,5.7,0.038
3711.38,2709.58,25.229,0.071,25.2681689059,8.1e-11,0.012,0.395,15.4,-0.005
753.46,268.24,25.643,0.101,24.5516084381,5.53e-11,0.063,0.852,10.7,-0.059
3137.81,2877.21,24.786,0.049,24.6515540569,1.22e-10,0.039,0.197,22.3,0.015
1483.25,2658.89,25.419,0.084,25.5490014107,6.8e-11,0.011,-0.319,13.0,0.019
725.78,3632.45,26.664,0.254,26.1490123922,2.16e-11,0.144,1.193,4.3,0.105
2474.08,821.6,24.869,0.052,24.8036109865,1.13e-10,0.016,0.162,20.9,0.028
3582.29,3655.61,25.786,0.115,25.8228185753,4.85e-11,0.008,0.157,9.5,-0.071
2493.9,458.1,26.758,0.28,26.9004912114,1.98e-11,0.043,1.626,3.9,0.038
469.2,3126.21,26.29,0.183,26.7334956906,3.05e-11,0.074,0.195,5.9,-0.019
929.65,3397.92,26.723,0.269,26.4228928833,2.05e-11,0.064,2.092,4.0,-0.019
1725.49,3986.94,26.488,0.217,26.4246063505,2.54e-11,0.024,-0.267,5.0,0.041
4058.64,159.29,26.708,0.263,99.99,2.07e-11,0.027,0.623,4.1,0.008
1677.38,2597.81,26.145,0.16,26.1709796385,3.48e-11,0.15,0.28,6.8,-0.059
3271.76,2860.03,26.234,0.174,26.9065971774,3.21e-11,0.045,0.8,6.2,-0.331
2063.66,2237.48,25.676,0.104,25.642362266,5.36e-11,0.055,0.44,10.5,-0.104
3959.96,3550.83,23.835,0.185,99.99,2.92e-10,0.258,0.84,5.9,1.826
2571.41,2613.39,26.27,0.177,26.361650914,3.11e-11,0.037,0.205,6.1,-0.072
3799.21,4044.19,25.626,0.101,26.1952625869,5.62e-11,0.009,0.846,10.7,0.055
3799.59,3711.87,26.766,0.28,26.94863053,1.97e-11,0.038,0.987,3.9,0.116
2288.84,1084.24,26.076,0.151,27.2355711155,3.71e-11,0.221,0.1,7.2,-0.29
1137.14,747.28,26.735,0.272,99.99,2.02e-11,0.111,0.059,4.0,0.065
3631.85,2686.19,26.004,0.142,25.9424758218,3.96e-11,0.034,0.945,7.6,0.007
3692.28,3690.6,26.258,0.176,26.0224755141,3.14e-11,0.006,1.736,6.2,0.162
188.09,2588.4,26.215,0.17,26.2197744868,3.27e-11,0.057,1.358,6.4,0.042
285.38,3049.3,24.305,0.032,24.2437956032,1.9e-10,0.004,0.175,33.7,0.008
3912.49,3640.54,25.555,0.093,25.6013244555,6e-11,0.118,0.261,11.7,-0.045
3055.11,2817.18,26.702,0.266,26.8615511783,2.09e-11,0.111,-0.076,4.1,-0.018
1054.58,673.84,24.67,0.044,21.5541470531,1.35e-10,0.006,0.123,24.7,-0.018
1478.02,2566.22,26.215,0.172,26.8939553219,3.26e-11,0.046,0.422,6.3,0.037
1773.11,1305.95,26.766,0.283,27.9446033932,1.97e-11,0.011,1.562,3.8,0.022
1283.1,3678.76,26.602,0.242,27.0882970493,2.29e-11,0.101,0.496,4.5,-0.064
2980.59,1620.21,24.954,0.056,24.924959187,1.04e-10,0.009,-0.189,19.4,0.064
2899.1,2270.22,25.624,0.101,26.2464602049,5.63e-11,0.022,0.487,10.8,0.059
2947.2,3226.0,17.692,0.001,17.6122032527,8.38e-08,0.0,0.002,1904.6,0.006
1927.12,2804.86,24.916,0.055,24.6654625763,1.08e-10,0.052,-0.338,19.9,-0.004
2539.74,3491.36,26.063,0.147,25.9935744784,3.76e-11,0.003,1.069,7.4,0.05
3347.89,1223.9,26.631,0.249,99.99,2.23e-11,0.026,-0.193,4.4,-0.059
2354.86,2842.81,26.641,0.252,99.99,2.21e-11,0.029,-0.164,4.3,0.065
1272.82,574.91,26.239,0.175,26.6028188565,3.19e-11,0.023,0.881,6.2,0.057
222.83,1057.99,26.609,0.247,26.7591881138,2.27e-11,0.04,2.032,4.4,0.127
806.23,886.68,25.891,0.127,25.9146520625,4.4e-11,0.033,0.184,8.5,0.081
3961.55,1489.81,26.366,0.194,27.474724962,2.84e-11,0.002,0.125,5.6,0.037
3591.72,3699.01,25.113,0.064,25.1015679207,9.01e-11,0.01,0.243,16.9,0.006
1323.03,1546.25,25.558,0.189,26.3120432891,5.98e-11,0.152,0.564,5.7,-0.234
2712.91,2039.19,26.352,0.194,26.3815749927,2.88e-11,0.058,4.2,5.6,0.113
1760.91,1527.96,26.576,0.238,99.99,2.34e-11,0.006,-0.088,4.6,-0.063
3369.41,1941.31,26.947,0.326,26.8759686597,1.66e-11,0.166,0.341,3.3,0.314
2769.17,1190.49,26.258,0.176,26.6145005707,3.14e-11,0.098,0.496,6.2,0.005
3359.57,214.59,25.88,0.125,25.9730056491,4.45e-11,0.015,-0.118,8.7,-0.007
3268.69,2505.3,25.708,0.107,25.823034602,5.21e-11,0.045,0.396,10.2,-0.007
3779.0,323.94,22.605,0.06,99.99,9.08e-10,0.04,0.18,18.2,1.096
678.44,3398.9,25.862,0.124,25.9288534018,4.52e-11,0.019,0.067,8.8,-0.002
2375.92,3665.45,26.429,0.206,26.7733364816,2.68e-11,0.079,0.529,5.3,0.03
1942.27,3286.78,24.973,0.057,26.8059732953,1.03e-10,0.014,0.348,19.1,-0.012
2047.89,2558.51,24.65,0.043,24.615669407,1.38e-10,0.006,0.098,25.3,0.021
3304.24,2982.05,26.405,0.205,26.3612673363,2.74e-11,0.276,0.952,5.3,0.192
2675.9,837.28,24.361,0.034,25.1700143334,1.8e-10,0.003,0.034,32.2,0.014
2200.99,3640.82,26.054,0.149,26.6394585262,3.79e-11,0.026,-0.044,7.3,-0.017
2878.6,2842.09,25.195,0.069,25.2138639983,8.36e-11,0.04,0.793,15.7,0.018
1444.11,529.05,26.633,0.251,27.4206350569,2.22e-11,0.073,0.296,4.3,0.057
1102.84,777.56,26.635,0.248,99.99,2.22e-11,0.173,0.751,4.4,-0.031
2448.3,3125.01,26.286,0.182,26.6867759812,3.06e-11,0.143,-0.023,6.0,-0.068
3119.17,3609.82,26.788,0.289,99.99,1.93e-11,0.013,0.782,3.8,0.232
1744.12,3614.8,25.006,0.059,24.8948820162,9.95e-11,0.01,-0.018,18.4,0.051
2140.78,909.95,26.542,0.23,26.8807451261,2.42e-11,0.026,0.482,4.7,-0.179
2739.85,3536.06,26.383,0.2,26.9178368735,2.8e-11,0.266,0.31,5.4,-0.161
410.76,2849.53,26.679,0.256,23.960608189,2.13e-11,0.066,-0.311,4.2,0.038
430.64,1934.98,26.153,0.162,26.2614444802,3.46e-11,0.025,0.043,6.7,0.075
3598.02,2616.77,26.512,0.225,26.8018901401,2.48e-11,0.103,0.192,4.8,-0.057
1104.12,3360.72,26.603,0.241,26.979697265,2.28e-11,0.21,1.807,4.5,0.009
3770.2,2129.06,26.56,0.235,99.99,2.38e-11,0.216,-0.093,4.6,-0.134
1813.72,1595.01,24.957,0.056,24.8487453885,1.04e-10,0.04,0.01,19.3,0.022
1507.06,2535.6,26.747,0.276,26.7580820151,2e-11,0.082,-0.094,3.9,0.248
1192.43,1259.67,26.301,0.181,26.9686246393,3.02e-11,0.056,0.036,6.0,-0.187
3031.28,1956.65,26.177,0.163,25.9385520686,3.38e-11,0.028,1.207,6.6,0.047
2647.88,2749.37,26.864,0.307,26.8261920284,1.8e-11,0.032,0.5,3.5,0.177
3736.45,540.61,26.052,0.146,25.6957835649,3.8e-11,0.032,-0.492,7.5,0.017
2478.18,248.02,24.612,0.088,22.1059425096,1.43e-10,0.012,0.514,12.4,-0.027
1860.02,1293.18,22.412,0.05,99.99,1.08e-09,0.004,0.299,21.7,0.132
849.68,3257.7,24.938,0.055,25.0961984985,1.06e-10,0.012,0.131,19.9,-0.017
556.5,2232.02,25.92,0.223,26.9752914225,4.28e-11,0.036,-0.786,4.9,0.11
3040.59,1487.21,25.15,0.066,25.0912241897,8.71e-11,0.002,0.279,16.4,0.013
