x,y,mag,err,inputmag,Count,Crowding,Roundness,SNR,Sharpness
164.92,1699.05,26.702,0.121,99.99,2.08e-11,0.317,1.504,9.0,0.055
2446.33,290.58,27.628,0.225,27.3031116863,8.89e-12,0.004,2.162,4.8,0.056
3412.21,1234.77,26.277,0.074,20.9743783478,3.08e-11,0.003,-0.254,14.6,0.049
1314.28,2749.61,24.786,0.021,25.5049402254,1.22e-10,0.556,0.087,50.9,-0.145
2304.74,1221.78,25.745,0.047,25.6369907159,5.03e-11,0.052,1.414,23.2,0.015
2090.0,3352.07,27.265,0.201,27.5407831211,1.24e-11,0.052,0.258,5.4,0.201
3976.36,2301.45,26.407,0.076,26.4204625685,2.74e-11,0.005,0.206,14.4,-0.049
3268.15,2873.77,27.665,0.262,27.4117158186,8.59e-12,0.153,1.908,4.1,0.048
270.94,2781.96,27.407,0.227,27.3817837293,1.09e-11,0.104,2.209,4.8,-0.09
3893.98,3584.07,23.878,0.027,26.0091241263,2.81e-10,0.002,0.319,40.4,0.003
3875.5,3171.39,27.588,0.213,27.584955663,9.22e-12,0.028,0.274,5.1,0.132
2307.67,3930.08,27.41,0.209,27.2643922528,1.09e-11,0.063,0.976,5.2,0.091
3120.11,2723.25,25.688,0.046,25.549235057,5.3e-11,0.02,-0.036,23.5,-0.018
997.77,1107.99,25.58,0.105,99.99,5.86e-11,0.6,-1.113,10.3,-0.064
2914.85,3508.2,26.347,0.083,26.541235768,2.89e-11,0.075,0.616,13.0,-0.006
2737.49,768.36,27.08,0.136,27.2588608196,1.47e-11,0.016,1.371,8.0,-0.004
2363.04,2666.98,22.338,0.027,99.99,1.16e-09,1.835,0.274,40.1,-4.836
3576.56,88.14,25.603,0.041,23.2709263717,5.74e-11,0.004,0.286,26.5,0.005
969.16,510.55,27.442,0.202,27.5413646605,1.05e-11,0.013,-0.421,5.4,0.003
1290.43,2496.0,27.438,0.209,27.3823688576,1.06e-11,0.036,0.46,5.2,0.104
1348.56,2153.5,26.507,0.08,26.4241091605,2.5e-11,0.003,0.844,13.5,0.034
2076.05,2934.68,27.696,0.267,27.3841722007,8.35e-12,0.028,0.134,4.1,-0.001
308.1,3778.29,27.2,0.174,27.5234109487,1.32e-11,0.054,0.893,6.3,-0.005
2103.0,2455.98,25.909,0.06,25.7572214939,4.33e-11,0.015,0.302,18.2,0.014
1463.94,1731.18,27.518,0.246,99.99,9.84e-12,0.248,0.148,4.4,-0.068
2171.0,608.95,26.511,0.102,26.5841001865,2.49e-11,0.002,0.567,10.7,0.06
2411.94,473.05,22.547,0.029,99.99,9.58e-10,0.135,0.038,37.2,0.011
836.28,2356.31,27.314,0.178,27.2810838457,1.19e-11,0.016,0.287,6.1,0.067
3897.7,2333.72,27.456,0.201,27.7164044863,1.04e-11,0.27,0.893,5.4,0.013
3516.9,3633.32,27.029,0.148,27.0505568055,1.54e-11,0.006,0.679,7.4,-0.009
1790.13,1672.0,22.663,0.01,25.8528898016,8.61e-10,0.322,0.21,105.5,-0.174
2025.28,2599.63,27.347,0.178,27.3257207226,1.15e-11,0.009,1.245,6.1,-0.006
1842.59,3584.03,23.791,0.092,28.0896182488,3.04e-10,0.006,0.491,11.8,-1.887
69.3,3725.8,15.045,0.0,14.9255429743,9.59e-07,0.0,0.011,10512.5,0.004
1032.82,630.85,24.485,0.037,26.4195982666,1.61e-10,0.001,0.351,29.3,-0.04
3281.76,2264.62,25.615,0.044,25.2615988418,5.67e-11,0.925,0.629,24.9,-0.037
3292.21,2762.11,27.099,0.163,27.266637381,1.45e-11,0.013,0.183,6.7,0.043
637.91,3107.26,25.608,0.043,25.5330731159,5.71e-11,0.002,-0.006,25.0,0.005
1511.01,2650.5,26.642,0.101,26.4277253367,2.2e-11,0.004,0.917,10.7,0.09
1888.59,2369.85,27.055,0.144,27.1083682973,1.51e-11,0.017,1.598,7.5,-0.013
2547.85,1773.13,27.241,0.191,27.5221733888,1.27e-11,0.445,1.253,5.7,0.164
3207.56,3680.83,27.241,0.169,27.5908403329,1.27e-11,0.008,0.577,6.4,0.017
3662.76,1446.01,26.95,0.145,99.99,1.66e-11,0.882,-0.229,7.5,-0.166
2264.95,422.04,24.053,0.013,99.99,2.39e-10,0.124,0.081,86.2,-0.195
3153.93,623.8,27.141,0.17,27.1899851377,1.39e-11,0.007,0.542,6.4,-0.11
2362.53,1119.5,27.101,0.134,27.3735468327,1.44e-11,0.036,0.554,8.1,-0.041
2090.78,1820.4,24.455,0.016,24.4190025924,1.65e-10,0.006,0.078,66.8,-0.006
3121.11,461.43,27.111,0.153,27.2954773514,1.43e-11,0.025,0.42,7.1,-0.021
2694.92,479.0,26.174,0.075,26.0685387238,3.39e-11,0.004,0.158,14.4,-0.004
1073.2,3852.12,27.148,0.17,27.3084383284,1.38e-11,0.105,-0.606,6.4,-0.03
2497.99,861.77,24.784,0.022,25.088233335,1.22e-10,0.005,0.294,49.5,0.006
944.6,2419.6,22.614,0.005,22.5411238859,9e-10,0.0,0.034,232.7,0.002
2779.42,1298.11,26.361,0.079,26.2419613943,2.86e-11,0.057,0.751,13.7,0.032
2214.09,3522.4,24.548,0.018,24.4480723203,1.52e-10,0.079,0.39,60.8,0.027
3584.69,1853.3,27.638,0.238,27.4303073912,8.81e-12,0.157,-0.58,4.6,-0.046
2110.18,1169.79,26.765,0.116,26.8469673945,1.97e-11,0.003,0.377,9.3,0.02
546.32,2181.87,26.489,0.089,26.6285951071,2.54e-11,0.418,-0.003,12.1,0.017
1755.9,953.94,21.808,0.004,23.6343048225,1.89e-09,0.713,2.022,306.1,-0.267
3710.08,3284.09,27.303,0.205,27.1736653489,1.2e-11,0.024,0.517,5.3,-0.064
775.43,2105.06,27.312,0.186,27.280182221,1.19e-11,0.002,0.5,5.8,-0.02
1321.3,2842.79,27.714,0.26,99.99,8.21e-12,0.006,0.659,4.2,-0.021
1632.81,3257.4,24.89,0.023,24.8458218902,1.11e-10,0.001,0.259,47.5,0.003
1749.0,3933.57,24.973,0.025,24.9097931232,1.03e-10,0.003,0.146,44.0,0.011
587.7,3748.22,27.519,0.224,27.3079033812,9.82e-12,0.206,2.652,4.9,-0.001
1377.7,3905.98,27.109,0.161,27.3824513399,1.43e-11,0.073,0.303,6.7,0.012
2493.64,3704.7,27.154,0.15,27.2630129832,1.38e-11,0.05,0.397,7.2,0.048
1607.13,2328.76,25.552,0.041,26.4700790789,6.01e-11,0.002,0.085,26.7,0.002
749.58,3283.49,24.384,0.015,24.3005616627,1.76e-10,0.0,0.142,73.3,-0.002
3974.92,3048.42,24.03,0.012,26.4692514978,2.44e-10,0.014,0.112,91.4,-0.019
2836.74,3075.37,27.384,0.19,27.4159163037,1.11e-11,0.01,-0.343,5.7,-0.036
1431.24,1486.4,25.931,0.053,25.9478447429,4.24e-11,0.001,0.314,20.6,-0.028
3028.45,2715.44,25.715,0.042,25.679228893,5.18e-11,0.017,2.86,26.1,-0.005
3802.77,3931.76,24.796,0.021,24.0755872174,1.21e-10,0.001,0.159,51.1,-0.034
4039.97,2833.16,25.101,0.074,99.99,9.11e-11,0.621,3.583,14.7,-0.031
2504.64,3522.25,27.18,0.159,27.1496335185,1.34e-11,0.005,0.281,6.8,-0.122
914.13,3221.61,26.896,0.126,27.2589557199,1.74e-11,0.069,-0.211,8.6,-0.001
3057.51,504.31,27.702,0.24,27.8665062648,8.31e-12,0.01,0.256,4.5,-0.063
332.96,4016.11,24.936,0.026,25.9324657695,1.06e-10,0.401,0.31,41.7,-0.158
2376.05,601.09,26.041,0.067,24.3882664786,3.83e-11,0.008,0.8,16.3,0.004
2177.98,1187.9,27.33,0.209,27.5265662164,1.17e-11,0.01,-0.022,5.2,-0.106
365.21,1944.98,24.547,0.183,99.99,1.52e-10,0.143,0.224,5.9,4.696
2402.97,1397.99,22.135,0.007,25.3636941935,1.4e-09,0.255,0.049,147.9,-0.055
2380.91,746.2,26.724,0.119,25.6272938518,2.04e-11,0.052,1.407,9.1,0.02
2242.96,551.03,24.412,0.044,99.99,1.72e-10,0.529,1.502,24.9,-0.095
884.96,3636.94,25.06,0.076,99.99,9.46e-11,0.512,2.43,14.3,-0.133
904.2,2994.44,25.857,0.05,25.7756206499,4.54e-11,0.002,0.264,21.9,0.003
2425.81,2598.13,27.359,0.209,27.497027792,1.14e-11,0.105,0.285,5.2,-0.077
546.02,1315.99,26.025,0.066,26.3085542632,3.89e-11,0.001,0.267,16.4,0.028
2926.15,3902.53,27.609,0.235,27.065651854,9.04e-12,0.195,3.63,4.6,0.092
2036.0,2396.03,21.525,0.005,23.47656559,2.46e-09,0.267,0.162,220.4,-0.124
3351.08,3614.34,27.416,0.209,27.3722511505,1.08e-11,0.017,0.102,5.2,0.147
3194.04,1944.78,26.63,0.106,29.7674767221,2.23e-11,0.006,0.443,10.2,-0.017
334.02,3999.19,25.41,0.039,99.99,6.85e-11,0.67,0.317,27.9,-0.14
3341.0,2589.99,24.205,0.014,24.1422668328,2.08e-10,0.007,0.014,75.5,-0.008
2801.81,2994.38,26.526,0.091,26.3104185533,2.45e-11,0.008,1.29,11.9,0.031
1908.02,3728.18,25.809,0.053,25.7054593564,4.75e-11,0.002,0.049,20.3,-0.004
3975.26,531.64,27.297,0.173,27.5891260414,1.21e-11,0.009,1.899,6.3,0.013
1110.1,1006.72,25.454,0.037,24.9185364667,6.58e-11,0.006,0.557,29.4,-0.004
2498.01,1860.04,27.024,0.162,27.4871181011,1.55e-11,0.17,1.235,6.7,0.1
3483.09,1955.62,27.523,0.225,27.4181340731,9.79e-12,0.045,9.919,4.8,0.187
1426.09,3955.23,27.563,0.249,27.8196517532,9.44e-12,0.078,4.076,4.4,0.053
3903.29,2865.83,27.311,0.184,27.2705866345,1.19e-11,0.215,3.526,5.9,0.042
2385.98,2714.14,21.918,0.006,99.99,1.71e-09,0.488,0.357,167.7,-0.011
3447.37,1058.78,24.974,0.024,26.078073038,1.02e-10,0.001,0.242,45.9,-0.042
963.35,3879.79,27.412,0.196,27.5303117618,1.08e-11,0.02,0.053,5.5,-0.03
2149.3,1222.29,27.248,0.166,27.3234078867,1.26e-11,0.006,0.78,6.5,0.05
1359.67,1790.35,27.616,0.23,27.687715264,8.99e-12,0.009,1.2,4.7,0.049
164.01,1065.69,27.297,0.188,27.7964676797,1.21e-11,0.022,2.464,5.8,0.015
1083.03,2675.12,25.714,0.13,99.99,5.18e-11,0.32,0.229,8.3,-0.069
3239.35,2728.53,27.326,0.169,27.2805859816,1.17e-11,0.064,0.007,6.4,-0.013
1274.85,169.27,27.58,0.246,99.99,9.29e-12,0.042,2.967,4.4,0.109
3762.02,2770.23,27.206,0.182,27.0227972314,1.31e-11,0.021,-0.368,6.0,-0.005
1770.65,4000.22,26.766,0.113,24.8832303971,1.97e-11,0.657,0.473,9.6,-0.008
3622.5,1113.7,27.492,0.196,27.2987632372,1.01e-11,0.056,0.893,5.5,0.073
914.12,3091.23,26.321,0.081,26.1567848702,2.96e-11,0.004,0.291,13.4,0.004
3456.13,1683.81,27.152,0.169,27.2690551111,1.38e-11,0.052,3.305,6.4,0.02
2364.23,4001.03,21.764,0.005,24.9398004505,1.97e-09,0.083,0.636,211.1,-0.023
2049.0,2196.81,19.396,0.003,26.6056942187,1.74e-08,0.793,0.238,404.8,1.052
2566.71,3141.82,27.534,0.228,27.5228867086,9.69e-12,0.022,2.468,4.8,0.017
1110.81,1819.98,20.227,0.004,26.2136723483,8.11e-09,0.404,0.198,251.9,9.761
442.22,2958.7,26.959,0.131,27.1700669309,1.65e-11,0.009,1.926,8.3,0.046
1400.34,926.72,25.949,0.053,25.8724155076,4.17e-11,0.002,-0.522,20.7,-0.009
154.94,3044.98,22.055,0.007,24.606111263,1.51e-09,0.413,0.123,151.2,-0.091
3119.17,4077.24,27.472,0.222,29.4715914767,1.03e-11,0.004,3.089,4.9,-0.014
3508.04,3282.91,27.407,0.225,27.3200432979,1.09e-11,0.017,0.686,4.8,0.129
3451.09,101.99,25.112,0.03,25.0633895988,9.02e-11,0.048,1.149,36.5,0.004
1539.07,1279.08,27.368,0.22,26.9974410435,1.13e-11,0.827,8.228,4.9,0.018
1762.4,988.07,27.208,0.17,27.2253512817,1.31e-11,0.004,2.408,6.4,-0.002
3722.75,676.99,26.491,0.231,27.2876822699,2.53e-11,0.024,1.684,4.7,0.094
4024.5,1231.04,26.974,0.136,28.4956153774,1.62e-11,0.064,2.367,8.0,0.057
3524.92,2431.11,27.239,0.194,27.2227933597,1.27e-11,0.108,-0.289,5.6,-0.152
2214.7,3248.1,27.205,0.174,27.2795129866,1.31e-11,0.036,0.194,6.2,0.024
1283.17,2514.24,26.643,0.108,26.5470777471,2.2e-11,0.814,0.171,10.0,-0.047
3283.3,2557.49,24.394,0.015,24.3320471964,1.75e-10,0.001,0.28,72.5,-0.007
1561.07,2003.83,22.798,0.012,23.9790116358,7.6e-10,0.673,0.239,90.2,-0.116
1149.69,833.54,27.348,0.175,27.4828374962,1.15e-11,0.116,0.064,6.2,-0.045
518.46,2945.11,25.959,0.055,25.976330348,4.14e-11,0.012,-0.332,19.6,0.004
3014.47,705.89,25.957,0.055,25.9052962509,4.14e-11,0.015,0.027,19.8,0.023
1504.58,2185.19,27.679,0.253,27.5191737179,8.48e-12,0.014,4.966,4.3,0.043
3754.07,297.17,23.509,0.019,99.99,3.95e-10,0.488,0.142,57.7,-0.245
3299.4,2.75,26.972,0.132,22.6366343883,1.63e-11,0.881,0.132,8.2,-0.016
3823.07,1159.95,22.386,0.008,24.7955710607,1.11e-09,0.0,0.178,129.1,-0.025
503.13,1833.71,26.471,0.088,26.5339361107,2.58e-11,0.001,0.327,12.4,-0.004
534.72,1162.48,15.871,0.0,15.8971408817,4.48e-07,0.0,0.005,7168.9,-0.019
2428.41,2596.33,27.593,0.22,27.7251408101,9.18e-12,0.196,0.098,4.9,-0.209
3495.02,49.06,23.675,0.083,99.99,3.39e-10,0.33,0.598,13.1,1.907
1171.18,163.18,24.413,0.02,25.5053836966,1.72e-10,1.337,9.964,55.0,0.266
1744.61,1531.0,25.462,0.037,25.4676814315,6.54e-11,0.002,0.127,29.1,-0.001
1913.06,1310.15,22.919,0.042,99.99,6.8e-10,0.171,1.528,26.1,1.26
2778.39,3699.98,20.347,0.005,23.8210382763,7.26e-09,1.148,0.366,198.4,-0.57
1254.95,3650.78,27.239,0.185,27.4363837028,1.27e-11,0.02,1.049,5.9,-0.01
2259.8,2074.05,22.423,0.009,24.5615566768,1.07e-09,0.474,0.384,123.9,-0.109
673.31,1239.4,27.545,0.212,27.4870971494,9.59e-12,0.004,0.045,5.1,-0.086
1020.37,1158.05,27.458,0.216,27.31686455,1.04e-11,0.008,-0.658,5.0,0.186
665.5,1333.5,26.969,0.119,27.1312219733,1.63e-11,0.02,-0.584,9.1,0.054
2401.05,1920.04,24.656,0.053,27.2438149468,1.37e-10,0.556,8.396,20.4,0.035
2715.02,560.23,26.016,0.063,24.7088485821,3.92e-11,0.003,-0.322,17.3,-0.011
1334.66,3909.27,27.227,0.166,27.1996099889,1.29e-11,0.017,2.185,6.6,0.063
484.18,3108.28,27.23,0.174,27.2574156727,1.28e-11,0.001,-0.026,6.2,0.017
571.15,452.2,23.349,0.008,26.3964362939,4.57e-10,0.116,0.066,143.3,-0.034
3532.83,1274.66,27.391,0.197,27.3191193845,1.11e-11,0.005,1.24,5.5,0.04
1853.45,1826.85,27.233,0.168,27.3104604557,1.28e-11,0.002,-0.005,6.5,0.058
3690.8,2102.05,21.495,0.005,24.8174151704,2.52e-09,0.25,0.153,240.2,-0.144
3062.06,1472.04,23.675,0.023,26.0617644001,3.39e-10,0.038,-0.027,47.6,-0.009
2422.72,1772.97,26.082,0.065,23.0757734343,3.69e-11,0.015,0.588,16.7,-0.001
1938.4,814.37,26.988,0.127,27.1784289291,1.6e-11,0.014,0.504,8.5,0.077
1474.53,683.76,25.496,0.036,28.1891065977,6.33e-11,0.007,0.074,30.3,0.011
3188.3,128.76,26.54,0.089,26.466851322,2.42e-11,0.001,-0.207,12.1,-0.01
1699.05,3831.49,26.341,0.077,26.4109666569,2.91e-11,0.107,0.547,14.0,-0.089
2256.9,617.06,27.419,0.229,27.5164512744,1.08e-11,0.012,1.058,4.7,0.075
1718.69,2047.5,27.707,0.24,27.9310978718,8.26e-12,0.031,0.208,4.5,-0.102
3089.27,625.31,27.024,0.138,24.1293308119,1.55e-11,0.01,-0.43,7.9,0.009
2350.07,2538.99,23.307,0.008,27.3738017474,4.76e-10,0.307,2.056,140.3,-0.08
1215.78,1927.79,27.418,0.208,27.376180674,1.08e-11,0.03,0.102,5.2,0.048
2867.51,2864.29,24.486,0.016,24.4212288179,1.6e-10,0.002,-0.035,67.1,0.004
2747.01,1116.32,26.101,0.152,27.3204815693,3.63e-11,0.008,-0.341,7.2,-0.049
3962.56,227.09,27.465,0.213,27.5008463762,1.03e-11,0.024,0.744,5.1,-0.041
3566.82,523.93,27.156,0.175,27.2688549773,1.37e-11,0.018,1.815,6.2,0.077
2346.0,394.11,23.446,0.019,26.8534195661,4.19e-10,0.41,1.913,57.3,-0.152
2369.5,3423.0,26.421,0.083,26.3922128586,2.7e-11,0.003,0.042,13.1,-0.006
2364.08,3042.88,27.55,0.251,26.8492705257,9.55e-12,0.041,0.848,4.3,-0.092
3764.99,306.05,23.043,0.047,99.99,6.06e-10,0.452,0.479,23.2,3.254
3954.4,3486.01,22.981,0.006,22.9100863402,6.42e-10,0.001,0.024,184.7,0.004
380.88,3449.48,27.094,0.149,27.1504712484,1.45e-11,0.008,0.278,7.3,-0.04
3276.91,3535.08,26.033,0.066,26.0476091786,3.86e-11,0.009,-0.009,16.5,-0.008
1511.56,299.82,26.897,0.124,28.5458774016,1.74e-11,0.006,0.719,8.8,0.059
169.15,3859.83,27.318,0.196,27.3704964152,1.18e-11,0.092,-0.108,5.5,0.007
1068.62,1667.94,27.207,0.172,27.2755824024,1.31e-11,0.005,1.477,6.3,0.024
3244.96,1747.04,22.66,0.033,27.450077468,8.63e-10,0.238,-0.066,32.8,4.687
2555.15,1260.25,25.572,0.044,25.8419495939,5.91e-11,0.674,0.465,24.9,-0.048
282.98,2758.81,27.005,0.151,26.8676144428,1.58e-11,0.003,-0.135,7.2,-0.015
173.81,1563.99,27.042,0.16,99.99,1.52e-11,0.592,2.003,6.8,-0.006
2339.83,2653.14,27.481,0.24,27.2724945658,1.02e-11,1.635,-2.795,4.5,0.765
1501.34,2899.72,25.002,0.024,25.2183933618,9.98e-11,0.003,0.141,44.9,-0.006
3348.28,1952.25,26.282,0.073,27.9160379158,3.07e-11,0.009,-0.759,14.9,0.032
2148.81,1855.03,27.509,0.243,27.8141854516,9.92e-12,0.123,1.282,4.5,-0.013
2323.0,2866.97,22.555,0.01,25.8688681856,9.51e-10,0.013,0.027,112.3,0.009
3687.02,3035.04,27.313,0.211,27.1815423523,1.19e-11,0.064,0.525,5.2,0.091
1705.09,918.96,26.121,0.192,27.3030718622,3.56e-11,0.019,0.966,5.7,0.019
1514.91,3614.05,23.52,0.02,99.99,3.91e-10,0.396,1.658,54.0,-0.07
226.97,3661.19,20.26,0.002,23.6514830661,7.87e-09,0.337,0.524,459.5,-0.118
3559.68,2615.18,26.515,0.092,26.4930564028,2.48e-11,0.004,1.3,11.8,0.04
86.09,3655.97,23.397,0.064,99.99,4.38e-10,0.181,0.247,17.0,1.19
2441.27,3290.17,27.534,0.232,27.5092229805,9.69e-12,0.005,2.899,4.7,0.082
311.94,4035.04,25.267,0.036,99.99,7.82e-11,0.859,1.954,30.0,0.083
1956.88,1573.05,27.045,0.163,27.4890158913,1.52e-11,0.177,0.073,6.7,-0.072
2829.02,2529.0,23.445,0.067,99.99,4.19e-10,0.511,2.963,16.1,7.225
1463.94,4011.5,23.791,0.093,26.8751742585,3.04e-10,1.42,0.269,11.6,1.139
3450.65,428.14,26.656,0.104,26.5893374133,2.18e-11,0.007,0.582,10.4,0.018
211.58,3215.0,27.605,0.245,27.574415923,9.08e-12,0.029,1.726,4.4,0.026
544.09,3399.28,26.211,0.072,26.2348282369,3.28e-11,0.008,0.492,15.1,0.008
712.15,3583.77,23.605,0.009,25.1402412661,3.61e-10,0.553,4.33,118.5,-0.233
1573.7,1945.83,27.481,0.215,27.3421876842,1.02e-11,0.11,0.099,5.0,-0.049
731.82,2351.79,25.333,0.034,26.6622508008,7.36e-11,0.195,4.328,32.0,-0.088
1447.97,3573.98,25.037,0.075,25.7070107422,9.67e-11,0.618,0.309,14.4,0.032
553.02,1264.36,27.67,0.265,27.4265870984,8.55e-12,0.036,2.402,4.1,0.078
2170.96,3907.07,26.081,0.186,27.3727093379,3.69e-11,0.039,0.334,5.8,-0.068
2204.52,2896.9,27.579,0.231,27.4734733554,9.3e-12,0.146,1.768,4.7,0.114
2614.45,3923.46,27.696,0.233,27.3669562913,8.35e-12,0.403,2.791,4.7,0.07
991.86,4059.37,25.199,0.03,20.2824508101,8.33e-11,0.022,0.496,36.6,0.008
3064.99,3327.06,27.113,0.176,28.9125529606,1.43e-11,0.033,-0.144,6.2,0.021
2937.0,3551.74,26.201,0.072,26.1311698751,3.31e-11,0.004,0.19,15.1,0.025
1797.89,1674.14,22.822,0.011,25.8528898016,7.43e-10,0.486,0.224,95.4,-0.112
1269.19,639.98,26.054,0.166,27.2596514354,3.79e-11,0.065,0.035,6.5,-0.021
2249.18,835.96,26.09,0.067,26.116097948,3.66e-11,0.006,0.821,16.1,-0.001
1271.93,1685.93,25.977,0.168,27.0439844687,4.07e-11,0.028,-0.232,6.5,-0.038
1978.2,3676.31,25.91,0.053,25.9022358948,4.32e-11,0.006,0.277,20.3,-0.002
1215.73,2576.86,27.505,0.226,27.5201091046,9.95e-12,0.019,1.206,4.8,0.008
2028.5,2814.52,25.106,0.025,24.9894483135,9.07e-11,0.043,0.688,43.1,-0.002
2636.7,1114.7,26.445,0.081,26.2253908931,2.64e-11,0.001,0.718,13.4,0.011
3493.8,1557.21,24.649,0.019,26.7414872584,1.38e-10,0.0,0.069,56.1,-0.034
2495.4,1476.8,27.701,0.253,28.5173965438,8.31e-12,0.005,4.616,4.3,-0.023
509.24,2809.36,26.64,0.098,26.4777207646,2.21e-11,0.01,0.431,11.1,0.015
1621.74,2210.8,27.09,0.153,27.2809667658,1.46e-11,0.043,-0.114,7.1,-0.074
626.06,2978.37,26.007,0.06,25.9249802593,3.96e-11,0.003,0.744,18.2,0.038
991.54,3584.19,27.269,0.173,27.3415450209,1.24e-11,0.055,0.388,6.3,0.094
1644.62,2430.98,27.092,0.156,27.0307051485,1.46e-11,0.035,0.207,7.0,-0.018
2023.29,3014.76,26.7,0.104,26.4595274417,2.09e-11,0.023,0.187,10.4,0.068
690.09,2874.12,26.642,0.112,26.8189537099,2.2e-11,0.016,0.265,9.7,0.046
2209.28,1321.7,27.624,0.231,27.5188752825,8.92e-12,0.269,-2.076,4.7,0.02
1882.03,3684.91,26.432,0.254,27.3307952723,2.67e-11,0.003,3.252,4.3,0.156
1333.03,2629.66,27.216,0.173,27.1377802924,1.3e-11,0.007,0.934,6.3,-0.06
1947.64,2627.6,26.235,0.066,26.1248054151,3.21e-11,0.107,-0.012,16.5,0.004
787.0,803.82,23.965,0.03,23.6740526595,2.59e-10,1.025,0.337,36.7,-0.189
1969.24,2900.25,27.592,0.24,28.5651213399,9.19e-12,0.003,0.278,4.5,0.073
277.41,1888.6,23.501,0.008,23.4280380484,3.98e-10,0.0,0.018,132.9,0.004
1298.21,1406.5,24.067,0.012,23.9977801781,2.36e-10,0.001,0.031,90.2,-0.002
2326.86,608.32,27.505,0.224,24.802165035,9.95e-12,0.004,0.284,4.8,-0.105
2038.87,1574.69,27.528,0.227,27.4135912229,9.75e-12,0.006,-0.579,4.8,0.106
2614.4,2036.94,27.31,0.187,27.3036457642,1.19e-11,0.025,-0.006,5.8,0.074
642.06,3333.79,23.36,0.017,24.8463265754,4.53e-10,0.583,0.255,63.8,-0.162
622.77,3414.19,27.239,0.183,26.5487962323,1.27e-11,0.915,0.249,5.9,-0.121
3054.81,2787.61,27.492,0.213,27.3321819698,1.01e-11,0.101,0.109,5.1,0.068
3851.61,264.42,27.296,0.167,27.2081240131,1.21e-11,0.024,-1.297,6.5,-0.008
1491.03,912.92,27.478,0.24,28.8576855632,1.02e-11,0.03,-0.515,4.5,-0.048
2521.85,3091.61,27.659,0.252,27.3705607449,8.64e-12,0.019,0.72,4.3,0.019
2799.7,2205.39,27.167,0.153,27.1774728387,1.36e-11,0.018,0.102,7.1,-0.004
390.0,3906.18,18.259,0.001,24.1711659835,4.97e-08,0.29,0.123,949.9,5.511
1096.2,1150.1,23.385,0.008,23.2993839915,4.43e-10,0.0,0.019,140.1,0.002
4071.83,2036.35,26.083,0.062,27.8897465598,3.69e-11,0.009,1.064,17.4,-0.006
820.95,1803.16,24.438,0.166,99.99,1.68e-10,0.491,-0.017,6.5,3.764
892.95,944.76,26.183,0.177,25.7443511003,3.36e-11,1.326,-0.223,6.1,0.066
2664.3,1039.5,26.031,0.054,25.9045793189,3.87e-11,0.008,0.057,19.9,0.008
3226.78,910.49,27.104,0.146,27.395364258,1.44e-11,0.004,-0.174,7.4,-0.008
942.11,688.28,26.595,0.219,25.8470579282,2.3e-11,0.828,1.249,5.0,0.021
123.01,2099.04,25.061,0.032,99.99,9.45e-11,1.14,4.599,33.9,0.289
2498.65,2225.31,27.62,0.231,27.1777541868,8.96e-12,0.071,2.209,4.7,0.055
3390.78,3378.83,27.088,0.157,26.9145531436,1.46e-11,0.009,-0.168,6.9,-0.008
1315.33,3672.46,27.747,0.249,28.1299615565,7.97e-12,0.104,3.069,4.4,0.104
2159.21,1658.3,23.992,0.012,23.9083247202,2.53e-10,0.0,0.046,93.3,0.0
2584.91,1645.73,27.508,0.228,28.3969761302,9.93e-12,0.029,-0.034,4.8,0.006
518.76,3474.6,25.89,0.051,25.8891685781,4.4e-11,0.002,0.499,21.3,0.021
1075.3,3046.69,27.752,0.256,28.5230069189,7.93e-12,0.065,-0.841,4.2,0.119
519.34,3220.83,27.142,0.156,26.0241994521,1.39e-11,0.034,0.052,6.9,-0.089
3967.21,849.71,24.591,0.018,24.5478074646,1.46e-10,0.002,0.126,60.1,0.003
1547.19,3537.83,21.06,0.014,99.99,3.77e-09,2.806,2.303,79.3,1.98
3802.86,1240.45,27.31,0.182,27.3958418934,1.19e-11,0.017,0.253,6.0,0.012
1073.89,2360.97,27.612,0.272,28.5782882019,9.02e-12,0.019,0.759,4.0,0.14
2929.24,3793.25,26.064,0.062,25.9132178815,3.75e-11,0.009,0.662,17.6,-0.004
1525.07,1541.78,27.146,0.169,27.1505655093,1.39e-11,0.194,-0.832,6.4,0.031
1614.59,2740.28,27.072,0.141,27.3043772258,1.48e-11,0.008,1.195,7.7,-0.068
1819.61,3687.2,27.343,0.188,27.3309965066,1.16e-11,0.089,0.001,5.8,-0.096
2058.8,3939.66,27.182,0.161,27.2112407611,1.34e-11,0.076,1.636,6.7,0.041
417.84,2684.99,22.85,0.039,99.99,7.24e-10,0.0,6.031,27.8,-1.185
3053.83,853.63,27.463,0.21,27.2400106775,1.03e-11,0.041,0.673,5.2,0.003
1860.36,3535.61,27.751,0.251,27.5291897415,7.93e-12,0.269,-0.313,4.3,0.048
739.8,3469.86,27.081,0.159,27.2729277719,1.47e-11,0.006,1.366,6.8,-0.02
1872.73,3539.99,25.623,0.044,25.548870591,5.64e-11,0.031,-0.166,24.7,0.002
1025.92,4004.07,25.155,0.081,99.99,8.67e-11,0.782,0.805,13.4,0.035
3587.49,2893.34,26.563,0.087,26.4398276801,2.37e-11,0.007,-0.081,12.5,0.009
1869.3,3754.21,27.323,0.185,27.2650914451,1.18e-11,0.012,0.632,5.9,-0.061
