x,y,mag,err,inputmag,Count,Crowding,Roundness,SNR,Sharpness
3803.7,1632.61,28.058,0.221,27.6159206845,5.98e-12,0.003,-0.23,4.9,-0.056
1923.64,3205.95,27.755,0.192,27.5767850765,7.91e-12,0.08,0.315,5.7,0.016
1164.84,3556.59,27.79,0.188,27.7266052157,7.66e-12,0.027,1.516,5.8,0.052
495.22,2746.6,25.795,0.032,25.4801474419,4.81e-11,0.001,0.48,34.0,0.017
404.63,2827.25,28.183,0.263,27.5601219535,5.33e-12,0.009,5.009,4.1,0.088
2316.6,3203.47,28.13,0.225,28.2367385095,5.6e-12,0.03,-0.013,4.8,-0.056
2717.01,1258.93,26.125,0.05,25.8803330491,3.55e-11,0.018,0.033,21.8,0.008
3343.08,3720.88,26.527,0.189,27.4252718091,2.45e-11,0.011,1.355,5.7,-0.001
2094.69,2751.24,28.001,0.228,27.5230420287,6.3e-12,0.024,0.637,4.8,0.076
2034.82,1257.23,27.748,0.196,27.5731118818,7.96e-12,0.012,0.031,5.5,-0.032
3698.06,2231.9,27.989,0.257,27.7272652061,6.38e-12,0.039,0.371,4.2,0.054
3242.99,2612.04,27.908,0.25,27.8068096369,6.87e-12,0.081,-0.053,4.3,0.005
2717.12,988.29,27.756,0.193,27.6602055415,7.9e-12,0.017,-0.111,5.6,0.07
3557.61,1991.74,28.082,0.23,27.6534216148,5.85e-12,0.019,0.007,4.7,0.097
699.14,3434.5,27.502,0.142,27.6204232623,9.98e-12,0.006,0.663,7.7,0.035
3840.78,294.69,27.717,0.174,27.626181506,8.19e-12,0.007,0.11,6.2,0.027
3076.36,1010.19,27.831,0.196,27.4580418903,7.37e-12,0.025,1.155,5.5,-0.012
144.86,2397.46,27.688,0.172,27.5687312231,8.41e-12,0.005,0.331,6.3,-0.04
3550.18,1074.23,25.943,0.039,25.6576448997,4.2e-11,0.012,-0.103,27.6,0.009
1300.37,3078.23,26.604,0.065,26.240094512,2.28e-11,0.038,0.07,16.7,0.007
2978.71,1869.18,27.855,0.209,27.7124281561,7.21e-12,0.006,0.562,5.2,0.006
1227.12,3266.39,27.961,0.225,27.9892908445,6.54e-12,0.054,0.222,4.8,0.094
3111.03,4061.51,26.321,0.052,21.9605539068,2.96e-11,0.002,0.678,20.9,-0.016
3622.71,118.79,25.816,0.034,25.558211588,4.72e-11,0.001,0.12,31.9,0.017
1579.71,427.54,27.845,0.181,27.7010534143,7.28e-12,0.01,0.267,6.0,-0.037
1069.01,2443.05,27.672,0.201,27.5314182773,8.53e-12,0.012,0.043,5.4,-0.06
3155.13,2834.16,27.751,0.205,27.6255965649,7.93e-12,0.01,0.175,5.3,-0.025
3591.0,1689.57,27.996,0.234,28.1716167593,6.33e-12,0.049,-0.13,4.6,-0.105
2952.37,2084.48,28.01,0.201,27.764975254,6.25e-12,0.011,0.552,5.4,-0.038
3063.23,2784.79,28.034,0.236,27.903798068,6.11e-12,0.044,0.01,4.6,-0.04
2684.57,1901.11,28.036,0.243,27.6423170956,6.1e-12,0.028,0.366,4.5,0.038
2299.18,2211.86,27.641,0.177,27.3390236113,8.78e-12,0.102,0.464,6.1,-0.001
3656.39,3933.26,27.638,0.157,27.5640153141,8.81e-12,0.108,0.705,6.9,0.024
3968.85,2720.93,27.532,0.171,27.1961492712,9.71e-12,0.011,0.666,6.4,0.02
2776.29,3399.95,27.72,0.186,27.4769411753,8.17e-12,0.008,1.293,5.8,-0.042
2989.12,1980.29,26.222,0.05,25.94740767,3.25e-11,0.013,0.229,21.8,0.012
2226.01,6.74,27.375,0.139,27.4344505778,1.12e-11,0.013,1.659,7.8,0.02
98.27,2465.19,27.433,0.141,27.1807568853,1.06e-11,0.01,1.855,7.7,-0.049
1380.89,2854.1,25.622,0.032,26.6562420288,5.64e-11,0.003,0.242,33.7,-0.009
950.02,3056.39,26.857,0.203,27.4812070155,1.81e-11,0.002,4.488,5.3,0.073
3684.5,3188.83,27.795,0.18,27.7011310805,7.62e-12,0.028,0.295,6.0,-0.007
2570.94,3365.62,27.538,0.156,27.5967366337,9.66e-12,0.094,-0.146,7.0,-0.093
2468.26,3957.09,27.42,0.145,27.2618004604,1.08e-11,0.018,0.245,7.5,-0.041
2881.63,2945.77,27.969,0.212,27.6562495518,6.49e-12,0.054,0.232,5.1,-0.058
606.33,447.22,25.974,0.04,26.7456258394,4.08e-11,0.456,0.032,27.5,-0.02
1536.48,1153.23,26.317,0.049,26.0516628576,2.97e-11,0.011,0.143,22.0,-0.01
977.03,1753.2,27.988,0.257,26.1646380277,6.38e-12,0.066,1.21,4.2,0.07
2947.98,2153.88,27.517,0.169,27.5687612708,9.84e-12,0.019,-0.204,6.4,-0.034
1650.74,3969.09,26.616,0.073,23.0640926546,2.26e-11,0.007,-0.112,15.0,-0.002
353.49,3772.76,27.722,0.162,27.4562066469,8.15e-12,0.013,-0.025,6.7,-0.036
263.21,3298.12,27.94,0.237,28.0003380909,6.67e-12,0.013,0.215,4.6,0.008
2213.25,3712.58,28.264,0.267,27.6826242965,4.95e-12,0.029,-0.793,4.1,0.004
702.23,3704.41,27.769,0.177,27.5541658303,7.81e-12,0.019,2.63,6.1,0.086
3890.06,2577.09,27.277,0.138,27.1664128185,1.23e-11,0.039,0.56,7.8,-0.038
979.22,820.9,27.751,0.194,27.2219632823,7.94e-12,0.071,0.267,5.6,-0.026
2800.1,1243.78,27.674,0.181,27.6903218686,8.52e-12,0.015,0.819,6.0,0.055
1591.91,3526.97,24.14,0.026,27.475219032,2.21e-10,0.68,3.197,42.6,0.018
3630.97,3961.75,27.38,0.141,27.3695029967,1.12e-11,0.003,0.087,7.7,0.037
814.78,3862.3,26.146,0.045,25.8623687484,3.48e-11,0.002,-0.11,23.9,0.008
479.79,3356.0,27.605,0.181,27.6413143287,9.08e-12,0.023,2.149,6.0,0.077
1417.64,3898.5,27.598,0.141,27.5656367953,9.14e-12,0.002,0.345,7.7,-0.029
1181.93,3803.91,26.544,0.071,26.3552518727,2.41e-11,0.011,-0.089,15.2,0.02
901.63,1675.93,27.687,0.179,27.6363580194,8.42e-12,0.047,0.889,6.1,-0.038
237.23,2889.49,25.873,0.033,25.5876684076,4.48e-11,0.007,-0.055,32.4,0.006
3376.1,3683.03,24.953,0.049,28.3346848145,1.04e-10,0.011,-0.111,22.3,0.056
1743.64,534.3,27.374,0.123,27.4170658348,1.12e-11,0.005,0.092,8.8,0.016
2308.02,540.11,24.149,0.025,99.99,2.19e-10,0.549,4.682,43.2,0.026
2025.9,2806.47,28.123,0.259,27.6531191474,5.64e-12,0.062,0.281,4.2,0.034
2737.09,432.59,27.744,0.182,27.6152603479,7.99e-12,0.018,-0.284,6.0,0.048
2048.91,3085.21,25.796,0.036,25.5018195521,4.8e-11,0.008,0.359,29.7,0.008
3648.5,3408.13,27.993,0.226,27.6065958946,6.35e-12,0.008,1.295,4.8,-0.147
1857.05,3494.41,27.841,0.205,99.99,7.31e-12,0.223,2.156,5.3,0.115
575.22,2762.51,27.551,0.141,27.5272525623,9.54e-12,0.009,-0.256,7.7,-0.027
2656.7,3941.45,27.717,0.162,27.2561264579,8.19e-12,0.07,1.408,6.7,-0.011
2713.29,2808.24,27.736,0.18,27.7710329264,8.04e-12,0.006,0.185,6.0,0.128
1617.96,3806.15,27.731,0.208,27.4693344759,8.08e-12,0.012,0.238,5.2,0.017
1197.78,1933.67,26.916,0.085,27.2240828449,1.71e-11,0.003,0.829,12.8,0.015
300.72,1352.68,27.834,0.186,27.7228803822,7.35e-12,0.012,0.266,5.8,-0.039
2369.21,2970.27,27.668,0.172,27.582785428,8.57e-12,0.016,0.134,6.3,-0.069
3758.71,1460.91,27.899,0.22,27.7136330434,6.93e-12,0.008,0.02,4.9,0.037
3481.89,508.04,27.595,0.186,27.5288233237,9.16e-12,0.023,0.353,5.8,0.034
2342.44,3765.3,27.736,0.165,27.5584122955,8.05e-12,0.051,0.301,6.6,-0.046
876.37,268.0,26.705,0.075,26.4721212598,2.08e-11,0.006,0.045,14.5,0.024
2811.92,3301.29,25.926,0.039,25.6971193659,4.26e-11,0.003,0.022,27.6,-0.005
2453.25,2872.28,27.574,0.154,27.5337597905,9.34e-12,0.005,0.035,7.1,-0.066
4092.15,3793.88,25.046,0.021,26.6424267235,9.58e-11,0.598,0.133,52.2,0.005
1417.5,957.18,25.799,0.033,25.5343100431,4.79e-11,0.001,-0.001,33.1,-0.004
176.74,2644.24,27.685,0.177,26.6819030854,8.44e-12,0.188,0.736,6.1,0.053
2962.55,2845.7,28.29,0.264,28.7479376002,4.83e-12,0.069,-0.088,4.1,-0.031
3082.35,2662.64,27.414,0.121,27.473981582,1.08e-11,0.008,0.205,9.0,-0.063
3411.29,234.58,28.165,0.238,27.7161499966,5.42e-12,0.032,4.84,4.6,0.1
1082.2,238.72,27.824,0.193,27.5356943129,7.42e-12,0.023,-0.005,5.6,0.005
592.22,66.54,25.126,0.02,26.5335088793,8.91e-11,0.479,0.049,54.6,-0.017
2660.64,3725.63,27.499,0.133,27.5328665005,1e-11,0.003,1.041,8.2,0.064
590.0,3374.89,27.37,0.148,27.508114643,1.13e-11,0.027,0.829,7.3,-0.079
2619.81,1825.29,28.106,0.26,27.7319578795,5.72e-12,0.26,2.831,4.2,0.204
1722.84,776.24,27.317,0.133,27.2156246146,1.18e-11,0.018,0.14,8.2,-0.044
684.56,1991.41,27.592,0.14,27.6139952695,9.19e-12,0.011,-0.054,7.7,-0.007
1962.94,1567.51,28.101,0.253,27.7285616679,5.75e-12,0.083,1.494,4.3,0.015
3603.2,1271.21,27.484,0.152,27.448965823,1.02e-11,0.004,0.156,7.1,0.01
1035.31,3177.4,27.383,0.12,27.491024705,1.11e-11,0.018,-0.0,9.0,0.009
756.44,3389.24,27.598,0.152,27.6941755945,9.14e-12,0.017,0.411,7.1,-0.058
3542.9,3199.87,27.906,0.237,28.0352509015,6.88e-12,0.004,0.392,4.6,0.046
1516.65,2826.02,25.622,0.031,26.0123273425,5.64e-11,0.434,0.669,34.9,-0.008
2788.86,725.94,27.744,0.208,27.5740633872,7.98e-12,0.008,2.651,5.2,0.004
2386.33,158.32,27.696,0.162,27.610462642,8.35e-12,0.011,2.414,6.7,0.021
1417.91,3262.7,27.916,0.221,27.6755081033,6.82e-12,0.043,0.502,4.9,-0.019
1643.21,2351.58,25.99,0.037,26.8275981471,4.02e-11,0.009,0.273,29.0,0.01
354.21,3531.4,26.851,0.079,26.5651531792,1.82e-11,0.002,0.239,13.7,0.024
3545.83,1362.57,27.708,0.173,27.5442266362,8.26e-12,0.004,0.679,6.3,-0.057
1063.86,3171.98,26.259,0.056,25.9930826166,3.14e-11,0.022,0.12,19.5,-0.0
178.33,3971.32,27.821,0.182,27.5328665005,7.44e-12,0.001,0.144,6.0,0.019
1425.56,2905.81,27.642,0.159,27.5790297461,8.77e-12,0.126,0.153,6.8,0.033
1261.43,3373.77,27.951,0.205,27.6750791524,6.6e-12,0.071,3.947,5.3,0.061
976.15,2117.2,26.614,0.072,26.3791787785,2.26e-11,0.013,0.323,15.1,0.048
1696.49,2154.43,26.095,0.038,25.8261123946,3.65e-11,0.004,0.22,28.4,0.021
2306.56,246.98,27.889,0.213,27.9583429861,6.99e-12,0.006,-0.944,5.1,-0.011
4012.86,3742.87,26.293,0.142,26.6759504726,3.04e-11,0.083,0.484,7.7,0.05
3782.94,811.06,27.418,0.16,27.2846262174,1.08e-11,0.034,0.209,6.8,0.022
833.9,460.86,26.318,0.057,26.1663961568,2.97e-11,0.001,0.476,19.0,-0.003
926.26,2668.46,27.639,0.151,27.4830782588,8.8e-12,0.03,2.347,7.2,-0.014
3345.84,2278.22,27.921,0.232,27.5288217991,6.79e-12,0.01,-0.121,4.7,-0.096
1649.01,3051.61,26.015,0.041,25.7565777394,3.93e-11,0.05,0.204,26.5,0.012
1579.43,2768.34,28.296,0.27,99.99,4.8e-12,0.085,4.74,4.0,0.002
1087.1,238.83,26.925,0.253,26.5470145419,1.7e-11,0.031,1.146,4.3,-0.016
1234.88,3676.55,27.84,0.198,27.7708987279,7.31e-12,0.01,0.798,5.5,0.021
203.56,2707.08,27.691,0.179,27.5603220198,8.39e-12,0.031,0.542,6.1,-0.002
1052.1,3784.54,27.839,0.196,27.7796398408,7.32e-12,0.011,0.189,5.5,0.118
3532.36,675.86,27.844,0.197,27.4687910514,7.28e-12,0.103,0.327,5.5,0.083
66.23,3902.3,28.089,0.245,28.0754785379,5.81e-12,0.006,-0.236,4.4,-0.017
1791.09,3166.8,26.464,0.062,26.1726090715,2.6e-11,0.002,0.237,17.4,-0.015
2713.9,914.24,26.975,0.101,26.9251364886,1.62e-11,0.056,0.625,10.8,-0.14
1004.25,1736.58,27.713,0.163,27.6022665059,8.22e-12,0.028,0.288,6.6,-0.011
3591.57,3118.07,26.588,0.068,27.291592227,2.32e-11,0.231,-0.157,16.0,-0.011
3375.86,1434.43,28.136,0.262,27.5791119656,5.57e-12,0.006,-2.05,4.2,0.013
2563.05,1955.39,25.086,0.02,26.261968921,9.24e-11,0.495,9.629,54.2,0.049
3694.03,1892.29,27.607,0.173,27.6025095224,9.06e-12,0.044,1.916,6.3,-0.081
3474.71,1839.2,27.713,0.182,27.8118610373,8.22e-12,0.011,0.76,6.0,0.012
2174.7,1920.76,27.718,0.173,27.5469337126,8.18e-12,0.001,2.379,6.3,-0.073
631.37,2141.21,26.625,0.067,22.2329437844,2.24e-11,0.004,0.819,16.3,-0.005
2902.79,2337.05,27.61,0.182,27.5644570825,9.04e-12,0.065,-0.247,6.0,-0.044
3221.32,3621.75,27.054,0.092,27.4807429882,1.51e-11,0.015,0.245,11.8,-0.016
2390.5,1276.93,26.249,0.048,25.9999845669,3.17e-11,0.001,0.013,22.4,-0.002
1811.15,1455.88,23.95,0.021,26.0685756509,2.63e-10,0.727,0.186,52.6,-0.056
1635.25,1018.25,27.573,0.157,27.5762204501,9.35e-12,0.029,0.098,6.9,-0.03
2409.78,427.11,26.915,0.096,26.6279446532,1.71e-11,0.092,0.281,11.3,0.064
1530.2,3759.47,27.263,0.112,26.9555374433,1.24e-11,0.006,-0.728,9.7,-0.019
1232.02,1623.68,24.222,0.023,26.4064121707,2.05e-10,0.586,0.072,46.7,-0.026
506.99,1407.69,26.439,0.059,26.0736209283,2.66e-11,0.003,0.211,18.3,-0.009
1917.31,3413.78,28.194,0.262,27.768314109,5.28e-12,0.189,3.694,4.1,0.037
2596.51,2337.76,27.827,0.179,27.6306756681,7.4e-12,0.091,3.234,6.1,0.048
2878.21,2726.73,28.171,0.262,28.0339783552,5.39e-12,0.186,1.261,4.1,0.129
1954.06,2802.95,27.839,0.229,27.5757412646,7.32e-12,0.013,0.332,4.7,-0.129
2537.09,3075.78,25.893,0.038,25.6446472554,4.39e-11,0.006,-0.135,28.5,0.014
1331.57,3021.21,27.947,0.214,27.6738951818,6.62e-12,0.019,3.925,5.1,0.036
2116.27,3927.17,28.069,0.253,27.9795970171,5.92e-12,0.013,4.157,4.3,0.083
3200.67,1329.95,26.738,0.186,27.6570286285,2.02e-11,0.023,0.348,5.8,-0.034
3597.5,1358.85,28.028,0.226,27.7931115057,6.15e-12,0.041,0.432,4.8,0.095
2856.93,1300.66,27.889,0.214,27.4398782141,6.99e-12,0.014,0.025,5.1,-0.088
3007.25,2838.59,28.113,0.234,27.3502918505,5.68e-12,0.016,3.833,4.6,0.054
3816.17,1182.7,28.066,0.238,27.7077018017,5.94e-12,0.038,1.972,4.6,0.071
2128.5,3334.92,25.934,0.037,25.7149679448,4.23e-11,0.04,0.854,29.3,-0.037
1778.81,949.47,27.781,0.182,27.7255520692,7.72e-12,0.003,3.038,6.0,0.065
342.04,2689.79,27.398,0.145,27.2041334292,1.1e-11,0.015,0.021,7.5,-0.046
3032.11,937.69,27.814,0.195,27.6749431788,7.49e-12,0.031,0.05,5.6,-0.074
2095.89,3348.73,27.944,0.23,28.6021348242,6.64e-12,0.037,3.795,4.7,0.04
3847.11,1504.58,26.458,0.058,26.1580808502,2.61e-11,0.009,0.588,18.7,-0.025
400.3,2851.54,27.806,0.17,27.9444601236,7.54e-12,0.017,0.14,6.4,-0.06
717.46,3304.44,27.509,0.127,27.5417700005,9.92e-12,0.006,0.236,8.5,0.01
477.73,2322.88,27.559,0.163,27.3074032376,9.47e-12,0.008,-0.245,6.7,-0.069
2831.93,3315.58,26.118,0.044,25.9269146959,3.57e-11,0.002,0.141,24.5,-0.025
3375.31,2220.56,27.994,0.201,27.9503721151,6.35e-12,0.037,2.269,5.4,0.015
901.83,2224.8,27.767,0.198,27.6159520604,7.82e-12,0.028,0.028,5.5,-0.02
1953.81,3904.74,27.434,0.141,27.5822497109,1.06e-11,0.012,-0.023,7.7,-0.091
1117.45,3459.61,28.018,0.201,28.2582154802,6.21e-12,0.025,2.316,5.4,-0.079
1618.63,2225.51,28.108,0.221,99.99,5.71e-12,0.01,0.077,4.9,0.038
2664.12,3908.64,27.871,0.203,27.4348589533,7.11e-12,0.031,1.885,5.3,0.086
1668.37,2309.14,28.166,0.272,25.9645226816,5.42e-12,0.118,2.459,4.0,0.064
511.23,2951.74,27.723,0.173,27.5411576687,8.14e-12,0.012,2.358,6.3,-0.007
3875.67,1277.14,27.538,0.158,27.6365582634,9.65e-12,0.028,-1.784,6.9,0.015
3722.3,2517.14,27.781,0.194,27.5744369091,7.72e-12,0.003,-0.124,5.6,-0.149
1775.02,2521.72,28.034,0.248,28.7194653775,6.11e-12,0.014,-0.463,4.4,-0.021
2933.9,2328.19,26.447,0.064,26.1762852949,2.64e-11,0.008,0.369,16.9,0.013
2434.95,2705.18,25.757,0.037,26.9546156416,4.98e-11,0.518,0.677,29.7,-0.021
3123.08,2781.3,26.337,0.055,26.1545683159,2.92e-11,0.001,0.145,19.7,-0.026
1139.0,1391.44,27.951,0.226,27.7215033278,6.6e-12,0.04,-0.769,4.8,0.028
314.51,26.89,28.253,0.283,99.99,5e-12,0.074,4.131,3.8,0.141
3398.53,3799.22,28.284,0.285,28.3995902643,4.86e-12,0.126,2.545,3.8,0.101
2267.76,348.64,27.904,0.202,27.6785425992,6.89e-12,0.023,1.814,5.4,0.054
1022.88,3707.39,25.916,0.038,25.71526246,4.3e-11,0.051,0.662,28.8,0.009
217.68,2956.51,27.0,0.084,26.7963174655,1.58e-11,0.0,1.706,12.9,0.022
3765.1,1976.38,27.217,0.116,26.7737445621,1.3e-11,0.001,0.478,9.4,0.027
3269.88,2883.23,27.597,0.175,27.5991569256,9.14e-12,0.021,-0.367,6.2,-0.054
2975.76,3173.28,27.774,0.188,27.4131726993,7.77e-12,0.016,0.133,5.8,-0.098
254.73,877.4,26.097,0.041,25.8594686566,3.64e-11,0.002,0.056,26.4,0.001
1298.28,1676.13,27.237,0.121,27.260466811,1.27e-11,0.012,-0.169,9.0,-0.04
3392.94,667.0,27.666,0.199,27.7673498921,8.59e-12,0.015,-0.271,5.4,-0.039
2216.66,2471.06,27.5,0.155,27.5654601906,1e-11,0.045,0.707,7.0,-0.029
3867.58,983.19,26.275,0.05,26.0773293702,3.09e-11,0.001,0.492,21.8,0.016
2564.68,175.28,26.044,0.04,25.7986266064,3.82e-11,0.003,-0.287,27.1,0.008
682.22,3733.71,28.081,0.237,27.5887666143,5.86e-12,0.061,1.07,4.6,-0.026
1964.21,1620.87,26.468,0.062,26.1012956731,2.59e-11,0.037,-0.163,17.6,-0.035
834.76,11.05,27.949,0.243,27.729807429,6.61e-12,0.01,1.016,4.5,0.031
1897.15,1972.73,27.338,0.127,27.3555347445,1.16e-11,0.003,0.137,8.5,-0.056
3544.1,2543.64,26.672,0.07,26.4759318431,2.14e-11,0.013,0.397,15.4,-0.039
347.49,3255.76,28.141,0.236,99.99,5.54e-12,0.023,-0.167,4.6,-0.133
3109.52,2719.53,32.08,0.249,27.8924547413,1.47e-13,0.009,-0.482,4.4,0.023
1533.06,2288.89,27.964,0.252,99.99,6.52e-12,0.023,2.535,4.3,0.105
3743.84,2256.64,27.594,0.159,27.6039581428,9.17e-12,0.027,1.826,6.8,0.094
983.93,3488.14,27.81,0.223,27.70842774,7.52e-12,0.157,5.396,4.9,-0.081
2633.49,1440.78,28.002,0.212,27.6441762577,6.3e-12,0.002,3.447,5.1,0.055
204.21,951.9,28.057,0.258,99.99,5.98e-12,0.031,1.974,4.2,0.066
421.03,1727.9,27.64,0.189,24.9730288026,8.79e-12,0.002,0.865,5.7,-0.043
1840.42,2343.01,27.776,0.193,27.6472785203,7.75e-12,0.012,0.099,5.6,-0.029
1264.71,1435.77,27.302,0.12,27.2459020961,1.2e-11,0.033,1.829,9.0,0.026
835.35,2479.77,26.98,0.087,26.8031245149,1.61e-11,0.011,1.011,12.5,0.001
3144.08,3291.02,27.545,0.176,27.5108324473,9.6e-12,0.018,0.136,6.2,-0.078
72.21,3878.46,28.037,0.224,27.5912968064,6.1e-12,0.014,-1.127,4.8,0.039
2164.77,2854.05,27.057,0.109,25.658316247,1.5e-11,0.02,1.043,9.9,0.008
1784.21,2899.73,27.991,0.222,27.7085158198,6.36e-12,0.139,0.931,4.9,-0.089
647.61,2807.29,26.241,0.046,26.0371246211,3.19e-11,0.021,0.144,23.5,-0.002
1453.08,3734.35,27.403,0.139,26.9948387018,1.09e-11,0.005,0.833,7.8,0.002
2335.73,2997.5,28.063,0.222,27.7961665705,5.95e-12,0.146,1.01,4.9,0.096
551.87,1098.02,26.52,0.191,99.99,2.47e-11,0.073,0.134,5.7,-0.166
1171.4,3422.18,27.74,0.181,27.6519451042,8.01e-12,0.01,0.077,6.0,0.045
1627.1,267.95,27.727,0.204,27.6166342972,8.11e-12,0.003,1.404,5.3,-0.013
229.88,512.99,27.791,0.22,99.99,7.65e-12,0.003,0.66,4.9,0.123
3227.17,3765.38,27.847,0.199,27.6378658007,7.26e-12,0.034,1.773,5.5,0.068
1781.99,3509.78,27.975,0.245,27.8203881321,6.45e-12,0.013,0.581,4.4,0.011
1304.3,1691.49,28.185,0.172,27.5017180026,5.32e-12,0.001,-0.154,6.3,-0.015
3057.39,2510.13,27.894,0.211,27.7058657539,6.96e-12,0.002,-0.237,5.1,-0.025
1059.17,1811.24,27.646,0.176,27.5932787728,8.74e-12,0.167,3.317,6.2,-0.05
1585.92,3800.86,26.646,0.207,27.4990821254,2.2e-11,0.018,1.869,5.2,0.02
2171.43,3012.06,28.197,0.283,99.99,5.26e-12,0.059,3.486,3.8,0.109
2404.67,1012.5,28.153,0.232,27.6906206829,5.48e-12,0.003,-0.471,4.7,-0.023
522.07,3260.73,28.02,0.244,99.99,6.19e-12,0.022,0.111,4.4,-0.038
1385.1,1829.6,26.785,0.077,26.7070076986,1.93e-11,0.002,0.91,14.0,-0.015
459.04,1723.0,27.887,0.243,27.7077018017,7e-12,0.013,0.637,4.5,-0.01
383.49,3423.45,27.827,0.167,27.7243859349,7.4e-12,0.01,4.08,6.5,0.001
1383.32,3624.98,26.212,0.049,26.0153032775,3.27e-11,0.002,0.223,22.2,0.029
145.72,3452.15,27.006,0.099,27.0614566292,1.58e-11,0.02,0.799,10.9,-0.016
2330.94,2969.43,27.922,0.221,27.6067776485,6.78e-12,0.031,0.895,4.9,-0.046
155.82,3707.98,26.177,0.135,26.9877435497,3.38e-11,0.036,1.5,8.1,0.1
3395.74,1205.39,25.824,0.033,24.1503302532,4.68e-11,0.026,0.482,32.9,0.001
35.25,3084.78,27.928,0.212,27.4650917089,6.74e-12,0.183,3.582,5.1,0.016
1627.81,2404.28,27.781,0.195,28.0817966359,7.72e-12,0.058,0.27,5.6,-0.045
1551.38,2917.41,27.974,0.2,27.5172006972,6.46e-12,0.021,0.244,5.4,0.051
2236.24,1696.01,27.84,0.216,27.491902793,7.31e-12,0.053,0.026,5.0,-0.028
155.37,3149.64,28.012,0.205,27.559947808,6.24e-12,0.007,0.177,5.3,-0.023
2273.84,3196.01,27.432,0.158,27.5968404823,1.06e-11,0.004,0.254,6.9,-0.029
2157.63,2829.86,26.561,0.064,26.4712424691,2.37e-11,0.007,0.082,17.0,-0.027
2775.51,1670.88,28.076,0.24,27.6329729019,5.88e-12,0.015,2.123,4.5,0.046
3349.97,2043.41,27.381,0.137,27.2015393352,1.12e-11,0.085,0.058,7.9,-0.025
1531.05,1628.9,27.516,0.169,27.5687992269,9.85e-12,0.011,-0.598,6.4,-0.028
3871.91,1667.2,26.534,0.069,26.2152933714,2.43e-11,0.006,0.069,15.7,0.011
3675.03,2558.85,27.563,0.173,27.6348229153,9.43e-12,0.019,-0.513,6.3,-0.071
2092.78,1332.93,27.298,0.134,27.2920688895,1.2e-11,0.022,2.489,8.1,0.052
717.93,2365.03,23.619,0.056,27.5742858954,3.57e-10,0.2,0.438,19.4,1.231
849.86,604.29,27.003,0.099,26.2540904967,1.58e-11,0.225,0.794,10.9,0.002
2494.22,2573.81,27.828,0.2,27.5770782559,7.39e-12,0.004,0.326,5.4,-0.087
3346.5,2588.52,26.326,0.045,26.0636130978,2.95e-11,0.024,0.006,24.2,-0.016
2680.66,839.5,27.781,0.166,27.5688166239,7.72e-12,0.011,1.447,6.5,-0.021
1244.88,2188.91,25.74,0.035,25.5048453993,5.06e-11,0.008,0.29,30.9,0.007
1933.52,2237.97,26.364,0.054,27.5914017531,2.85e-11,0.001,0.297,19.9,0.004
2828.43,3339.7,27.706,0.155,27.5719994033,8.27e-12,0.085,-0.296,7.0,-0.051
191.79,3556.81,25.863,0.037,25.5992466583,4.51e-11,0.01,0.517,29.5,-0.012
1814.44,2234.99,26.403,0.057,26.2230130289,2.75e-11,0.138,-0.148,19.0,0.002
3782.8,1799.69,28.045,0.237,27.9308012959,6.06e-12,0.04,0.13,4.6,-0.024
3826.91,1639.39,26.223,0.049,21.676809937,3.24e-11,0.003,0.039,22.0,0.004
2910.48,850.57,28.344,0.267,28.0747389634,4.59e-12,0.004,-0.083,4.1,0.012
952.07,3117.08,26.393,0.063,26.2132045318,2.77e-11,0.008,0.346,17.3,-0.03
2795.83,2663.1,27.697,0.199,27.6162650434,8.34e-12,0.172,-0.152,5.5,-0.052
1157.98,2618.55,27.893,0.212,27.7125499382,6.96e-12,0.015,0.407,5.1,0.024
2676.78,3593.17,25.359,0.025,26.4078383795,7.18e-11,0.352,0.257,42.8,-0.017
3532.64,3899.49,27.54,0.134,27.6611750531,9.64e-12,0.002,1.28,8.1,0.008
1246.38,3200.44,28.176,0.236,27.6013568977,5.37e-12,0.024,3.23,4.6,0.067
3958.69,2176.03,27.792,0.204,27.5025667892,7.64e-12,0.006,1.574,5.3,0.134
2678.69,2178.69,27.286,0.113,27.0173708234,1.22e-11,0.033,1.827,9.6,0.028
2204.59,3872.19,27.759,0.184,27.5023234673,7.88e-12,0.025,1.786,5.9,0.044
530.84,1440.28,27.565,0.162,27.3066387173,9.42e-12,0.057,0.522,6.7,0.092
3595.29,2371.0,27.462,0.149,27.5162861919,1.04e-11,0.037,0.645,7.3,-0.063
2528.02,1897.35,28.154,0.28,27.7689694276,5.47e-12,0.072,0.983,3.9,0.119
1538.56,3194.72,26.667,0.064,26.4632137712,2.15e-11,0.006,0.056,17.0,-0.021
2901.2,2869.74,28.008,0.228,27.8479025462,6.26e-12,0.023,-0.189,4.8,-0.109
220.38,3188.61,28.226,0.247,27.7771770675,5.12e-12,0.023,2.083,4.4,0.135
3262.21,3336.01,27.934,0.239,27.6025731397,6.71e-12,0.026,-0.224,4.6,0.106
3301.49,3905.77,27.596,0.145,27.7291944467,9.15e-12,0.033,-0.193,7.5,-0.052
2836.94,2505.0,27.803,0.226,27.6979441714,7.56e-12,0.002,3.634,4.8,-0.023
2775.99,439.81,28.07,0.271,99.99,5.91e-12,0.011,-0.509,4.0,0.11
1227.0,3968.58,25.828,0.035,25.5434638945,4.66e-11,0.003,0.107,31.2,-0.002
