         id               ra              dec      mag      type         n               re              phi            ratio     notes 
      13059       53.1874038      -27.7935883  25.5239    sersic     1.181            2.028           69.330           0.5999   comment 
      13060       53.1474119      -27.7937590  26.6499    sersic     0.514            2.819          -39.700           0.1551   comment 
      13061       53.0947575      -27.7936580  24.1542    sersic     0.529            3.711           83.505           0.3458   comment 
      13062       53.1925550      -27.7930137  27.1882    sersic     1.234            1.504           12.187           0.1249   comment 
      13063       53.1793580      -27.7932834   26.822    sersic     6.489            0.969          -78.958           0.6556   comment 
      13065       53.1438500      -27.7930165  33.4449    sersic     2.184            0.164           28.405           0.1168   comment 
      13066       53.1650674      -27.7936590  25.2511    sersic     0.756            1.337          -27.218           0.4029   comment 
      13068       53.1747363      -27.7932636  28.2703    sersic     0.714            1.897          -63.138           0.6848   comment 
      13069       53.1692820      -27.7944111  25.2468    sersic     1.533            2.643           -9.983           0.5756   comment 
      13071       53.1502263      -27.7930735  30.1405    sersic     3.182            0.415           33.166           0.9408   comment 
      13072       53.1028758      -27.7932559  25.5726    sersic     1.296            4.829          -87.684           0.6615   comment 
      13073       53.1525720      -27.7938433  25.1414    sersic     2.266            0.937           28.426           0.5304   comment 
      13074       53.1509489      -27.7934831  27.7791    sersic     2.191            1.121           26.557           0.6704   comment 
      13076       53.1755799      -27.7930777  28.0398    sersic     1.758            0.926           41.809           0.3288   comment 
      13077       53.1584213      -27.7929361  27.1512    sersic     2.040            0.744           65.192           0.0421   comment 
      13078       53.1308307      -27.7929394  27.1677    sersic     2.993            8.215          -32.627           0.2525   comment 
      13079       53.1741038      -27.7929033  31.1332    sersic     2.090            1.561           88.328           0.0411   comment 
      13081       53.1635883      -27.7935311  25.0207    sersic     1.379            1.554          -85.366           0.4516   comment 
      13082       53.1465116      -27.7928953  29.7901    sersic     4.974            0.517          -19.640           0.0423   comment 
      13083       53.1313179      -27.7929457  26.3219    sersic     1.114            0.905           49.791           0.0365   comment 
      13086       53.1662118      -27.7939304  24.4382    sersic     1.115            3.647          -20.106           0.8154   comment 
      13087       53.1336100      -27.7928572  27.7885    sersic     0.561            4.084          -47.420           0.0175   comment 
      13089       53.0825240      -27.7929493  27.1868    sersic     0.516            1.420           19.410           0.6607   comment 
      13090       53.1501427      -27.7938563  25.4733    sersic     0.509            0.164           29.304           0.0500   comment 
      13091       53.1176080      -27.7928526  26.8917    sersic     2.728            1.425           65.871           0.2182   comment 
      13092       53.0927348      -27.7928259  26.6084    sersic     2.133            7.042          -86.018           0.1940   comment 
      13093       53.0668333      -27.7934858  25.5883    sersic     1.053            2.800           -1.929           0.3755   comment 
      13094       53.0699101      -27.7930757  25.9076    sersic     0.684            1.748           40.134           0.3389   comment 
      13096       53.1300615      -27.7930053  26.2948    sersic     0.384            1.803          -11.052           0.4675   comment 
      13097       53.1567346      -27.7955770  23.2668    sersic     1.503            4.659          -43.798           0.5479   comment 
      13098       53.1726522      -27.7927854  28.9745    sersic     4.293            1.276          -62.237           0.1808   comment 
      13099       53.1117024      -27.7927742  27.3834    sersic     0.626            0.780           56.089           0.4255   comment 
      13100       53.1040857      -27.7928738   27.232    sersic     1.470            1.410           19.801           0.4684   comment 
      13101       53.0807851      -27.7928713  27.1712    sersic     0.872            5.661          -72.626           0.3827   comment 
      13102       53.1706144      -27.7928893  27.5747    sersic     1.056           61.742          -34.502           0.0003   comment 
      13104       53.1443457      -27.7930603  26.6351    sersic     3.859            0.528           45.794           0.9959   comment 
      13105       53.1586218      -27.7928540  27.6713    sersic     1.857            0.191          -47.000           0.0339   comment 
      13106       53.1727098      -27.7932602  26.4977    sersic     0.976            0.891          -24.953           0.4632   comment 
      13107       53.1133348      -27.7927436  28.8485    sersic     6.337            8.458           -6.628           0.3098   comment 
      13108       53.1168230      -27.7927230  27.6186    sersic     2.138            3.238          -47.044           0.4933   comment 
      13110       53.1298261      -27.7927240    28.31    sersic     0.318            1.080          -10.231           0.7380   comment 
      13112       53.1758473      -27.7935834  25.6035    sersic     0.845            1.395           55.679           0.5569   comment 
      13113       53.0578887      -27.7927483  26.5198    sersic     3.723            1.602          -18.300           0.3806   comment 
      13114       53.1873476      -27.7928674  26.5587    sersic     2.665            7.560           72.337           0.7648   comment 
      13116       53.1498604      -27.7927485   27.349    sersic     5.045            0.165           38.669           0.0506   comment 
      13117       53.1864484      -27.7927978  26.4631    sersic     2.893            1.209          -66.430           0.4717   comment 
      13118       53.0837544      -27.7926734  27.5109    sersic     1.014            0.529          -10.482           0.8781   comment 
      13120       53.1645341      -27.7929568  26.0079    sersic     1.302            2.332          -83.908           0.2766   comment 
      13121       53.1069896      -27.7928889  25.6484    sersic     1.544            1.567          -33.655           0.3473   comment 
      13122       53.1014518      -27.7926702  26.3922    sersic     1.666            0.666            1.375           0.5605   comment 
      13123       53.0849440      -27.7931121  24.8165    sersic     2.057            3.199           61.161           0.6324   comment 
      13124       53.1515118      -27.7927736  27.9235    sersic     0.409            2.032           45.118           0.0248   comment 
      13125       53.1884579      -27.7936849  23.0824    sersic     0.294           13.972           46.386           0.3586   comment 
      13126       53.1280848      -27.7926234   25.951    sersic     4.383            0.165          -33.848           0.1581   comment 
      13127       53.1873693      -27.7926919  26.3153    sersic     0.604            1.961          -79.540           0.5318   comment 
      13128       53.1469601      -27.7926283  29.3141    sersic     2.319            0.616           53.470           0.0007   comment 
      13134       53.1272607      -27.7925839  28.4031    sersic     0.355            1.951          -12.378           0.7436   comment 
      13135       53.0834485      -27.7927067  26.6084    sersic     4.100            1.740           26.301           0.0926   comment 
      13137       53.1215950      -27.7928059  26.7962    sersic     0.553            3.702          -82.069           0.3441   comment 
      13139       53.1223521      -27.7925622  27.2799    sersic     0.304            2.229          -63.724           0.2951   comment 
      13140       53.0989493      -27.7927296  26.0473    sersic     1.139            1.443          -42.806           0.7989   comment 
      13142       53.1673186      -27.7931679  27.4074    sersic     1.353            2.161           47.395           0.1462   comment 
      13143       53.1385233      -27.7927436  26.3702    sersic     3.858            6.217           70.451           0.5054   comment 
      13145       53.0614260      -27.7925938  26.0324    sersic     0.638            1.318          -26.702           0.7238   comment 
      13147       53.0722339      -27.7924902  28.3175    sersic     1.992            0.964            8.579           0.5787   comment 
      13149       53.1480138      -27.7928831  26.6612    sersic     0.700            2.087           39.489           0.1361   comment 
      13150       53.0891263      -27.7927560  25.4654    sersic     1.294            0.689           34.435           0.4941   comment 
      13152       53.1741361      -27.7940052  26.1403    sersic     0.601            5.348           10.702           0.3370   comment 
      13153       53.1697655      -27.7934495  26.4316    sersic     1.143            3.302           11.659           0.4750   comment 
      13155       53.1641227      -27.7926576  27.4583    sersic     1.610            1.663          -13.094           0.3527   comment 
      13157       53.0643622      -27.7924700  26.3556    sersic     0.774            2.410           88.635           0.2834   comment 
      13158       53.0893495      -27.7924382  27.1182    sersic     1.678            0.724           26.887           0.3022   comment 
      13159       53.1938646      -27.7932936  23.9275    sersic     0.749            2.083           12.783           0.5465   comment 
      13161       53.1838391      -27.7931264  26.0283    sersic     1.998            2.773           49.235           0.8394   comment 
      13162       53.0996852      -27.7942891  23.6817    sersic     0.896            6.567           88.563           0.7674   comment 
      13163       53.0656128      -27.7924393   27.076    sersic     2.196            0.532           -5.276           0.3950   comment 
      13165       53.0904067      -27.7928220  25.2719    sersic     0.449            2.525          -79.908           0.5302   comment 
      13166       53.1450866      -27.7927201  26.8808    sersic     0.645            1.779           36.249           0.6993   comment 
      13169       53.0876875      -27.7925121   26.047    sersic     1.723            1.274           -6.254           0.5677   comment 
      13170       53.1094166      -27.7923838  28.3432    sersic     1.110            0.737          -40.290           0.7738   comment 
      13171       53.1719718      -27.7926154   26.643    sersic     2.773            0.561           56.383           0.4857   comment 
      13172       53.1049713      -27.7931397  25.4518    sersic     6.216            0.751           19.257           0.8342   comment 
      13173       53.1755299      -27.7923937  27.6209    sersic     1.720            1.018           68.615           0.5907   comment 
      13174       53.1623317      -27.7930049  25.9421    sersic     2.298           12.257          -46.447           0.0036   comment 
      13175       53.1769244      -27.7922798  28.5294    sersic     2.272            0.520          -53.182           0.8131   comment 
      13177       53.1653252      -27.7923689   28.521    sersic     3.985            1.179          -89.506           0.9793   comment 
      13180       53.1883652      -27.7923420  26.0747     point     0.567            0.215           65.859           0.9451   comment 
      13181       53.1315667      -27.7923569  26.5654    sersic     0.403            1.903           70.782           0.6728   comment 
      13182       53.1342261      -27.7924331  26.4985    sersic     1.080            3.112           47.956           0.3439   comment 
      13183       53.1679399      -27.7927261  25.2936    sersic     1.731            2.418          -32.121           0.1127   comment 
      13184       53.1519327      -27.7923523  29.9935    sersic     6.759            1.886           11.452           0.0464   comment 
      13185       53.1781034      -27.7922244  28.5181    sersic     1.551            0.828          -67.688           0.5149   comment 
      13186       53.1765430      -27.7922129  28.5714    sersic     1.287            0.890           88.953           0.9989   comment 
      13187       53.1427354      -27.7922970   27.697    sersic     1.395            1.451          -59.954           0.0245   comment 
      13188       53.0993287      -27.7922604  26.7252    sersic     1.498            1.857           89.733           0.4831   comment 
      13189       53.1757985      -27.7921945  28.2555    sersic     1.295            0.164           71.828           0.0393   comment 
      13191       53.1164719      -27.7923329  26.8979    sersic     1.787            1.615          -23.451           0.2235   comment 
      13192       53.0839210      -27.7921942  27.5544    sersic     0.601            3.539          -10.741           0.3872   comment 
      13193       53.1476531      -27.7922009  28.7401    sersic     0.725            0.593          -60.318           0.6943   comment 
      13194       53.1737495      -27.7922701    29.41    sersic     0.869            1.023          -71.677           0.8378   comment 
      13195       53.1480072      -27.7921602  28.1477    sersic     0.978            1.805           46.854           0.3094   comment 
      13197       53.1660984      -27.7921472  29.0792    sersic     2.062            0.756            9.597           0.3498   comment 
      13198       53.0748643      -27.7921450  27.6206    sersic     2.565            2.365           21.699           0.1097   comment 
      13201       53.0569146      -27.7921553  27.3683    sersic     2.178            0.751          -34.415           0.5235   comment 
      13203       53.1705028      -27.7926774  27.1677    sersic     4.329            3.317          -13.129           0.1281   comment 
      13204       53.1753612      -27.7921819  28.6713    sersic     0.729            0.801          -27.992           0.8097   comment 
      13206       53.1530848      -27.7923935  26.4221    sersic     1.506            0.733           79.857           0.5319   comment 
      13207       53.1096755      -27.7929279  24.5521    sersic     0.635            3.304           24.872           0.6217   comment 
      13209       53.1751860      -27.7925268  27.4555    sersic     1.195            1.563           -1.458           0.7688   comment 
      13211       53.1502310      -27.7920866  28.4203    sersic     7.312            1.472           54.097           0.1850   comment 
      13212       53.1638348      -27.7922703   26.782    sersic     0.927            1.026          -56.062           0.5755   comment 
      13213       53.0917973      -27.7920385  28.4373    sersic     2.890            1.844           87.835           0.1485   comment 
      13214       53.1856931      -27.7920380  28.3075    sersic     1.588            1.650           11.631           0.8302   comment 
      13216       53.1231232      -27.7920462  28.3926    sersic     3.151            1.021           40.173           0.9048   comment 
      13219       53.1247346      -27.7929595   24.554    sersic     1.695            2.901          -37.353           0.3549   comment 
      13221       53.1773485      -27.7920670   31.473    sersic     2.677            0.381          -40.495           0.7268   comment 
      13222       53.1418327      -27.7921600  27.4424    sersic     1.339            1.503           56.731           0.4302   comment 
      13223       53.1735379      -27.7923725  28.0956    sersic     1.949            3.112          -25.230           0.2113   comment 
      13225       53.1459285      -27.7922548   27.268    sersic     1.450            1.466          -51.067           0.3152   comment 
      13226       53.1631273      -27.7921722  27.9383    sersic     0.556            1.608          -69.025           0.5985   comment 
      13227       53.1289628      -27.7921139  26.7169    sersic     0.443            1.134           31.536           0.2117   comment 
      13228       53.1027317      -27.7919840  30.1972    sersic     5.453            0.504           30.495           0.3502   comment 
      13231       53.1664284      -27.7920524   26.969    sersic     1.526            0.746           53.391           0.5391   comment 
      13232       53.1759376      -27.7925127  25.8042    sersic     6.558            3.908          -21.456           0.3828   comment 
      13233       53.1801370      -27.7920534  26.3928    sersic     2.426            1.923           14.076           0.4923   comment 
      13235       53.1072345      -27.7922562   25.291    sersic     1.843            2.385           -0.743           0.8327   comment 
      13237       53.1958003      -27.7919792  25.7385    sersic     2.197            5.112          -65.326           0.6429   comment 
      13239       53.1717898      -27.7919061  31.9201    sersic     0.769            0.164          -60.979           0.0646   comment 
      13240       53.1733670      -27.7920404  28.0689    sersic     2.256            0.537          -11.398           0.0009   comment 
      13241       53.1656999      -27.7918854  29.4899    sersic     2.373            2.612            7.158           0.9993   comment 
      13242       53.1713329      -27.7929441  24.7759    sersic     1.113            4.363           81.869           0.2381   comment 
      13245       53.0591865      -27.7919140  27.7788    sersic     2.227            1.156          -32.580           0.9829   comment 
      13247       53.1045170      -27.7918648  27.5433    sersic     1.201            0.848          -10.027           0.4994   comment 
      13251       53.0822411      -27.7919080  25.6701    sersic     2.644            8.992           -4.546           0.6467   comment 
      13253       53.1964669      -27.7920413  26.4739    sersic     0.866            1.190          -50.350           0.2183   comment 
      13254       53.1643381      -27.7918680  28.9414    sersic     1.789            0.440          -19.056           0.7216   comment 
      13255       53.1965412      -27.7918427  26.3264    sersic     1.147            0.751           46.474           0.6794   comment 
      13257       53.0912768      -27.7921996  25.0797    sersic     0.797            3.458          -11.618           0.8281   comment 
      13258       53.0721398      -27.7917321  29.0382    sersic     1.077            0.869          -89.407           0.9902   comment 
      13259       53.1521217      -27.7919545  28.3271    sersic     0.846            1.787           56.385           0.7613   comment 
      13260       53.1956747      -27.7917967  26.6962    sersic     1.861            0.338           18.838           0.0453   comment 
      13262       53.1410089      -27.7916934  30.6336    sersic     3.315            0.946          -59.792           0.0655   comment 
      13263       53.1780766      -27.7927398  25.7924    sersic     1.460            3.564           56.053           0.5299   comment 
      13264       53.1724118      -27.7917624  29.5686    sersic     1.008            1.822          -15.510           0.2856   comment 
      13265       53.1692150      -27.7917351  25.0766    sersic     0.853            6.360           74.378           0.2271   comment 
      13266       53.1595253      -27.7917573  28.2164    sersic     0.946            1.822           84.351           0.4675   comment 
      13268       53.1476085      -27.7917923  27.1411    sersic     1.069            0.911          -51.782           0.4529   comment 
      13271       53.1512600      -27.7924061  25.2083    sersic     1.863            0.493          -74.435           0.5326   comment 
      13273       53.1522648      -27.7924954  25.4372    sersic     2.881            2.261           41.444           0.5561   comment 
      13274       53.1581139      -27.7925657  26.2112    sersic     1.273            3.189           39.852           0.3622   comment 
      13276       53.0670385      -27.7922028   24.084    sersic     0.861            3.805          -72.940           0.8944   comment 
      13277       53.1467569      -27.7916676  27.6136    sersic     4.619            0.335          -63.677           0.5233   comment 
      13278       53.0833303      -27.7922224  25.4539    sersic     1.240            3.893          -43.844           0.3786   comment 
      13279       53.0923164      -27.7915456  27.6134    sersic     0.616            1.506          -56.961           0.7297   comment 
      13280       53.1677551      -27.7916457  28.0491    sersic     4.507            0.164            3.025           0.0500   comment 
      13282       53.1489328      -27.7916556  28.4889    sersic     0.392            0.892           86.344           0.1569   comment 
      13283       53.1630819      -27.7917643  27.6703    sersic     1.088            1.374           12.728           0.2574   comment 
      13284       53.1677725      -27.7918868  25.6808    sersic     2.317           10.589          -75.670           0.1389   comment 
      13285       53.1400177      -27.7917044  27.9736    sersic     2.477            0.867           73.889           0.5724   comment 
      13287       53.1387308      -27.7914590  28.4862    sersic     5.717            0.281          -34.063           0.0991   comment 
      13289       53.0635240      -27.7915890  26.4436    sersic     1.104            4.315           11.903           0.2590   comment 
      13292       53.1619685      -27.7925569  23.2599    sersic     0.604            4.125          -71.053           0.4969   comment 
      13293       53.1181798      -27.7914178  27.0444    sersic     3.145            0.782           67.038           0.0615   comment 
      13296       53.1457055      -27.7913725  29.4237    sersic     0.350            1.366           -8.491           0.5117   comment 
      13297       53.1460398      -27.7915894  26.1942    sersic     0.349            0.574          -47.607           0.5133   comment 
      13298       53.1913202      -27.7917298   26.164    sersic     3.046            2.283           53.614           0.4202   comment 
      13300       53.0980637      -27.7915784   24.972    sersic     3.364            1.148          -43.802           0.0330   comment 
      13302       53.1948956      -27.7915283  26.4854    sersic     0.619            2.283            9.364           0.2518   comment 
      13305       53.0841470      -27.7913311  26.4923    sersic     0.816            1.745          -64.335           0.5545   comment 
      13306       53.0591707      -27.7914907  26.9482    sersic     1.228            1.493           63.617           0.4238   comment 
      13307       53.0912734      -27.7912781  26.7072    sersic     1.914            1.620           75.531           0.5184   comment 
      13309       53.1653904      -27.7912477  28.4608    sersic     1.027            1.824          -18.020           0.0314   comment 
      13310       53.0875212      -27.7912359  27.6684    sersic     4.167            3.099           37.545           0.0490   comment 
      13311       53.0820851      -27.7922302  25.1801    sersic     1.470            2.716          -33.705           0.4727   comment 
      13313       53.1712313      -27.7913559  28.3596    sersic     2.055            0.811          -87.328           0.3803   comment 
      13314       53.1703983      -27.7912156  28.8125    sersic     1.626            0.280          -74.963           0.5836   comment 
      13316       53.1775683      -27.7911997   30.159    sersic     0.743            1.323           27.611           0.1312   comment 
      13317       53.0608136      -27.7914416  25.7795    sersic     1.702            1.286          -39.524           0.5147   comment 
      13318       53.1929971      -27.7911671  27.5361    sersic     0.908            1.679           66.374           0.2921   comment 
      13319       53.1422374      -27.7913587  28.5788    sersic     1.309            0.989           84.958           0.6845   comment 
      13320       53.1147394      -27.7913099  26.4184    sersic     0.702            1.804          -22.262           0.4379   comment 
      13321       53.1141179      -27.7911824  29.5195    sersic     0.346            1.636           43.592           0.4592   comment 
      13322       53.1452767      -27.7918667  25.4761    sersic     1.805            2.304          -43.323           0.2206   comment 
      13323       53.1843762      -27.7912595     27.1    sersic     0.352            1.548          -44.250           0.4613   comment 
      13324       53.1449980      -27.7913547  27.1031    sersic     4.668            0.835           43.852           0.1738   comment 
      13327       53.1304511      -27.7911228   27.987    sersic     3.201           15.676           77.216           0.4278   comment 
      13329       53.0744396      -27.7912648  26.4354    sersic     0.673            0.950          -79.564           0.6661   comment 
      13332       53.0781212      -27.7910766  26.6903    sersic     2.264            4.475          -32.453           0.6064   comment 
      13334       53.1621977      -27.7913610  27.1019    sersic     1.056            1.657          -61.941           0.3980   comment 
      13335       53.0956040      -27.7910622  26.9342    sersic     0.608            2.418           28.035           0.3446   comment 
      13336       53.1453750      -27.7911815   27.566    sersic     0.830            1.739           61.913           0.0752   comment 
      13337       53.1841617      -27.7926364  22.3489    sersic     2.042            1.812          -40.495           0.6619   comment 
      13340       53.0808716      -27.7912200  25.0677    sersic     3.078            0.983           86.341           0.4776   comment 
      13343       53.0763302      -27.7909958  26.8152    sersic     6.059            0.431          -72.532           0.0692   comment 
      13345       53.1780984      -27.7909760  28.1816    sersic     1.082            1.725           22.702           0.0486   comment 
      13347       53.1888589      -27.7914171  25.7627    sersic     3.227            1.750          -36.566           0.4480   comment 
      13348       53.1862405      -27.7916303  24.3556    sersic     0.532            1.557           51.005           0.7907   comment 
      13349       53.1454401      -27.7909224  28.5836    sersic     0.794            0.164           69.726           0.0348   comment 
      13351       53.1612351      -27.7911719  27.2763    sersic     4.951            8.717           40.473           0.1817   comment 
      13352       53.0785887      -27.7928920  23.8306    sersic     2.650            1.830          -19.244           0.4577   comment 
      13353       53.0990954      -27.7915468  25.9333    sersic     1.552            3.647          -10.616           0.1884   comment 
      13354       53.1467547      -27.7911297   26.568    sersic     0.330            1.290           63.451           0.0581   comment 
      13355       53.1834175      -27.7909033      nan    sersic     1.617            0.471          -47.335           0.5654   comment 
      13356       53.1759004      -27.7908980  28.8806    sersic     1.991            0.696          -56.231           0.0767   comment 
      13357       53.1566209      -27.7912166  26.5159    sersic     0.923            0.666          -46.431           0.9994   comment 
      13358       53.0623680      -27.7908815  28.1828    sersic     0.669            0.228          -80.889           0.9763   comment 
      13361       53.1471372      -27.7910310  27.5313    sersic     0.844            1.264          -68.206           0.3705   comment 
      13363       53.0962274      -27.7908709  27.4054    sersic     0.650            0.564           -9.818           0.6954   comment 
      13364       53.1166281      -27.7908806  27.8233    sersic     1.698            2.366          -14.707           0.3523   comment 
      13365       53.0664641      -27.7909179  26.2603    sersic     1.120            0.955           10.277           0.6218   comment 
      13366       53.0823782      -27.7920786  23.9418    sersic     2.041            0.591          -58.353           0.7065   comment 
      13367       53.1437757      -27.7908670  28.5099    sersic     1.926            0.164          -56.589           0.0976   comment 
      13368       53.1394915      -27.7911283  27.4189    sersic     1.809            0.958          -55.949           0.5863   comment 
      13369       53.0618183      -27.7939810  23.5071    sersic     6.081            3.080           69.976           0.8933   comment 
      13370       53.1612844      -27.7919042  25.5479    sersic     6.919           55.689          -44.045           0.4143   comment 
      13373       53.1331413      -27.7910132  26.6453    sersic     1.347            1.018           39.691           0.4130   comment 
      13374       53.1673338      -27.7918640  24.2267    sersic     3.003            0.549           -3.648           0.8518   comment 
      13375       53.0953364      -27.7909863  26.4653    sersic     0.861            0.810           43.568           0.4838   comment 
      13376       53.1124308      -27.7907787  26.7059    sersic     3.596            1.858           39.214           0.0398   comment 
      13377       53.1686989      -27.7908686  28.4064    sersic     1.141            0.693           47.169           0.2058   comment 
      13380       53.1636588      -27.7907610  28.0536    sersic     0.714            2.211          -29.413           0.6149   comment 
      13381       53.1491490      -27.7929837  25.2717    sersic     5.401            1.947           30.812           0.7939   comment 
      13382       53.1669006      -27.7922003  25.6707    sersic     1.589            1.234           55.858           0.7149   comment 
      13383       53.0886512      -27.7907245  27.3711    sersic     0.937            2.130            7.542           0.1607   comment 
      13384       53.1495479      -27.7909427  26.5915    sersic     0.339            2.744          -64.124           0.5586   comment 
      13385       53.1596352      -27.7911388  26.4579    sersic     2.456            1.247           25.027           0.4180   comment 
      13386       53.1360837      -27.7909508  26.3865    sersic     4.729           15.764          -70.332           0.3643   comment 
      13387       53.1174542      -27.7907845  26.1802    sersic     1.669            1.089            2.896           0.5157   comment 
      13389       53.0593931      -27.7907942  25.8659    sersic     0.425            1.811          -56.455           0.8382   comment 
      13391       53.0584317      -27.7907061  26.6945    sersic     0.700            1.096           21.901           0.5458   comment 
      13392       53.1546421      -27.7932417  22.7713    sersic     0.563            4.875           52.437           0.2704   comment 
      13393       53.0987620      -27.7909661  25.2134    sersic     1.862            1.608           72.559           0.5167   comment 
      13394       53.0704694      -27.7909185  25.9292    sersic     0.694            1.422           45.791           0.0369   comment 
      13395       53.1234535      -27.7906126  27.2544    sersic     2.592            0.226          -66.252           0.1218   comment 
      13396       53.1492069      -27.7914675  25.7355    sersic     0.657            3.454           42.267           0.5529   comment 
      13397       53.1740405      -27.7910126  25.4843    sersic     0.513            2.441           85.239           0.2337   comment 
      13398       53.1517065      -27.7906865  30.9334    sersic     1.094            0.755          -50.761           0.2453   comment 
      13399       53.0944935      -27.7905998  27.4098    sersic     0.762            1.207          -10.475           0.0829   comment 
      13400       53.1675634      -27.7925102  23.6003    sersic     1.266            3.388           49.776           0.8021   comment 
      13401       53.1811503      -27.7909337  27.5045    sersic     6.211           18.762           -8.637           0.4765   comment 
      13402       53.1709359      -27.7906524  28.6412    sersic     1.446            0.635          -87.698           0.7186   comment 
      13403       53.0589363      -27.7906816  26.2249    sersic     1.055            2.793           73.722           0.4951   comment 
      13404       53.1473161      -27.7907629  26.5748    sersic     2.911            0.310          -28.497           0.2158   comment 
      13406       53.0609412      -27.7906192  26.3894    sersic     0.958            2.477          -51.646           0.7049   comment 
      13407       53.1399403      -27.7907440  26.9708    sersic     0.608            1.380          -31.468           0.4387   comment 
      13409       53.1878072      -27.7940644  20.7897    sersic     0.729            8.940           37.885           0.3222   comment 
      13411       53.1674685      -27.7904993   29.384    sersic     4.310            2.489          -49.086           0.0018   comment 
      13414       53.1606476      -27.7917475  24.7027    sersic     3.713            1.719           43.137           0.5323   comment 
      13415       53.1682418      -27.7910333  27.2154    sersic     3.038            0.960           -8.811           0.4133   comment 
      13417       53.1177951      -27.7904972   27.287    sersic     0.314            0.952           -3.200           0.4421   comment 
      13418       53.1963899      -27.7904724   28.093    sersic     2.473            1.558           71.628           0.1619   comment 
      13421       53.1657599      -27.7907830  27.3025    sersic     0.312            3.302           37.340           0.3354   comment 
      13422       53.1623693      -27.7906527  26.7504    sersic     0.431            0.926          -13.941           0.3909   comment 
      13424       53.1591489      -27.7904715  29.1468    sersic     2.346            0.498           76.609           0.0415   comment 
      13425       53.1483614      -27.7904587  28.6688    sersic     0.660            2.484          -25.673           0.7062   comment 
      13426       53.1341904      -27.7904596  27.1509    sersic     0.879            0.847           35.738           0.6686   comment 
      13428       53.1438160      -27.7905017  28.6637    sersic     0.635            0.943           54.875           0.8390   comment 
      13429       53.1936805      -27.7908890   24.852    sersic     0.951            2.165          -39.580           0.3338   comment 
      13430       53.1643050      -27.7906105  27.7535    sersic     1.798            1.526            5.454           0.0707   comment 
      13432       53.0730400      -27.7911295  25.2974    sersic     2.414            2.061           57.866           0.5162   comment 
      13433       53.1000357      -27.7903817  27.9417    sersic     0.358            1.203          -33.121           0.4291   comment 
      13435       53.1908350      -27.7903491  29.1875    sersic     1.158            1.605          -67.959           0.4210   comment 
      13436       53.0605968      -27.7907126  25.1112    sersic     0.749            3.835          -66.586           0.3928   comment 
      13437       53.0595480      -27.7903278  29.0579    sersic     1.182            0.650           -0.780           0.0997   comment 
      13438       53.1194981      -27.7903345   27.103    sersic     4.527            1.108           11.404           0.0874   comment 
      13440       53.1389913      -27.7903169  31.4551    sersic     4.742            0.955          -58.276           0.7461   comment 
      13441       53.0930045      -27.7903195  26.4733    sersic     5.608            4.976           67.211           0.2520   comment 
      13442       53.1781961      -27.7907688  26.8951    sersic     0.922            0.784           18.714           0.5532   comment 
      13443       53.1820127      -27.7904163  26.3971    sersic     1.852            1.561          -47.059           0.5668   comment 
      13444       53.1444632      -27.7911072  24.1816    sersic     0.395            3.972          -80.278           0.2744   comment 
      13445       53.1727493      -27.7914965    26.26    sersic     3.491            1.720           53.392           0.6541   comment 
      13446       53.1725267      -27.7910942  26.6847    sersic     1.070            2.450          -28.422           0.6064   comment 
      13447       53.1974193      -27.7906048  26.3327    sersic     1.392            3.516           28.807           0.2247   comment 
      13448       53.1916116      -27.7902593  27.6457    sersic     3.819            1.795          -52.224           0.0740   comment 
      13449       53.0707890      -27.7907286  24.9388    sersic     1.001            3.398          -57.852           0.5854   comment 
      13450       53.1434979      -27.7907010  26.8896    sersic     3.198            1.664          -46.822           0.6897   comment 
      13451       53.1654452      -27.7902540  28.9287    sersic     1.541            0.800          -53.097           0.1401   comment 
      13452       53.0797064      -27.7907046  25.6786    sersic     1.199            3.407           -2.490           0.4944   comment 
      13453       53.1845619      -27.7904117  26.1139    sersic     1.777            1.641          -33.957           0.3990   comment 
      13455       53.1731112      -27.7905372  27.2963    sersic     0.617            0.883          -39.196           0.0571   comment 
      13456       53.1438858      -27.7903164  28.5181    sersic     0.903            1.552            3.831           0.3197   comment 
      13457       53.1179662      -27.7903523  25.6448    sersic     0.688            1.461          -49.834           0.3965   comment 
      13458       53.1724474      -27.7906681  27.6634    sersic     1.195            1.458           -2.220           0.7327   comment 
      13459       53.1757337      -27.7902136  28.0037    sersic     1.531            2.090           76.453           0.7939   comment 
      13461       53.1582286      -27.7907761  26.7164    sersic     1.224           40.408           25.658           0.6759   comment 
      13464       53.1052740      -27.7902279  26.7361    sersic     6.306            0.271          -36.994           0.0017   comment 
      13465       53.1147737      -27.7902803  26.9795    sersic     1.071            1.113           12.039           0.7658   comment 
      13466       53.1681222      -27.7902306  28.2364    sersic     2.281            5.712            7.583           0.2895   comment 
      13467       53.1356363      -27.7901711  27.1763    sersic     1.060            1.102          -75.484           0.3352   comment 
      13468       53.1710204      -27.7904776  27.3497    sersic     1.971            1.323           33.067           0.4040   comment 
      13469       53.1685218      -27.7902533  28.4747    sersic     0.815            1.538           61.047           0.5541   comment 
      13471       53.1310454      -27.7903065  24.5266    sersic     3.043            0.459          -17.756           0.0386   comment 
      13473       53.1583595      -27.7949214  19.6514     point     1.096            0.164           32.411           0.0622   comment 
      13475       53.1679176      -27.7904552  26.6801    sersic     0.599            3.584           81.257           0.3970   comment 
